,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol 
209,1.9449525918171526,-1.3579455826929103,-0.20219968659299023,-0.5743354645629348,-1.0910596885595965,-1.0287901177469356,0.03887763991571531,-0.4688663860859954,0.6690471505964135
210,-0.37261911250972835,1.4001469302213503,-0.20219968659299023,-0.5239596306726318,-0.33539867463584966,-0.28685428533094265,-1.5983925954282585,-0.625155181447993,-1.432504695734458
211,-0.8541924536685609,1.3460666848700904,-0.4433928486224658,1.9948320638425545,-0.8751565417242402,-0.8168084513423662,-0.5564933547548185,0.9377327721719899,0.03858159669715244
212,-0.2522257772200205,-0.9793838652340902,-0.322796267607728,-0.8765904679047575,0.31231076587021894,-0.32218456306503757,0.1132990142495341,0.0,-0.6969615495186537
213,-0.13183244193031224,-1.1957048466391302,-0.322796267607728,-0.6750871323435425,-0.9831081151419183,-1.0287901177469356,0.559827260252437,0.0,-1.0121943264682833
214,-1.1551757918928311,1.4542271755726104,0.1595900564512226,0.4835570471334429,0.31231076587021894,1.3030082127033282,0.4109845115848027,1.2503103628959868,-0.8020391418351969
215,-0.8541924536685609,0.21038153249362995,-0.6845860106519411,-0.4232079628920243,1.7156812203000342,0.9497054353623792,0.7830913832538867,-0.39072198840499617,-0.9071167341517401
216,-0.37261911250972835,-0.8171431291803103,0.2801866374659604,-0.12095295955020165,-0.33539867463584966,0.20776960294638608,-0.7797574777562716,-0.5470107837669946,-0.3817287725690222
217,0.34974089922852,-0.16818018496519002,-0.08160310557825298,-0.27208046122111296,0.8520686329586095,1.7976321009806568,-0.7797574777562716,-0.4688663860859954,-0.9071167341517401
218,1.222592580078904,-1.1416246012878704,2.752416548268083,0.23167787768192405,-1.1990112619772746,-1.1347809509492204,0.7086700089200713,-1.953609942024979,0.5639695582798703
219,-1.2755691271825393,0.80526423135749,0.0389934754364848,-0.8262146340144537,2.0395359405530686,0.59640265802143,0.1877203885833496,1.6410323513009821,1.0893575198625882
220,0.2895442315836659,-1.3038653373416504,-0.6845860106519411,-0.7254629662338462,-1.1990112619772746,-1.1347809509492204,1.0807768805891553,0.31257759072399693,-0.9071167341517401
221,0.7109209050976446,-0.27634067566771015,-0.6845860106519411,-0.020201291769594114,-0.11949552780049348,-0.42817539626732226,2.0482547469287766,0.15628879536199847,-0.5918839572021086
222,-1.1551757918928311,1.7787086476801701,0.5213797994954354,-0.12095295955020165,-0.659253394888884,-0.4635056740014172,-1.4495498467606243,-0.7814439768099914,1.7198230737618494
223,0.04875756100425009,-0.1140999396139301,-0.4433928486224658,-0.4735837967823273,-0.011543954382815382,2.186265156055701,-0.33322923175336877,-0.7814439768099914,-1.0121943264682833
224,-0.5532091154442906,-0.22226043031645007,-0.6845860106519411,-0.17132879344050542,0.6361654861232532,0.45508154708505044,1.5273051265920583,-0.31257759072399693,-0.9071167341517401
225,-0.7939957860237068,1.12974570346505,-0.6845860106519411,1.8437045621716432,-0.9831081151419183,-1.0287901177469356,-0.10996510875191898,0.8595883744909907,-0.5918839572021086
226,-1.5765524654068095,1.4001469302213503,-0.6845860106519411,-0.5239596306726318,-0.9831081151419183,-1.1701112286833153,-0.8541788520900871,0.625155181447993,-0.17157358793593583
227,0.2895442315836659,-1.1416246012878704,-0.08160310557825298,-0.020201291769594114,0.09640761903486272,-0.25152400759684773,0.48540588591861816,-0.31257759072399693,-0.06649599561939076
228,-0.2522257772200205,-0.1140999396139301,0.5816780900028046,0.6346845488043542,2.1474875139707468,2.221595433789796,-1.5983925954282585,-0.8595883744909907,-1.2223495111013716
229,-0.9745857889582691,1.0756654581137903,-0.322796267607728,-0.3728321290017198,0.9600202063762875,0.031118214275911528,0.6342486345862525,1.6410323513009821,0.6690471505964135
230,-0.6134057830891448,-0.3845011663702301,-0.08160310557825298,-0.5239596306726318,0.31231076587021894,-0.25152400759684773,0.559827260252437,-0.625155181447993,0.5639695582798703
231,-0.37261911250972835,-0.6549023931265301,0.5213797994954354,-0.27208046122111296,-0.011543954382815382,-0.21619372986275281,0.3365631372509839,-1.1721659652149876,0.35381437364678203
232,0.7711175727424987,1.8327888930314302,-0.322796267607728,1.5414495588298214,-0.33539867463584966,1.6563109900442772,-0.8541788520900871,-0.9377327721719899,-1.2223495111013716
233,1.0119042433219145,-0.9793838652340902,-0.6845860106519411,0.7858120504752655,0.7441170595409313,1.6209807123101825,0.1877203885833496,-0.7814439768099914,-1.2223495111013716
234,-0.37261911250972835,0.26446177784489,0.1595900564512226,2.2467112332940733,0.9600202063762875,0.7377237689578097,-1.5983925954282585,0.7814439768099914,-0.8020391418351969
235,-0.4930124477994366,0.6971037406549702,0.1595900564512226,-0.2217046273308092,-0.9831081151419183,-1.0287901177469356,1.4528837522582394,0.3907219884049953,0.6690471505964135
236,0.4701342345182282,0.31854202319615005,0.40078321848069814,1.0880670538170873,-0.22744710121817158,1.9389532119170365,1.0063555062553398,-0.15628879536199847,-0.9071167341517401
237,0.891510908032207,-1.4120258280441704,2.3303285147165007,-1.2292213051368834,-0.4433502480535278,-0.8168084513423662,1.0063555062553398,-0.625155181447993,1.509667889128763
238,0.22934756393881242,-0.7630628838290502,-0.4433928486224658,0.03017454212070896,-0.8751565417242402,-0.534166229469607,0.4109845115848027,-1.0940215675339884,-1.0121943264682833
239,-1.2153724595376851,-0.16818018496519002,-0.08160310557825298,-0.77583880012415,2.1474875139707468,0.9497054353623792,0.8575127575877055,-0.15628879536199847,-0.27665118025247903
240,-0.6134057830891448,-0.49266165707275006,-0.4433928486224658,-0.4232079628920243,-0.9831081151419183,-0.8874690068105561,-0.18438648308573446,-0.2344331930429977,-1.2223495111013716
241,0.40993756687337407,-1.1416246012878704,-0.4433928486224658,0.38280537935283604,-0.33539867463584966,-0.39284511853322734,0.3365631372509839,-0.2344331930429977,-0.3817287725690222
242,2.155640928574142,-1.2497850919903903,3.89808406790809,-0.12095295955020165,0.8520686329586095,0.13710904747819624,1.973833372594961,-1.0940215675339884,0.8792023352295
243,0.7109209050976446,-1.3038653373416504,-0.322796267607728,-0.7254629662338462,-0.659253394888884,-0.7108176181400815,1.1551982549229742,0.2344331930429977,-1.0121943264682833
244,-0.43281578015458244,0.37262226854741015,0.1595900564512226,0.8865637182558731,0.5282139127055752,-0.18086345212865793,-0.5564933547548185,0.5470107837669937,0.45889196596332715
245,1.1623959124340497,-0.8712233745315702,0.2801866374659604,-1.4307246406980987,-0.22744710121817158,-0.5694965072037019,1.8994119982611424,-1.0940215675339884,1.6147454814453062
246,-0.19202910957516636,-0.3845011663702301,-0.5639894296372036,-0.27208046122111296,-0.5513018214712059,0.031118214275911528,0.559827260252437,-0.7814439768099914,-0.6969615495186537
247,-0.43281578015458244,-0.16818018496519002,-0.5639894296372036,0.03017454212070896,-0.5513018214712059,-0.8874690068105561,-0.7053361034224528,0.07814439768099923,-1.1172719187848266
248,0.6507242374527905,0.04814079643985008,-0.4433928486224658,0.08055037601101343,0.20435919245254083,1.691641267778372,-0.40765060608718756,-0.4688663860859954,-0.5918839572021086
249,-0.011439106640604017,-0.5467419024240101,-0.5639894296372036,0.18130204379162096,-0.33539867463584966,-0.28685428533094265,0.48540588591861816,-0.15628879536199847,-0.9071167341517401
250,0.5303309021630823,-1.4120258280441704,-0.9257791726814164,-0.6247112984532387,-1.1990112619772746,-1.2407717841515051,0.1132990142495341,-2.1098987373869775,0.03858159669715244
251,0.04875756100425009,-0.6549023931265301,-0.322796267607728,-0.8765904679047575,-0.011543954382815382,-0.4988359517355121,0.2621417629171684,-0.2344331930429977,1.8249006660783924
252,-1.0347824566031232,1.0756654581137903,1.4861524476133372,-0.17132879344050542,-0.011543954382815382,-0.21619372986275281,0.2621417629171684,1.7191767489819814,2.560443812294199
253,0.34974089922852,-1.2497850919903903,-0.08160310557825298,-0.2217046273308092,-0.8751565417242402,-0.534166229469607,0.2621417629171684,-0.9377327721719899,-0.3817287725690222
254,0.6507242374527905,-1.0875443559366103,-0.4433928486224658,0.08055037601101343,-0.767204968306562,-0.4988359517355121,2.6436257415993136,0.7032995791289922,-0.8020391418351969
255,-0.6134057830891448,-0.9793838652340902,0.40078321848069814,0.1309262099013172,-0.011543954382815382,0.17243932521229116,-0.7797574777562716,-0.39072198840499617,-0.3817287725690222
256,-0.9745857889582691,0.21038153249362995,-0.9257791726814164,-0.07057712565989788,2.1474875139707468,0.9497054353623792,0.9319341319215211,-1.0940215675339884,-1.0121943264682833
257,-1.2153724595376851,-0.06001969426267004,-0.6845860106519411,0.23167787768192405,-1.0910596885595965,-0.39284511853322734,0.3365631372509839,-1.5628879536199833,-0.27665118025247903
258,-0.6134057830891448,0.31854202319615005,0.1595900564512226,-0.07057712565989788,1.1759233532116438,2.7868798775353145,-0.7053361034224528,3.3602091002829644,-0.6969615495186537
259,-0.2522257772200205,-0.9253036198828303,-0.8051825916666789,-0.17132879344050542,0.31231076587021894,-0.4635056740014172,1.0063555062553398,-0.7814439768099914,0.8792023352295
260,0.04875756100425009,-1.3579455826929103,-0.9257791726814164,-0.2217046273308092,-1.3069628353949525,-0.8521387290764612,-1.1518643494253558,-1.4065991582579849,-0.5918839572021086
261,2.366329265331131,0.1563012871423699,2.933311419790189,-0.5743354645629348,-0.011543954382815382,-0.145533174394563,1.6017265009258737,-0.7814439768099914,0.7741247429129567
262,2.095444260929288,-0.005939448911409981,1.7273456096428121,1.2895703893783026,1.7156812203000342,0.8437146021600944,-0.40765060608718756,-1.4065991582579849,-1.2223495111013716
263,-0.5532091154442906,-0.1140999396139301,0.5213797994954354,0.5339328810237467,-0.11949552780049348,0.06644849201000644,-0.9286002264239059,0.7032995791289922,-0.3817287725690222
264,-1.6367491330516637,1.2379061941675702,0.40078321848069814,0.3324295454625323,-0.011543954382815382,-0.3575148407991325,0.7830913832538867,2.0317543397059783,-0.3817287725690222
265,0.5905275698079364,-1.0875443559366103,0.1595900564512226,-0.17132879344050542,0.20435919245254083,1.444329323639708,1.4528837522582394,-0.8595883744909907,-0.6969615495186537
266,-0.6134057830891448,1.0756654581137903,-0.322796267607728,-0.3728321290017198,-1.0910596885595965,-0.9581295622787459,-0.33322923175336877,0.7814439768099914,2.0350558507114807
267,-1.5163557977619555,0.6971037406549702,-0.4433928486224658,0.9369395521461769,0.5282139127055752,-0.5694965072037019,-1.2262857237591744,0.3907219884049953,0.8792023352295
268,0.7109209050976446,-0.1140999396139301,0.5213797994954354,1.1888187215976949,1.499778073464678,0.3490907138827657,-0.5564933547548185,0.2344331930429977,-0.48680636488556545
269,0.34974089922852,-1.3038653373416504,-0.4433928486224658,-0.4232079628920243,-0.659253394888884,-0.8874690068105561,0.3365631372509839,-0.5470107837669946,-0.9071167341517401
270,1.4332809168358933,0.1563012871423699,2.209731933701763,-0.3224562951114167,-0.33539867463584966,-0.9581295622787459,1.0063555062553398,0.31257759072399693,1.1944351121791315
271,-1.4561591301171013,0.7511839860062303,0.0389934754364848,-1.481100474588402,-1.1990112619772746,-1.1701112286833153,0.1132990142495341,0.46886638608599457,2.560443812294199
272,2.095444260929288,-1.4120258280441704,1.1243627045691238,0.7354362165849617,1.1759233532116438,0.6317329357555249,2.1226761212625953,0.625155181447993,-0.5918839572021086
273,-0.37261911250972835,-0.33042092101897,-0.5639894296372036,-0.2217046273308092,1.391826500047,0.3844209916168606,0.4109845115848027,0.0,0.03858159669715244
274,0.4701342345182282,-0.4385814117214902,-0.5639894296372036,-0.12095295955020165,0.31231076587021894,1.5149898791078977,2.0482547469287766,-0.5470107837669946,-1.1172719187848266
275,1.5536742521256015,-0.16818018496519002,0.2801866374659604,-1.1284696373562764,-1.0910596885595965,-0.9934598400128408,0.4109845115848027,-0.625155181447993,0.984279927546045
276,-0.6736024507339989,1.5083074209238705,0.5213797994954354,1.0880670538170873,0.420262339287897,-0.0748726189263732,-0.7797574777562716,0.9377327721719899,0.984279927546045
,0,1,2,3,4,5,6,7,8
0,-1.6969458006965177,0.85934447670875,-0.6845860106519411,-0.2217046273308092,-0.9831081151419183,-0.7461478958741764,-0.7797574777562716,3.203920304920966,0.45889196596332715
1,0.7109209050976446,-0.9253036198828303,0.1595900564512226,-0.020201291769594114,-0.011543954382815382,-0.6048267849377968,1.8994119982611424,-0.07814439768099923,1.7198230737618494
2,0.16915089629395832,-0.6008221477752702,-0.20219968659299023,-0.27208046122111296,0.420262339287897,-0.1102028966604681,0.7086700089200713,-0.39072198840499617,-0.27665118025247903
3,-2.0581258065656423,1.3460666848700904,1.9685387716722877,1.138442887707391,-1.1990112619772746,-0.7108176181400815,-0.25880785741955326,2.578765123472972,-0.27665118025247903
4,-1.1551757918928311,0.85934447670875,-0.08160310557825298,-0.5743354645629348,-0.659253394888884,-0.8168084513423662,0.48540588591861816,1.0158771698529891,2.4553662199776536
5,-0.9745857889582691,2.1572703651389906,0.0389934754364848,2.095583731623162,-1.3069628353949525,-1.2407717841515051,-0.8541788520900871,-0.8595883744909907,1.6147454814453062
6,0.7109209050976446,-1.2497850919903903,-0.08160310557825298,-0.3224562951114167,-0.11949552780049348,-0.42817539626732226,0.3365631372509839,-0.4688663860859954,0.03858159669715244
7,1.4332809168358933,-1.1957048466391302,-0.08160310557825298,0.5339328810237467,-0.011543954382815382,0.3844209916168606,-0.40765060608718756,0.07814439768099923,-0.5918839572021086
8,-0.7939957860237068,2.1572703651389906,0.7625729615249109,0.5843087149140505,-0.33539867463584966,-0.4635056740014172,-1.0030216007577215,-0.07814439768099923,0.45889196596332715
9,-1.094979124247977,1.0215852127625302,-0.4433928486224658,0.03017454212070896,-0.9831081151419183,-0.9934598400128408,-2.7891345847693327,0.15628879536199847,-1.2223495111013716
10,2.366329265331131,-1.4120258280441704,-0.322796267607728,-2.0352346473817433,0.20435919245254083,1.2323476572351384,2.7180471159331323,0.7032995791289922,1.0893575198625882
11,0.4701342345182282,-0.8712233745315702,-0.9257791726814164,-1.682603810149617,-0.33539867463584966,-0.6048267849377968,1.750569249593508,-1.0158771698529891,1.8249006660783924
12,0.7711175727424987,-0.8712233745315702,0.6419763805101733,0.38280537935283604,0.20435919245254083,-0.1102028966604681,-0.18438648308573446,-0.7032995791289922,-0.9071167341517401
13,1.6138709197704557,-0.27634067566771015,-0.08160310557825298,0.2820537115722278,0.6361654861232532,0.8790448798941893,-1.4495498467606243,-1.5628879536199833,-1.2223495111013716
14,0.2895442315836659,-0.7630628838290502,-0.08160310557825298,1.9444562299522508,1.0679717797939656,-0.25152400759684773,1.1551982549229742,0.5470107837669937,0.984279927546045
15,1.3429859153686121,-0.8171431291803103,-0.5639894296372036,0.43318121324313913,0.09640761903486272,0.7023934912237147,-0.9286002264239059,1.4065991582579844,-0.8020391418351969
16,-0.4930124477994366,-0.33042092101897,-0.9257791726814164,-1.6322279762593133,0.9600202063762875,0.7377237689578097,0.48540588591861816,-0.5470107837669946,1.404590296812218
17,0.7109209050976446,-0.16818018496519002,-0.322796267607728,-0.07057712565989788,-0.4433502480535278,2.6808890443330298,0.3365631372509839,0.46886638608599457,0.5639695582798703
18,-1.4561591301171013,1.8327888930314302,0.7625729615249109,1.138442887707391,-0.5513018214712059,-0.7461478958741764,0.559827260252437,0.31257759072399693,0.24873678133023885
19,1.1623959124340497,-0.33042092101897,0.0389934754364848,-0.27208046122111296,-0.5513018214712059,-0.18086345212865793,-0.03554373441810018,0.0,-1.0121943264682833
20,-0.8541924536685609,0.31854202319615005,0.1595900564512226,-0.07057712565989788,0.9600202063762875,0.9850357130964741,-0.33322923175336877,1.6410323513009821,0.6690471505964135
21,-1.1551757918928311,1.0215852127625302,-1.0463757536961542,-1.2292213051368834,0.420262339287897,-0.21619372986275281,-1.0030216007577215,1.953609942024979,0.7741247429129567
22,-0.6736024507339989,1.5083074209238705,0.5213797994954354,1.0880670538170873,0.420262339287897,-0.0748726189263732,-0.7797574777562716,0.9377327721719899,0.984279927546045
23,0.4701342345182282,1.2379061941675702,0.5213797994954354,-0.3224562951114167,-1.0910596885595965,-0.8521387290764612,-1.30070709809299,-0.5470107837669946,1.0893575198625882
24,0.6507242374527905,-0.9793838652340902,-0.5639894296372036,-0.27208046122111296,-0.011543954382815382,-0.5694965072037019,0.03887763991571531,-0.7814439768099914,-0.9071167341517401
25,0.04875756100425009,-0.1140999396139301,0.2801866374659604,-0.17132879344050542,1.391826500047,3.387494599014928,-0.7797574777562716,-0.5470107837669946,-0.9071167341517401
26,-0.07163577428545813,-0.3845011663702301,1.0037661235543867,-0.020201291769594114,-0.767204968306562,-0.4635056740014172,-0.6309147290886373,-0.4688663860859954,0.14365918901369565
27,0.34974089922852,-0.06001969426267004,-0.4433928486224658,1.138442887707391,-0.767204968306562,-0.7814781736082713,-0.33322923175336877,0.625155181447993,-0.8020391418351969
28,-1.2755691271825393,0.53486300460119,0.2801866374659604,-1.2795971390271874,-0.5513018214712059,-0.145533174394563,0.6342486345862525,0.3907219884049953,1.509667889128763
29,-1.3056674610049663,0.6971037406549702,-1.4081654967403674,-1.1284696373562764,-0.8751565417242402,-1.1347809509492204,-0.18438648308573446,-0.9377327721719899,1.1944351121791315
30,-0.914389121313415,0.9675049674112702,-0.9257791726814164,-2.1863621490526546,0.6361654861232532,-0.039542341192278285,-0.5564933547548185,1.328454760576986,0.45889196596332715
31,0.16915089629395832,-1.1957048466391302,-0.20219968659299023,1.894080396061947,-0.11949552780049348,0.45508154708505044,-0.7797574777562716,-0.31257759072399693,0.5639695582798703
32,-0.2522257772200205,1.5083074209238705,0.2801866374659604,0.18130204379162096,0.420262339287897,0.7377237689578097,-1.5983925954282585,-0.2344331930429977,0.14365918901369565
33,1.0119042433219145,-1.1957048466391302,-0.322796267607728,-0.6750871323435425,0.420262339287897,-0.5694965072037019,0.9319341319215211,0.2344331930429977,-0.5918839572021086
34,1.5536742521256015,-0.16818018496519002,0.2801866374659604,-1.1284696373562764,-1.0910596885595965,-0.9934598400128408,0.4109845115848027,-0.625155181447993,0.984279927546045
35,1.5536742521256015,-0.16818018496519002,0.2801866374659604,-1.1284696373562764,-1.0910596885595965,-0.9934598400128408,0.4109845115848027,-0.625155181447993,0.984279927546045
36,1.2827892477237581,-1.3038653373416504,0.1595900564512226,-0.5239596306726318,-0.5513018214712059,-1.0287901177469356,1.4528837522582394,0.5470107837669937,1.404590296812218
37,-1.4561591301171013,1.18382594881631,-0.322796267607728,0.5843087149140505,-0.9831081151419183,-1.0994506732151255,-0.40765060608718756,-0.15628879536199847,2.140133443028024
38,0.6808225712752176,0.53486300460119,-0.4433928486224658,0.38280537935283604,-0.011543954382815382,0.4197512693509555,-0.03554373441810018,-0.5470107837669946,0.03858159669715244
39,0.1089542286491042,-0.7089826384777902,0.1595900564512226,0.7858120504752655,0.9600202063762875,0.8083843244259995,0.559827260252437,-0.2344331930429977,-1.0121943264682833
40,1.8546575903498714,0.04814079643985008,-0.4433928486224658,-0.07057712565989788,-0.4433502480535278,0.7023934912237147,-0.18438648308573446,-1.2503103628959868,-0.5918839572021086
41,0.22934756393881242,-1.4120258280441704,-0.20219968659299023,-0.12095295955020165,-0.9831081151419183,-1.2054415064174102,2.0482547469287766,-0.7814439768099914,1.1944351121791315
42,-0.6736024507339989,-0.6549023931265301,0.7625729615249109,0.2820537115722278,0.6361654861232532,-0.00421206345818338,0.03887763991571531,-0.5470107837669946,0.14365918901369565
43,0.4701342345182282,-0.06001969426267004,-0.20219968659299023,1.8437045621716432,-0.659253394888884,-0.18086345212865793,-1.2262857237591744,-0.8595883744909907,-0.5918839572021086
44,0.7109209050976446,-0.16818018496519002,0.8831695425396487,0.685060382694658,-0.22744710121817158,-0.18086345212865793,-0.25880785741955326,-0.39072198840499617,-0.6969615495186537
45,-0.13183244193031224,0.53486300460119,4.5010669729817785,-0.5239596306726318,0.20435919245254083,2.080274322853416,0.2621417629171684,1.2503103628959868,0.14365918901369565
46,0.2895442315836659,-1.3038653373416504,0.2801866374659604,-0.2217046273308092,-0.4433502480535278,-0.28685428533094265,0.3365631372509839,-0.15628879536199847,0.45889196596332715
47,0.8313142403873529,-0.49266165707275006,0.7625729615249109,-0.2217046273308092,-1.0910596885595965,-1.0641203954810305,-0.18438648308573446,-0.7032995791289922,0.03858159669715244
48,0.04875756100425009,-0.005939448911409981,-0.4433928486224658,0.9873153860364806,0.09640761903486272,1.020365990830569,-1.2262857237591744,-0.5470107837669946,-1.0121943264682833
49,0.40993756687337407,1.0215852127625302,-0.08160310557825298,0.03017454212070896,-0.4433502480535278,-0.7461478958741764,-2.34260633876643,0.46886638608599457,-1.1172719187848266
50,-0.9745857889582691,1.0756654581137903,-0.322796267607728,-0.3728321290017198,0.9600202063762875,0.031118214275911528,0.6342486345862525,1.6410323513009821,0.6690471505964135
51,-1.1551757918928311,1.0756654581137903,-0.5639894296372036,-0.020201291769594114,-0.9831081151419183,-1.2054415064174102,-1.5983925954282585,-1.2503103628959868,0.03858159669715244
52,1.3128875815461851,-1.2497850919903903,-0.08160310557825298,-1.3803488068077945,-0.8751565417242402,-0.9581295622787459,1.0063555062553398,-0.07814439768099923,1.1944351121791315
53,0.34974089922852,0.10222104179111013,1.0037661235543867,-0.77583880012415,0.6361654861232532,2.504237655662555,-0.7053361034224528,-0.7814439768099914,-1.0121943264682833
54,-0.37261911250972835,-0.33042092101897,-0.5639894296372036,-0.2217046273308092,1.391826500047,0.3844209916168606,0.4109845115848027,0.0,0.03858159669715244
55,1.252690913901331,-0.1140999396139301,-0.5639894296372036,1.3399462232686064,0.31231076587021894,2.080274322853416,-0.40765060608718756,-0.39072198840499617,-1.1172719187848266
56,-0.37261911250972835,0.26446177784489,0.1595900564512226,2.2467112332940733,0.9600202063762875,0.7377237689578097,-1.5983925954282585,0.7814439768099914,-0.8020391418351969
57,-0.9745857889582691,0.1563012871423699,0.2801866374659604,0.2820537115722278,1.1759233532116438,1.020365990830569,0.559827260252437,0.31257759072399693,0.6690471505964135
58,-0.7337991183788527,0.80526423135749,-0.20219968659299023,0.1309262099013172,-0.8751565417242402,-0.922799284544651,-1.7472353440958928,0.2344331930429977,-1.1172719187848266
59,-0.37261911250972835,0.9675049674112702,0.6419763805101733,-0.8262146340144537,-1.1990112619772746,-1.2407717841515051,0.1132990142495341,-0.15628879536199847,1.9299782583949356
60,-0.5532091154442906,-0.49266165707275006,-0.6845860106519411,0.03017454212070896,1.283874926629322,0.27843015841457586,1.3040410035906085,0.0,0.03858159669715244
61,1.252690913901331,0.9134247220600101,-0.08160310557825298,-1.1284696373562764,-0.011543954382815382,-0.42817539626732226,-1.2262857237591744,-0.5470107837669946,0.6690471505964135
62,0.40993756687337407,-1.4120258280441704,-0.8051825916666789,-1.481100474588402,-1.3069628353949525,-1.2407717841515051,0.7086700089200713,-1.328454760576986,-0.06649599561939076
63,-0.8541924536685609,1.0756654581137903,-0.322796267607728,1.138442887707391,-0.9831081151419183,-1.1701112286833153,-1.4495498467606243,0.07814439768099923,1.509667889128763
64,-0.6736024507339989,1.5083074209238705,-1.0463757536961542,0.685060382694658,0.7441170595409313,-0.0748726189263732,-2.1937635900987957,0.9377327721719899,-0.48680636488556545
65,-1.7571424683413719,0.85934447670875,-0.5639894296372036,-0.6247112984532387,-0.659253394888884,-0.922799284544651,-0.7797574777562716,-0.7814439768099914,2.0350558507114807
66,-1.0347824566031232,1.5623876662751306,-0.322796267607728,-0.977342135685365,-1.0910596885595965,-1.0287901177469356,-0.40765060608718756,1.1721659652149876,0.24873678133023885
67,-1.2755691271825393,0.80526423135749,0.0389934754364848,-0.8262146340144537,2.0395359405530686,0.59640265802143,0.1877203885833496,1.6410323513009821,1.0893575198625882
68,-0.5532091154442906,-0.22226043031645007,-0.6845860106519411,-0.17132879344050542,0.6361654861232532,0.45508154708505044,1.5273051265920583,-0.31257759072399693,-0.9071167341517401
69,-0.7939957860237068,0.6430234953037102,-1.0463757536961542,-1.1788454712465797,-0.5513018214712059,-0.4988359517355121,-0.40765060608718756,0.7814439768099914,-0.5918839572021086
70,1.5837725859480285,-1.4120258280441704,-0.322796267607728,-1.0780938034659726,-0.9831081151419183,-1.0641203954810305,2.0482547469287766,-0.2344331930429977,-0.3817287725690222
71,-1.0347824566031232,-0.1140999396139301,-0.4433928486224658,-0.7254629662338462,1.391826500047,0.17243932521229116,0.8575127575877055,-0.7814439768099914,-0.3817287725690222
72,-0.6134057830891448,-0.3845011663702301,-0.08160310557825298,-0.5239596306726318,0.31231076587021894,-0.25152400759684773,0.559827260252437,-0.625155181447993,0.5639695582798703
73,-0.13183244193031224,1.5623876662751306,0.5213797994954354,-0.4735837967823273,-0.8751565417242402,-0.6754873404059867,-1.6728139697620774,0.31257759072399693,0.5639695582798703
74,2.155640928574142,-1.4120258280441704,0.2801866374659604,0.8361878843655692,1.0679717797939656,0.8437146021600944,-0.8541788520900871,0.31257759072399693,-0.5918839572021086
75,2.7576076050226823,-1.1416246012878704,-0.322796267607728,-1.0277179695756689,0.5282139127055752,0.20776960294638608,-0.03554373441810018,-0.7032995791289922,-0.6969615495186537
76,0.40993756687337407,0.37262226854741015,-0.4433928486224658,-0.3728321290017198,0.9600202063762875,2.7162193220671247,-0.4820719804210031,-0.7814439768099914,-1.0121943264682833
77,0.6507242374527905,0.04814079643985008,-0.4433928486224658,0.08055037601101343,0.20435919245254083,1.691641267778372,-0.40765060608718756,-0.4688663860859954,-0.5918839572021086
78,1.9148542579947254,-1.4120258280441704,-1.166972334710892,-0.8262146340144537,0.9600202063762875,-0.3575148407991325,-0.33322923175336877,-0.7032995791289922,-0.6969615495186537
79,-0.914389121313415,-0.16818018496519002,-0.6845860106519411,-0.2217046273308092,0.8520686329586095,0.20776960294638608,-0.25880785741955326,0.2344331930429977,-1.1172719187848266
80,0.5604292359855094,2.1572703651389906,4.139277229937566,0.08055037601101343,-0.8751565417242402,-0.039542341192278285,-1.8216567184297117,0.7032995791289922,-0.3817287725690222
81,-1.2755691271825393,1.4542271755726104,-0.20219968659299023,-1.0780938034659726,-1.3069628353949525,-1.1701112286833153,-2.1937635900987957,1.4847435559389837,0.5639695582798703
82,1.0119042433219145,-0.9793838652340902,-0.322796267607728,-0.9269663017950612,2.9031485278944933,0.3137604361486708,0.7830913832538867,-0.31257759072399693,-0.17157358793593583
83,0.16915089629395832,-0.49266165707275006,0.6419763805101733,0.2820537115722278,0.5282139127055752,0.3490907138827657,-1.30070709809299,-0.2344331930429977,-1.0121943264682833
84,0.5303309021630823,-0.6549023931265301,0.0389934754364848,-0.7254629662338462,-0.5513018214712059,-0.039542341192278285,-0.9286002264239059,-0.39072198840499617,-0.9071167341517401
85,-0.011439106640604017,-0.7630628838290502,0.7625729615249109,-0.7254629662338462,-0.33539867463584966,0.3490907138827657,0.3365631372509839,-0.5470107837669946,-1.3274271034179148
86,1.4633792506583203,-1.1957048466391302,-0.9257791726814164,-0.17132879344050542,-1.1990112619772746,-1.0287901177469356,-0.18438648308573446,-0.7814439768099914,-0.6969615495186537
87,0.8313142403873529,-0.6008221477752702,1.0037661235543867,0.7858120504752655,-0.659253394888884,0.5610723802873352,-0.25880785741955326,-0.7814439768099914,-0.8020391418351969
88,-0.914389121313415,0.31854202319615005,-0.6845860106519411,-0.77583880012415,1.1759233532116438,0.27843015841457586,0.48540588591861816,0.625155181447993,1.509667889128763
89,-1.6969458006965177,0.4267025138986702,3.295101162834402,-0.977342135685365,-0.767204968306562,-0.7461478958741764,-0.7053361034224528,2.3443319304299743,0.5639695582798703
90,-0.9745857889582691,2.0491098744364704,0.6419763805101733,2.0452078977328583,-0.5513018214712059,-0.0748726189263732,-0.6309147290886373,0.15628879536199847,2.245211035344567
91,0.8313142403873529,-1.4120258280441704,-0.6845860106519411,-0.3224562951114167,-0.22744710121817158,-0.1102028966604681,1.4528837522582394,-0.625155181447993,-1.0121943264682833
