,classification 
49,0.930176924306408
50,-1.075064295693699
51,0.930176924306408
52,0.930176924306408
53,0.930176924306408
54,0.930176924306408
55,-1.075064295693699
56,0.930176924306408
57,0.930176924306408
58,-1.075064295693699
59,0.930176924306408
60,-1.075064295693699
61,-1.075064295693699
62,0.930176924306408
63,-1.075064295693699
64,0.930176924306408
65,0.930176924306408
66,-1.075064295693699
67,-1.075064295693699
68,-1.075064295693699
69,-1.075064295693699
70,0.930176924306408
71,-1.075064295693699
72,-1.075064295693699
73,-1.075064295693699
74,-1.075064295693699
75,-1.075064295693699
76,0.930176924306408
77,0.930176924306408
78,-1.075064295693699
79,-1.075064295693699
80,0.930176924306408
81,0.930176924306408
82,0.930176924306408
83,0.930176924306408
84,-1.075064295693699
85,0.930176924306408
86,0.930176924306408
87,0.930176924306408
88,0.930176924306408
89,0.930176924306408
90,0.930176924306408
91,-1.075064295693699
92,0.930176924306408
93,0.930176924306408
94,-1.075064295693699
95,-1.075064295693699
96,-1.075064295693699
97,-1.075064295693699
98,-1.075064295693699
99,-1.075064295693699
100,-1.075064295693699
101,-1.075064295693699
102,0.930176924306408
103,0.930176924306408
104,0.930176924306408
105,-1.075064295693699
106,0.930176924306408
107,0.930176924306408
108,0.930176924306408
109,0.930176924306408
110,0.930176924306408
111,0.930176924306408
112,-1.075064295693699
113,-1.075064295693699
114,-1.075064295693699
115,0.930176924306408
116,-1.075064295693699
117,-1.075064295693699
118,0.930176924306408
119,0.930176924306408
120,0.930176924306408
121,-1.075064295693699
122,0.930176924306408
123,-1.075064295693699
124,0.930176924306408
125,0.930176924306408
126,0.930176924306408
127,0.930176924306408
128,0.930176924306408
129,0.930176924306408
130,0.930176924306408
131,0.930176924306408
132,-1.075064295693699
133,-1.075064295693699
134,-1.075064295693699
135,0.930176924306408
136,0.930176924306408
137,0.930176924306408
138,0.930176924306408
139,-1.075064295693699
140,-1.075064295693699
141,-1.075064295693699
142,-1.075064295693699
143,-1.075064295693699
144,0.930176924306408
145,0.930176924306408
146,0.930176924306408
147,0.930176924306408
148,-1.075064295693699
149,0.930176924306408
150,-1.075064295693699
151,-1.075064295693699
152,-1.075064295693699
153,0.930176924306408
154,-1.075064295693699
155,0.930176924306408
156,-1.075064295693699
157,0.930176924306408
158,-1.075064295693699
159,0.930176924306408
160,0.930176924306408
161,-1.075064295693699
162,0.930176924306408
163,0.930176924306408
164,-1.075064295693699
165,-1.075064295693699
166,0.930176924306408
167,-1.075064295693699
168,-1.075064295693699
169,0.930176924306408
170,0.930176924306408
171,-1.075064295693699
172,0.930176924306408
173,-1.075064295693699
174,-1.075064295693699
175,0.930176924306408
176,0.930176924306408
177,0.930176924306408
178,0.930176924306408
179,0.930176924306408
180,0.930176924306408
181,0.930176924306408
182,-1.075064295693699
183,0.930176924306408
184,-1.075064295693699
185,0.930176924306408
186,0.930176924306408
187,0.930176924306408
188,-1.075064295693699
189,-1.075064295693699
190,0.930176924306408
191,-1.075064295693699
192,-1.075064295693699
193,0.930176924306408
194,0.930176924306408
195,-1.075064295693699
196,0.930176924306408
197,-1.075064295693699
198,0.930176924306408
199,-1.075064295693699
200,-1.075064295693699
201,0.930176924306408
202,0.930176924306408
203,-1.075064295693699
204,-1.075064295693699
205,-1.075064295693699
206,0.930176924306408
207,0.930176924306408
208,-1.075064295693699
209,0.930176924306408
210,-1.075064295693699
211,0.930176924306408
212,0.930176924306408
213,0.930176924306408
214,-1.075064295693699
215,0.930176924306408
216,0.930176924306408
217,0.930176924306408
218,0.930176924306408
219,0.930176924306408
220,-1.075064295693699
221,0.930176924306408
222,-1.075064295693699
223,-1.075064295693699
224,0.930176924306408
225,0.930176924306408
226,-1.075064295693699
227,0.930176924306408
228,0.930176924306408
229,-1.075064295693699
230,0.930176924306408
231,0.930176924306408
232,0.930176924306408
233,0.930176924306408
234,-1.075064295693699
235,-1.075064295693699
236,0.930176924306408
237,0.930176924306408
238,0.930176924306408
239,-1.075064295693699
240,0.930176924306408
241,-1.075064295693699
242,0.930176924306408
243,-1.075064295693699
244,0.930176924306408
245,-1.075064295693699
246,0.930176924306408
247,-1.075064295693699
248,-1.075064295693699
249,-1.075064295693699
250,0.930176924306408
251,-1.075064295693699
252,-1.075064295693699
253,-1.075064295693699
254,0.930176924306408
255,0.930176924306408
256,-1.075064295693699
257,0.930176924306408
258,-1.075064295693699
259,0.930176924306408
260,-1.075064295693699
261,0.930176924306408
262,-1.075064295693699
263,0.930176924306408
264,0.930176924306408
265,-1.075064295693699
266,-1.075064295693699
267,-1.075064295693699
268,0.930176924306408
269,0.930176924306408
270,-1.075064295693699
271,0.930176924306408
272,-1.075064295693699
273,0.930176924306408
274,0.930176924306408
275,0.930176924306408
276,-1.075064295693699
277,0.930176924306408
278,0.930176924306408
279,-1.075064295693699
280,0.930176924306408
281,-1.075064295693699
282,0.930176924306408
283,0.930176924306408
284,0.930176924306408
285,-1.075064295693699
286,0.930176924306408
287,0.930176924306408
288,-1.075064295693699
289,-1.075064295693699
290,-1.075064295693699
291,0.930176924306408
292,0.930176924306408
293,-1.075064295693699
294,0.930176924306408
295,0.930176924306408
296,-1.075064295693699
297,0.930176924306408
298,-1.075064295693699
299,0.930176924306408
300,0.930176924306408
301,0.930176924306408
302,-1.075064295693699
303,0.930176924306408
304,0.930176924306408
305,0.930176924306408
306,0.930176924306408
307,0.930176924306408
308,0.930176924306408
309,0.930176924306408
310,0.930176924306408
311,0.930176924306408
312,-1.075064295693699
313,-1.075064295693699
314,0.930176924306408
315,-1.075064295693699
316,-1.075064295693699
317,-1.075064295693699
318,-1.075064295693699
319,-1.075064295693699
320,0.930176924306408
321,-1.075064295693699
322,-1.075064295693699
323,-1.075064295693699
324,-1.075064295693699
325,0.930176924306408
326,0.930176924306408
327,-1.075064295693699
328,0.930176924306408
329,0.930176924306408
330,-1.075064295693699
331,-1.075064295693699
332,-1.075064295693699
333,0.930176924306408
334,0.930176924306408
335,-1.075064295693699
336,0.930176924306408
337,-1.075064295693699
338,0.930176924306408
339,0.930176924306408
340,0.930176924306408
341,0.930176924306408
342,0.930176924306408
343,0.930176924306408
344,0.930176924306408
345,0.930176924306408
346,0.930176924306408
347,0.930176924306408
348,0.930176924306408
349,0.930176924306408
350,0.930176924306408
351,-1.075064295693699
352,0.930176924306408
353,-1.075064295693699
354,0.930176924306408
355,0.930176924306408
356,-1.075064295693699
357,-1.075064295693699
358,-1.075064295693699
359,-1.075064295693699
360,0.930176924306408
361,-1.075064295693699
362,0.930176924306408
363,-1.075064295693699
364,-1.075064295693699
365,0.930176924306408
366,0.930176924306408
367,-1.075064295693699
368,-1.075064295693699
369,-1.075064295693699
370,0.930176924306408
371,-1.075064295693699
372,-1.075064295693699
373,-1.075064295693699
374,-1.075064295693699
375,0.930176924306408
376,0.930176924306408
377,-1.075064295693699
378,-1.075064295693699
379,0.930176924306408
380,-1.075064295693699
381,0.930176924306408
382,-1.075064295693699
383,-1.075064295693699
384,0.930176924306408
385,-1.075064295693699
386,-1.075064295693699
387,-1.075064295693699
388,0.930176924306408
389,0.930176924306408
390,0.930176924306408
391,0.930176924306408
392,-1.075064295693699
393,-1.075064295693699
394,0.930176924306408
395,0.930176924306408
396,-1.075064295693699
397,0.930176924306408
398,0.930176924306408
399,0.930176924306408
400,0.930176924306408
401,-1.075064295693699
402,-1.075064295693699
403,-1.075064295693699
404,0.930176924306408
405,-1.075064295693699
406,0.930176924306408
407,0.930176924306408
408,0.930176924306408
409,0.930176924306408
410,0.930176924306408
411,-1.075064295693699
412,-1.075064295693699
413,0.930176924306408
414,0.930176924306408
415,-1.075064295693699
416,-1.075064295693699
417,-1.075064295693699
418,-1.075064295693699
419,0.930176924306408
420,-1.075064295693699
421,0.930176924306408
422,-1.075064295693699
423,0.930176924306408
424,-1.075064295693699
425,-1.075064295693699
426,-1.075064295693699
427,-1.075064295693699
428,-1.075064295693699
429,0.930176924306408
430,-1.075064295693699
431,-1.075064295693699
432,-1.075064295693699
433,0.930176924306408
434,-1.075064295693699
435,-1.075064295693699
436,0.930176924306408
437,0.930176924306408
438,-1.075064295693699
439,-1.075064295693699
440,-1.075064295693699
441,-1.075064295693699
442,-1.075064295693699
443,0.930176924306408
444,-1.075064295693699
445,-1.075064295693699
446,-1.075064295693699
447,-1.075064295693699
448,-1.075064295693699
449,-1.075064295693699
450,-1.075064295693699
451,-1.075064295693699
452,0.930176924306408
453,0.930176924306408
454,0.930176924306408
455,0.930176924306408
456,-1.075064295693699
457,-1.075064295693699
458,-1.075064295693699
459,0.930176924306408
460,-1.075064295693699
461,0.930176924306408
462,0.930176924306408
463,0.930176924306408
464,0.930176924306408
465,0.930176924306408
466,0.930176924306408
467,-1.075064295693699
468,-1.075064295693699
469,-1.075064295693699
470,0.930176924306408
471,0.930176924306408
472,-1.075064295693699
473,0.930176924306408
474,-1.075064295693699
475,0.930176924306408
476,-1.075064295693699
477,0.930176924306408
478,-1.075064295693699
479,-1.075064295693699
480,0.930176924306408
481,-1.075064295693699
482,0.930176924306408
483,-1.075064295693699
484,-1.075064295693699
485,0.930176924306408
486,-1.075064295693699
487,0.930176924306408
488,0.930176924306408
489,-1.075064295693699
490,0.930176924306408
491,0.930176924306408
492,-1.075064295693699
493,-1.075064295693699
494,-1.075064295693699
495,0.930176924306408
496,0.930176924306408
497,-1.075064295693699
498,-1.075064295693699
499,0.930176924306408
500,0.930176924306408
501,-1.075064295693699
502,-1.075064295693699
503,-1.075064295693699
504,0.930176924306408
505,0.930176924306408
506,-1.075064295693699
507,-1.075064295693699
508,0.930176924306408
509,0.930176924306408
510,0.930176924306408
511,0.930176924306408
512,0.930176924306408
513,-1.075064295693699
514,-1.075064295693699
515,-1.075064295693699
516,-1.075064295693699
517,0.930176924306408
518,0.930176924306408
519,0.930176924306408
520,-1.075064295693699
521,0.930176924306408
522,-1.075064295693699
523,-1.075064295693699
524,-1.075064295693699
525,-1.075064295693699
526,0.930176924306408
527,-1.075064295693699
528,0.930176924306408
529,0.930176924306408
530,0.930176924306408
531,-1.075064295693699
532,-1.075064295693699
533,0.930176924306408
534,0.930176924306408
535,-1.075064295693699
536,0.930176924306408
537,-1.075064295693699
538,0.930176924306408
539,-1.075064295693699
540,0.930176924306408
541,0.930176924306408
542,0.930176924306408
543,-1.075064295693699
544,0.930176924306408
545,0.930176924306408
546,-1.075064295693699
547,0.930176924306408
548,0.930176924306408
549,0.930176924306408
550,0.930176924306408
551,0.930176924306408
552,-1.075064295693699
553,-1.075064295693699
554,0.930176924306408
555,-1.075064295693699
556,0.930176924306408
557,-1.075064295693699
558,-1.075064295693699
559,0.930176924306408
560,0.930176924306408
561,-1.075064295693699
562,-1.075064295693699
563,-1.075064295693699
564,0.930176924306408
565,0.930176924306408
566,0.930176924306408
567,-1.075064295693699
568,0.930176924306408
569,0.930176924306408
570,-1.075064295693699
571,0.930176924306408
572,0.930176924306408
573,-1.075064295693699
574,0.930176924306408
575,-1.075064295693699
576,-1.075064295693699
577,0.930176924306408
578,0.930176924306408
579,0.930176924306408
580,0.930176924306408
581,-1.075064295693699
582,0.930176924306408
583,0.930176924306408
584,-1.075064295693699
585,0.930176924306408
586,-1.075064295693699
587,-1.075064295693699
588,-1.075064295693699
589,0.930176924306408
590,-1.075064295693699
591,0.930176924306408
592,0.930176924306408
593,-1.075064295693699
594,0.930176924306408
595,-1.075064295693699
596,0.930176924306408
597,-1.075064295693699
598,0.930176924306408
599,0.930176924306408
600,0.930176924306408
601,0.930176924306408
602,-1.075064295693699
603,-1.075064295693699
604,-1.075064295693699
605,-1.075064295693699
606,0.930176924306408
607,-1.075064295693699
608,-1.075064295693699
609,0.930176924306408
610,-1.075064295693699
611,-1.075064295693699
612,0.930176924306408
613,0.930176924306408
614,0.930176924306408
615,0.930176924306408
616,-1.075064295693699
617,-1.075064295693699
618,0.930176924306408
619,0.930176924306408
620,0.930176924306408
621,-1.075064295693699
622,-1.075064295693699
623,0.930176924306408
624,-1.075064295693699
625,-1.075064295693699
626,0.930176924306408
627,-1.075064295693699
628,0.930176924306408
629,-1.075064295693699
630,0.930176924306408
631,0.930176924306408
632,-1.075064295693699
633,-1.075064295693699
634,0.930176924306408
635,-1.075064295693699
636,0.930176924306408
637,0.930176924306408
638,-1.075064295693699
639,0.930176924306408
640,-1.075064295693699
641,0.930176924306408
642,0.930176924306408
643,-1.075064295693699
644,0.930176924306408
645,0.930176924306408
646,-1.075064295693699
647,-1.075064295693699
648,-1.075064295693699
649,-1.075064295693699
650,-1.075064295693699
651,-1.075064295693699
652,-1.075064295693699
653,0.930176924306408
654,0.930176924306408
655,-1.075064295693699
656,-1.075064295693699
657,0.930176924306408
658,0.930176924306408
659,-1.075064295693699
660,0.930176924306408
661,-1.075064295693699
662,0.930176924306408
663,-1.075064295693699
664,-1.075064295693699
665,0.930176924306408
666,-1.075064295693699
667,0.930176924306408
668,0.930176924306408
669,-1.075064295693699
670,0.930176924306408
671,-1.075064295693699
672,0.930176924306408
673,0.930176924306408
674,-1.075064295693699
675,-1.075064295693699
676,-1.075064295693699
677,-1.075064295693699
678,0.930176924306408
679,-1.075064295693699
680,-1.075064295693699
681,-1.075064295693699
682,-1.075064295693699
683,-1.075064295693699
684,0.930176924306408
685,0.930176924306408
686,-1.075064295693699
687,-1.075064295693699
688,0.930176924306408
689,-1.075064295693699
690,0.930176924306408
691,-1.075064295693699
692,-1.075064295693699
693,0.930176924306408
694,0.930176924306408
695,-1.075064295693699
696,-1.075064295693699
697,0.930176924306408
698,0.930176924306408
699,-1.075064295693699
700,-1.075064295693699
701,-1.075064295693699
702,0.930176924306408
703,0.930176924306408
704,0.930176924306408
705,-1.075064295693699
706,-1.075064295693699
707,0.930176924306408
708,-1.075064295693699
709,0.930176924306408
710,-1.075064295693699
711,0.930176924306408
712,-1.075064295693699
713,-1.075064295693699
714,-1.075064295693699
715,0.930176924306408
716,-1.075064295693699
717,0.930176924306408
718,-1.075064295693699
719,0.930176924306408
720,0.930176924306408
721,-1.075064295693699
722,0.930176924306408
723,0.930176924306408
724,-1.075064295693699
725,0.930176924306408
726,0.930176924306408
727,0.930176924306408
728,0.930176924306408
729,0.930176924306408
730,-1.075064295693699
731,0.930176924306408
732,-1.075064295693699
733,0.930176924306408
734,-1.075064295693699
735,0.930176924306408
736,0.930176924306408
737,-1.075064295693699
738,-1.075064295693699
739,0.930176924306408
740,0.930176924306408
741,0.930176924306408
742,-1.075064295693699
743,-1.075064295693699
744,0.930176924306408
745,-1.075064295693699
746,-1.075064295693699
747,0.930176924306408
748,0.930176924306408
749,-1.075064295693699
750,0.930176924306408
751,-1.075064295693699
752,-1.075064295693699
753,0.930176924306408
754,0.930176924306408
755,-1.075064295693699
756,-1.075064295693699
757,0.930176924306408
758,0.930176924306408
759,0.930176924306408
760,0.930176924306408
761,0.930176924306408
762,0.930176924306408
763,-1.075064295693699
764,0.930176924306408
765,0.930176924306408
766,-1.075064295693699
767,0.930176924306408
768,0.930176924306408
769,-1.075064295693699
770,-1.075064295693699
771,0.930176924306408
772,-1.075064295693699
773,0.930176924306408
774,0.930176924306408
775,0.930176924306408
776,-1.075064295693699
777,-1.075064295693699
778,-1.075064295693699
779,0.930176924306408
780,0.930176924306408
781,0.930176924306408
782,0.930176924306408
783,-1.075064295693699
784,0.930176924306408
785,-1.075064295693699
786,-1.075064295693699
787,0.930176924306408
788,-1.075064295693699
789,-1.075064295693699
790,-1.075064295693699
791,0.930176924306408
792,0.930176924306408
793,0.930176924306408
794,0.930176924306408
795,0.930176924306408
796,-1.075064295693699
797,0.930176924306408
798,-1.075064295693699
799,-1.075064295693699
800,0.930176924306408
801,0.930176924306408
802,0.930176924306408
803,-1.075064295693699
804,0.930176924306408
805,-1.075064295693699
806,-1.075064295693699
807,0.930176924306408
808,0.930176924306408
809,0.930176924306408
810,-1.075064295693699
811,-1.075064295693699
812,-1.075064295693699
813,0.930176924306408
814,0.930176924306408
815,-1.075064295693699
816,0.930176924306408
817,-1.075064295693699
818,0.930176924306408
819,0.930176924306408
820,-1.075064295693699
821,-1.075064295693699
822,0.930176924306408
823,-1.075064295693699
824,0.930176924306408
825,0.930176924306408
826,-1.075064295693699
827,0.930176924306408
828,0.930176924306408
829,0.930176924306408
830,0.930176924306408
831,-1.075064295693699
832,0.930176924306408
833,0.930176924306408
834,0.930176924306408
835,0.930176924306408
836,-1.075064295693699
837,-1.075064295693699
838,0.930176924306408
839,-1.075064295693699
840,0.930176924306408
841,0.930176924306408
842,-1.075064295693699
843,0.930176924306408
844,-1.075064295693699
845,0.930176924306408
846,-1.075064295693699
847,0.930176924306408
848,0.930176924306408
849,-1.075064295693699
850,-1.075064295693699
851,-1.075064295693699
852,-1.075064295693699
853,0.930176924306408
854,0.930176924306408
855,-1.075064295693699
856,0.930176924306408
857,0.930176924306408
858,0.930176924306408
859,0.930176924306408
860,0.930176924306408
861,0.930176924306408
862,0.930176924306408
863,0.930176924306408
864,0.930176924306408
865,-1.075064295693699
866,0.930176924306408
867,0.930176924306408
868,-1.075064295693699
869,-1.075064295693699
870,0.930176924306408
871,-1.075064295693699
872,0.930176924306408
873,0.930176924306408
874,0.930176924306408
875,-1.075064295693699
876,0.930176924306408
877,0.930176924306408
878,0.930176924306408
879,-1.075064295693699
880,-1.075064295693699
881,0.930176924306408
882,0.930176924306408
883,-1.075064295693699
884,0.930176924306408
885,-1.075064295693699
886,-1.075064295693699
887,-1.075064295693699
888,0.930176924306408
889,0.930176924306408
890,-1.075064295693699
891,-1.075064295693699
892,-1.075064295693699
893,-1.075064295693699
894,-1.075064295693699
895,0.930176924306408
896,-1.075064295693699
897,0.930176924306408
898,-1.075064295693699
899,-1.075064295693699
900,0.930176924306408
901,0.930176924306408
902,0.930176924306408
903,0.930176924306408
904,0.930176924306408
905,-1.075064295693699
906,0.930176924306408
907,0.930176924306408
908,0.930176924306408
909,-1.075064295693699
910,0.930176924306408
911,0.930176924306408
912,0.930176924306408
913,0.930176924306408
914,-1.075064295693699
915,0.930176924306408
916,0.930176924306408
917,0.930176924306408
918,0.930176924306408
919,-1.075064295693699
920,0.930176924306408
921,0.930176924306408
922,-1.075064295693699
923,0.930176924306408
924,-1.075064295693699
925,-1.075064295693699
926,0.930176924306408
927,0.930176924306408
928,-1.075064295693699
929,0.930176924306408
930,-1.075064295693699
931,0.930176924306408
932,-1.075064295693699
933,-1.075064295693699
934,0.930176924306408
935,0.930176924306408
936,0.930176924306408
937,-1.075064295693699
938,0.930176924306408
939,0.930176924306408
940,-1.075064295693699
941,-1.075064295693699
942,0.930176924306408
943,0.930176924306408
944,-1.075064295693699
945,0.930176924306408
946,0.930176924306408
947,0.930176924306408
948,0.930176924306408
949,-1.075064295693699
950,-1.075064295693699
951,0.930176924306408
952,0.930176924306408
953,-1.075064295693699
954,-1.075064295693699
955,-1.075064295693699
956,-1.075064295693699
957,0.930176924306408
958,0.930176924306408
959,0.930176924306408
960,-1.075064295693699
961,-1.075064295693699
962,0.930176924306408
963,-1.075064295693699
964,-1.075064295693699
965,0.930176924306408
966,0.930176924306408
967,0.930176924306408
968,0.930176924306408
969,-1.075064295693699
970,0.930176924306408
971,-1.075064295693699
972,0.930176924306408
973,-1.075064295693699
974,0.930176924306408
975,0.930176924306408
976,0.930176924306408
977,-1.075064295693699
978,0.930176924306408
979,0.930176924306408
980,-1.075064295693699
981,-1.075064295693699
982,-1.075064295693699
983,0.930176924306408
984,-1.075064295693699
985,0.930176924306408
986,-1.075064295693699
987,-1.075064295693699
988,-1.075064295693699
989,0.930176924306408
990,-1.075064295693699
991,-1.075064295693699
992,-1.075064295693699
993,0.930176924306408
994,-1.075064295693699
995,0.930176924306408
996,0.930176924306408
997,0.930176924306408
998,0.930176924306408
999,0.930176924306408
1000,-1.075064295693699
1001,0.930176924306408
1002,0.930176924306408
1003,0.930176924306408
1004,0.930176924306408
1005,0.930176924306408
1006,-1.075064295693699
1007,0.930176924306408
1008,0.930176924306408
1009,-1.075064295693699
1010,-1.075064295693699
1011,-1.075064295693699
1012,-1.075064295693699
1013,0.930176924306408
1014,0.930176924306408
1015,-1.075064295693699
1016,0.930176924306408
1017,-1.075064295693699
1018,-1.075064295693699
1019,-1.075064295693699
1020,-1.075064295693699
1021,-1.075064295693699
1022,0.930176924306408
1023,-1.075064295693699
1024,-1.075064295693699
1025,-1.075064295693699
1026,-1.075064295693699
1027,0.930176924306408
1028,-1.075064295693699
1029,0.930176924306408
1030,-1.075064295693699
1031,-1.075064295693699
1032,0.930176924306408
1033,0.930176924306408
1034,-1.075064295693699
1035,-1.075064295693699
1036,0.930176924306408
1037,0.930176924306408
1038,0.930176924306408
1039,-1.075064295693699
1040,-1.075064295693699
1041,-1.075064295693699
1042,-1.075064295693699
1043,0.930176924306408
1044,-1.075064295693699
1045,-1.075064295693699
1046,-1.075064295693699
1047,-1.075064295693699
1048,0.930176924306408
1049,-1.075064295693699
1050,0.930176924306408
1051,0.930176924306408
1052,-1.075064295693699
1053,0.930176924306408
1054,0.930176924306408
1055,-1.075064295693699
1056,0.930176924306408
1057,0.930176924306408
1058,-1.075064295693699
1059,0.930176924306408
1060,0.930176924306408
1061,-1.075064295693699
1062,-1.075064295693699
1063,-1.075064295693699
1064,-1.075064295693699
1065,0.930176924306408
1066,0.930176924306408
1067,-1.075064295693699
1068,0.930176924306408
1069,-1.075064295693699
1070,0.930176924306408
1071,-1.075064295693699
1072,0.930176924306408
1073,0.930176924306408
1074,0.930176924306408
1075,-1.075064295693699
1076,-1.075064295693699
1077,-1.075064295693699
1078,-1.075064295693699
1079,-1.075064295693699
1080,0.930176924306408
1081,0.930176924306408
1082,-1.075064295693699
1083,-1.075064295693699
1084,0.930176924306408
1085,-1.075064295693699
1086,-1.075064295693699
1087,0.930176924306408
1088,0.930176924306408
1089,-1.075064295693699
1090,-1.075064295693699
1091,0.930176924306408
1092,0.930176924306408
1093,-1.075064295693699
1094,0.930176924306408
1095,0.930176924306408
1096,0.930176924306408
1097,-1.075064295693699
1098,-1.075064295693699
1099,-1.075064295693699
1100,-1.075064295693699
1101,0.930176924306408
1102,0.930176924306408
1103,-1.075064295693699
1104,-1.075064295693699
1105,0.930176924306408
1106,0.930176924306408
,0
0,-1.075064295693699
1,0.930176924306408
2,0.930176924306408
3,0.930176924306408
4,0.930176924306408
5,0.930176924306408
6,-1.075064295693699
7,-1.075064295693699
8,0.930176924306408
9,-1.075064295693699
10,0.930176924306408
11,0.930176924306408
12,-1.075064295693699
13,0.930176924306408
14,0.930176924306408
15,0.930176924306408
16,0.930176924306408
17,-1.075064295693699
18,-1.075064295693699
19,-1.075064295693699
20,0.930176924306408
21,0.930176924306408
22,0.930176924306408
23,0.930176924306408
24,0.930176924306408
25,-1.075064295693699
26,-1.075064295693699
27,0.930176924306408
28,0.930176924306408
29,-1.075064295693699
30,-1.075064295693699
31,-1.075064295693699
32,0.930176924306408
33,-1.075064295693699
34,0.930176924306408
35,-1.075064295693699
36,0.930176924306408
37,0.930176924306408
38,-1.075064295693699
39,-1.075064295693699
40,0.930176924306408
41,0.930176924306408
42,-1.075064295693699
43,0.930176924306408
44,-1.075064295693699
45,-1.075064295693699
46,0.930176924306408
47,-1.075064295693699
48,0.930176924306408
49,-1.075064295693699
50,-1.075064295693699
51,0.930176924306408
52,0.930176924306408
53,-1.075064295693699
54,0.930176924306408
55,0.930176924306408
56,-1.075064295693699
57,-1.075064295693699
58,0.930176924306408
59,-1.075064295693699
60,0.930176924306408
61,-1.075064295693699
62,0.930176924306408
63,0.930176924306408
64,0.930176924306408
65,0.930176924306408
66,-1.075064295693699
67,-1.075064295693699
68,0.930176924306408
69,0.930176924306408
70,0.930176924306408
71,-1.075064295693699
72,-1.075064295693699
73,-1.075064295693699
74,-1.075064295693699
75,0.930176924306408
76,0.930176924306408
77,-1.075064295693699
78,-1.075064295693699
79,-1.075064295693699
80,-1.075064295693699
81,-1.075064295693699
82,0.930176924306408
83,-1.075064295693699
84,-1.075064295693699
85,-1.075064295693699
86,-1.075064295693699
87,0.930176924306408
88,-1.075064295693699
89,-1.075064295693699
90,-1.075064295693699
91,-1.075064295693699
92,0.930176924306408
93,0.930176924306408
94,0.930176924306408
95,-1.075064295693699
96,-1.075064295693699
97,0.930176924306408
98,0.930176924306408
99,0.930176924306408
100,0.930176924306408
101,-1.075064295693699
102,0.930176924306408
103,-1.075064295693699
104,0.930176924306408
105,-1.075064295693699
106,-1.075064295693699
107,0.930176924306408
108,0.930176924306408
109,-1.075064295693699
110,0.930176924306408
111,0.930176924306408
112,-1.075064295693699
113,0.930176924306408
114,0.930176924306408
115,-1.075064295693699
116,0.930176924306408
117,0.930176924306408
118,0.930176924306408
119,-1.075064295693699
120,0.930176924306408
121,-1.075064295693699
122,0.930176924306408
123,-1.075064295693699
124,0.930176924306408
125,-1.075064295693699
126,-1.075064295693699
127,0.930176924306408
128,0.930176924306408
129,-1.075064295693699
130,0.930176924306408
131,0.930176924306408
132,0.930176924306408
133,0.930176924306408
134,0.930176924306408
135,0.930176924306408
136,0.930176924306408
137,0.930176924306408
138,-1.075064295693699
139,-1.075064295693699
140,-1.075064295693699
141,0.930176924306408
142,0.930176924306408
143,-1.075064295693699
144,0.930176924306408
145,0.930176924306408
146,0.930176924306408
147,-1.075064295693699
148,-1.075064295693699
149,-1.075064295693699
150,-1.075064295693699
151,-1.075064295693699
152,0.930176924306408
153,-1.075064295693699
154,-1.075064295693699
155,-1.075064295693699
156,0.930176924306408
157,0.930176924306408
158,0.930176924306408
159,-1.075064295693699
160,-1.075064295693699
161,0.930176924306408
162,0.930176924306408
163,0.930176924306408
164,-1.075064295693699
165,-1.075064295693699
166,-1.075064295693699
167,0.930176924306408
168,-1.075064295693699
169,-1.075064295693699
170,-1.075064295693699
171,0.930176924306408
172,0.930176924306408
173,0.930176924306408
174,0.930176924306408
175,-1.075064295693699
176,-1.075064295693699
177,0.930176924306408
178,-1.075064295693699
179,0.930176924306408
180,0.930176924306408
181,-1.075064295693699
182,0.930176924306408
183,0.930176924306408
184,0.930176924306408
185,0.930176924306408
186,-1.075064295693699
187,-1.075064295693699
188,-1.075064295693699
189,-1.075064295693699
190,-1.075064295693699
191,-1.075064295693699
192,-1.075064295693699
193,0.930176924306408
194,0.930176924306408
195,0.930176924306408
196,0.930176924306408
197,0.930176924306408
198,0.930176924306408
199,-1.075064295693699
200,-1.075064295693699
201,0.930176924306408
202,-1.075064295693699
203,0.930176924306408
204,0.930176924306408
205,-1.075064295693699
206,0.930176924306408
207,-1.075064295693699
208,0.930176924306408
209,0.930176924306408
210,-1.075064295693699
211,0.930176924306408
212,-1.075064295693699
213,0.930176924306408
214,-1.075064295693699
215,0.930176924306408
216,0.930176924306408
217,0.930176924306408
218,-1.075064295693699
219,0.930176924306408
220,-1.075064295693699
221,0.930176924306408
222,0.930176924306408
223,-1.075064295693699
224,0.930176924306408
225,0.930176924306408
226,0.930176924306408
227,-1.075064295693699
228,0.930176924306408
229,-1.075064295693699
230,-1.075064295693699
231,-1.075064295693699
232,-1.075064295693699
233,0.930176924306408
234,0.930176924306408
235,0.930176924306408
236,0.930176924306408
237,0.930176924306408
238,-1.075064295693699
239,-1.075064295693699
240,0.930176924306408
241,-1.075064295693699
242,-1.075064295693699
243,0.930176924306408
244,0.930176924306408
245,0.930176924306408
246,-1.075064295693699
247,-1.075064295693699
248,0.930176924306408
249,0.930176924306408
250,0.930176924306408
251,-1.075064295693699
252,-1.075064295693699
253,-1.075064295693699
254,-1.075064295693699
255,0.930176924306408
256,-1.075064295693699
257,-1.075064295693699
258,0.930176924306408
259,0.930176924306408
260,-1.075064295693699
261,-1.075064295693699
262,-1.075064295693699
263,-1.075064295693699
264,-1.075064295693699
265,0.930176924306408
266,-1.075064295693699
267,0.930176924306408
