,classification 
709,1
1330,1
754,1
665,0
948,1
167,0
873,1
766,0
666,1
1315,1
256,0
1037,0
161,0
1378,1
1379,1
1160,1
789,0
807,1
51,1
1119,0
706,0
1410,1
580,0
1112,1
879,0
295,0
1489,1
923,1
173,1
864,0
1149,1
397,1
63,0
1063,1
1401,0
261,0
1389,0
917,1
1509,0
845,0
1093,1
682,0
833,0
17,0
232,1
1309,0
437,1
370,0
1475,1
105,0
297,0
201,0
632,1
836,1
4,0
1340,1
444,1
505,1
1518,0
137,0
273,0
76,0
487,1
1495,1
1218,1
1251,0
748,1
905,0
842,1
742,0
449,1
258,0
767,0
434,1
582,0
87,0
501,1
316,0
398,1
892,1
1166,0
541,1
1171,1
1203,0
1226,0
631,0
1468,1
1096,1
967,0
463,0
525,0
871,0
36,1
130,0
517,0
171,1
219,0
701,1
485,0
1197,1
190,0
151,0
1419,0
857,1
1212,1
1404,1
969,0
1261,0
64,0
913,1
1295,0
213,0
591,1
572,0
279,1
1447,0
209,1
1081,1
1001,1
1111,1
852,0
461,0
1193,0
263,0
1440,1
798,1
122,0
668,0
1249,1
1237,1
503,1
1583,0
106,0
1445,1
52,1
157,0
956,1
441,1
1158,1
847,1
235,1
278,1
801,0
333,0
1297,1
265,1
1021,1
1293,0
135,0
75,0
603,1
1546,0
827,0
848,0
830,0
442,1
940,1
315,1
390,1
1516,0
391,1
1044,1
292,1
772,0
672,0
1273,0
1562,0
1216,1
1065,1
104,0
819,0
1017,1
719,0
341,1
1196,1
1547,0
1388,0
670,0
965,1
567,1
93,0
828,1
1303,0
1411,1
430,1
451,1
153,0
1453,0
62,1
601,1
1400,0
595,0
1580,1
322,0
698,0
684,0
768,1
357,1
3,1
835,0
454,0
7,1
688,0
426,1
699,1
16,1
867,1
345,0
978,1
1278,1
230,1
247,0
1222,1
621,0
635,0
107,0
165,0
908,1
1525,0
1425,1
677,0
172,1
350,1
1283,1
475,0
266,0
1566,1
490,1
393,0
613,0
289,0
547,1
134,1
224,0
349,1
1418,0
929,1
1582,0
1567,0
534,1
703,0
388,1
26,0
1241,0
540,0
433,0
1165,0
1231,0
642,0
710,0
753,0
373,0
825,0
422,0
132,0
1336,0
1195,1
1064,1
47,0
478,0
268,1
787,1
934,0
653,1
127,0
1311,1
97,0
1393,0
1533,0
1574,1
425,1
488,1
791,0
1236,1
951,1
549,1
365,1
385,1
1542,1
790,1
671,0
1157,1
610,0
61,0
1174,1
1210,1
217,0
59,1
458,1
1363,0
1161,1
342,1
727,0
605,1
375,1
575,1
512,1
1014,1
267,1
1449,1
962,0
1049,1
1437,0
761,0
245,1
257,0
116,1
459,0
823,0
1545,1
883,0
399,0
936,1
553,0
395,1
338,1
1280,1
1244,1
1473,0
1324,1
1103,1
959,0
918,1
984,0
813,0
565,0
676,1
976,0
1132,1
1503,1
482,0
513,1
846,0
780,1
762,1
641,0
1153,1
881,1
378,1
1248,1
597,1
491,1
447,0
483,0
1539,0
1130,1
1416,0
1313,1
1164,0
1331,0
1041,1
1035,1
91,1
1351,1
1238,0
973,0
1227,0
544,1
863,0
690,0
225,1
802,1
1151,1
577,0
1254,0
110,0
351,1
1487,0
624,0
1325,1
1354,0
1355,0
246,0
361,1
1246,0
704,0
150,1
85,0
594,0
806,1
309,1
1333,0
694,0
1343,1
1346,0
808,0
1558,0
1424,1
855,1
659,0
1059,1
1080,1
1433,1
38,0
974,1
124,0
308,1
891,0
882,1
1335,1
238,1
1090,1
1359,1
466,1
1003,1
189,0
947,1
865,0
486,0
1208,1
643,0
1052,0
1347,0
1268,1
1356,0
1576,1
10,0
366,1
1211,0
998,1
410,1
784,0
1047,0
678,0
615,0
741,0
222,0
755,1
1247,0
1486,0
626,0
1066,1
154,0
1068,1
579,1
362,0
1371,1
774,1
569,1
1290,0
163,0
1099,0
144,1
417,0
314,0
220,1
502,1
1229,0
1370,0
1175,1
1428,0
1550,0
663,1
999,1
1421,0
1176,0
1321,1
204,1
290,1
440,1
170,0
404,0
886,1
535,1
166,0
1329,1
726,1
1344,0
733,0
546,1
797,1
409,0
1067,1
1084,1
283,1
1586,1
1061,1
519,0
574,1
348,1
1088,1
149,1
272,0
186,0
355,1
1275,1
794,1
945,1
445,1
401,1
497,0
496,1
1385,0
900,0
1510,1
339,1
1573,1
215,0
805,1
1256,0
86,1
416,1
1110,1
420,1
756,1
521,0
495,1
28,0
1427,0
944,1
514,1
530,1
543,1
1451,1
645,1
317,1
1070,1
734,0
455,1
394,0
981,0
571,1
537,1
1223,1
1522,0
619,0
809,1
184,1
853,1
548,1
1506,1
113,1
374,1
1369,0
1107,1
600,0
1320,0
412,0
74,0
1352,0
1217,1
73,0
293,1
90,0
1085,0
227,0
71,0
264,0
1365,0
506,1
81,0
233,0
1538,0
54,1
481,1
46,0
243,1
8,1
1483,0
729,1
630,1
271,1
136,0
386,1
205,1
683,0
1075,1
527,1
1076,1
570,1
58,0
964,1
33,1
,classification
759,0
1502,0
247,0
983,1
310,1
377,1
1333,0
423,1
1151,1
515,0
1447,0
461,0
781,0
1526,1
183,0
1195,1
155,0
1421,0
829,1
571,1
1321,1
1011,1
1439,1
387,1
353,0
209,1
1019,0
1113,1
1281,1
1575,1
311,1
78,0
1263,0
329,0
783,0
942,1
357,1
880,0
1286,1
162,1
30,0
976,0
659,0
1156,1
1388,0
480,0
873,1
1419,0
154,0
809,1
1510,1
1318,1
950,1
196,0
512,1
181,0
986,1
1401,0
304,0
1423,0
579,1
879,0
1378,1
341,1
770,1
289,0
170,0
150,1
1561,0
1428,0
1173,1
1279,1
648,1
1511,0
178,0
416,1
166,0
1418,0
142,1
1538,0
743,0
1242,1
937,0
768,1
228,1
1210,1
611,0
1272,0
488,1
246,0
282,0
283,1
1480,0
192,0
74,0
351,1
1402,1
744,0
454,0
1560,0
585,1
1390,1
567,1
280,1
374,1
765,1
549,1
752,0
1545,1
101,1
1097,0
618,0
29,1
117,1
960,1
902,1
15,0
411,0
1169,1
71,0
1010,1
175,0
349,1
884,1
390,1
934,0
19,1
820,0
435,0
77,1
604,1
88,0
858,1
214,1
125,0
1105,0
788,1
593,0
997,1
1506,1
148,1
531,0
826,1
464,1
1259,1
1293,0
664,0
96,0
946,1
388,1
949,1
424,0
508,1
1455,1
266,0
1190,1
109,0
785,0
591,1
1061,1
93,0
285,0
729,1
737,1
1192,1
1351,1
1540,1
1003,1
555,0
442,1
528,1
365,1
1041,1
633,0
806,1
854,1
1485,0
235,1
1106,1
1461,0
1089,1
397,1
121,1
1458,0
706,0
929,1
251,1
865,0
1182,1
1572,0
708,1
988,0
852,0
1084,1
1300,1
1288,0
796,0
130,0
825,0
1200,1
1475,1
1093,1
152,0
1037,0
545,0
1590,1
1312,0
1271,1
1592,1
191,1
60,0
253,0
936,1
187,0
570,1
838,1
952,1
682,0
1155,0
1566,1
681,1
115,1
1051,0
1472,1
1366,0
1527,1
86,1
1493,0
327,0
458,1
1115,1
814,1
1143,1
914,1
590,0
50,0
688,0
431,0
1020,1
1320,0
1021,1
868,1
693,0
1012,0
1299,0
1082,1
328,1
1582,0
45,0
239,1
1373,0
716,0
270,1
859,1
1504,1
1291,1
1565,1
640,0
486,0
215,0
1598,1
763,0
1189,0
1153,1
957,1
780,1
200,1
370,0
1099,0
1269,1
179,0
1158,1
41,0
21,0
299,0
849,0
383,1
201,0
9,0
373,0
654,0
750,0
663,1
1576,1
4,0
1126,1
577,0
699,1
1404,1
689,0
1588,1
421,1
372,1
1179,1
1365,0
1335,1
455,1
281,1
202,0
271,1
668,0
871,0
931,0
141,0
158,0
1394,0
653,1
687,0
1364,1
683,0
436,1
116,1
899,0
1430,0
609,1
801,0
260,0
592,0
437,1
83,0
607,1
975,0
1148,1
742,0
535,1
616,0
295,0
330,1
1252,0
332,1
1477,1
159,1
963,1
396,0
1276,0
525,0
482,0
1454,1
1326,1
705,0
886,1
1303,0
539,0
1519,0
643,0
762,1
441,1
581,0
1383,0
1243,0
1532,1
216,0
597,1
1594,0
230,1
105,0
1306,0
846,0
1135,1
171,1
52,1
1127,1
303,0
1261,0
444,1
335,1
225,1
913,1
1001,1
1503,1
895,1
1395,1
40,0
5,0
917,1
1409,1
721,0
561,0
864,0
366,1
932,1
36,1
636,0
73,0
195,0
658,1
1290,0
160,0
346,1
12,0
842,1
369,1
138,0
1268,1
1107,1
586,1
149,1
1139,1
557,0
830,0
1406,1
1374,0
810,0
919,1
1123,1
644,0
1541,1
118,1
1593,1
22,0
313,0
1040,0
49,0
32,0
427,1
10,0
234,1
1125,1
1232,0
909,1
443,1
741,0
221,0
1552,1
401,1
199,0
63,0
1433,1
361,1
546,1
715,1
449,1
426,1
779,0
359,1
1543,1
59,1
362,0
993,0
542,0
1008,1
891,0
469,0
1313,1
1481,0
707,0
185,0
1317,1
57,0
1278,1
1277,1
518,1
624,0
962,0
297,0
1071,0
1408,1
1494,1
1496,0
933,0
860,0
206,1
1301,1
803,1
348,1
1212,1
243,1
990,0
1196,1
1002,1
621,0
1005,1
730,0
1550,0
90,0
995,1
257,0
240,0
1149,1
428,0
1322,0
1235,0
1452,1
1009,0
746,1
680,0
1464,0
617,1
1134,1
724,0
491,1
1004,0
16,1
896,1
784,0
1222,1
1234,1
506,1
1066,1
1417,1
1118,1
671,0
1297,1
1345,1
1170,1
869,1
238,1
968,1
883,0
460,1
176,0
584,1
596,1
172,1
76,0
824,0
1059,1
273,0
912,1
56,0
575,1
1273,0
1240,0
924,0
1194,1
1518,0
1274,1
1413,0
448,1
576,0
536,0
1415,0
1375,0
1528,1
1460,1
509,1
1215,1
558,1
792,1
1369,0
811,1
662,1
1384,0
998,1
1054,1
941,1
1026,1
62,1
1201,1
386,1
945,1
642,0
892,1
262,0
1138,0
836,1
102,1
268,1
977,0
286,1
11,0
1340,1
1468,1
232,1
872,0
503,1
602,0
1551,0
940,1
1341,1
920,0
1032,0
726,1
1217,1
378,1
132,0
2,0
163,0
1412,1
901,1
1516,0
1160,1
218,0
1085,0
944,1
316,0
1573,1
70,1
1360,0
599,1
42,1
1305,0
367,0
205,1
973,0
1298,1
1405,1
1583,0
926,1
786,0
1376,0
168,1
855,1
520,1
1414,0
507,1
692,0
1254,0
818,0
1314,1
1556,0
813,0
1208,1
498,1
143,0
1197,1
828,1
956,1
928,0
1111,1
985,1
1342,1
1562,0
1233,0
1228,1
1319,1
174,0
26,0
639,1
402,1
1086,1
153,0
1076,1
395,1
660,1
1280,1
1057,0
147,0
1367,1
1457,0
1223,1
649,1
523,0
1522,0
711,0
1524,1
184,1
1382,0
866,1
1142,1
438,1
1434,1
634,0
1075,1
84,1
553,0
193,0
603,1
930,0
1344,0
600,0
948,1
276,1
355,1
1429,0
1426,1
1241,0
757,0
722,0
527,1
701,1
492,1
710,0
1355,0
275,1
229,0
317,1
1267,1
1446,0
1361,0
1246,0
922,1
906,0
844,1
227,0
263,0
1359,1
1469,0
1110,1
530,1
1048,1
955,0
753,0
1315,1
1492,0
667,1
974,1
1,0
405,1
1535,1
748,1
412,0
314,0
1094,1
1442,0
805,1
1069,0
1191,0
1495,1
400,0
676,1
903,1
685,0
95,1
1018,1
1030,1
1463,1
517,0
1479,0
217,0
989,1
1062,1
363,0
389,1
1239,0
53,0
1332,1
1368,1
1088,1
841,0
559,1
582,0
127,0
505,1
819,0
552,1
20,1
696,1
326,1
339,1
1337,0
821,1
1411,1
840,1
39,0
1164,0
1043,1
1569,1
398,1
422,0
25,0
514,1
345,0
612,1
248,1
947,1
1501,0
343,1
292,1
156,0
863,0
325,1
1354,0
1512,1
58,0
1307,0
1087,1
601,1
1328,0
516,1
755,1
157,0
1323,1
463,0
43,0
1039,1
1385,0
647,0
167,0
606,1
1068,1
1327,1
1172,1
496,1
323,1
1549,1
538,1
408,1
725,0
1031,1
548,1
415,0
540,0
269,1
1362,1
1424,1
473,0
1096,1
745,1
1049,1
414,0
136,0
1505,0
475,0
222,0
1258,1
1292,1
394,0
194,0
1130,1
1466,1
619,0
476,0
1398,1
1211,0
1244,1
293,1
261,0
1555,1
1444,1
1570,1
1577,1
1432,1
111,0
1491,0
129,0
1544,1
1202,1
1121,1
1095,0
843,0
1101,1
467,1
697,1
298,0
252,0
1386,0
675,0
1352,0
925,1
87,0
1016,1
1221,1
483,0
1498,1
1073,1
918,1
1159,0
568,1
900,0
0,0
777,1
827,0
795,0
133,1
46,0
48,0
1567,0
75,0
1060,1
691,0
851,0
1462,1
237,1
583,1
340,1
51,1
61,0
1499,1
1448,0
877,1
104,0
665,0
1157,1
887,1
1304,0
1521,0
1064,1
1425,1
1265,1
1507,1
81,0
1014,1
598,1
834,0
939,0
564,1
1015,1
33,1
574,1
1247,0
794,1
1055,1
537,1
1275,1
1482,0
233,0
645,1
1591,1
1331,0
410,1
274,0
994,0
322,0
690,0
1226,0
1129,1
638,1
1587,1
1177,1
197,1
291,0
650,0
1450,1
497,0
635,0
1589,0
831,1
627,0
1053,1
24,1
1325,1
376,1
122,0
1500,0
1349,0
100,1
1596,1
207,0
336,1
38,0
782,0
1067,1
1253,0
188,0
772,0
375,1
54,1
27,0
807,1
816,1
1515,1
140,0
622,0
965,1
360,0
532,0
774,1
1554,1
324,1
554,0
278,1
832,0
1372,0
318,1
1530,1
717,0
513,1
910,1
562,0
953,1
302,0
1309,0
694,0
560,0
556,1
1042,1
996,1
543,1
1245,0
1141,1
1213,1
678,0
35,1
565,0
775,0
1024,1
1338,0
1525,0
881,1
1581,0
1473,0
1128,0
1533,0
578,0
177,1
673,0
165,0
459,0
652,0
1045,1
1558,0
641,0
1416,0
1536,1
1119,0
747,0
1578,1
254,1
55,0
1347,0
848,0
734,0
430,1
764,1
23,0
250,1
1184,0
1152,0
822,0
970,1
916,0
728,0
67,0
103,0
1529,1
294,1
1255,0
1316,1
334,1
804,1
1474,0
533,1
1250,1
1508,1
837,1
1056,1
959,0
1467,0
1295,0
1186,0
1579,0
1034,1
519,0
666,1
703,0
589,1
964,1
1393,0
1287,0
1436,0
700,1
1264,1
1047,0
695,1
714,0
766,0
1102,1
1257,1
85,0
134,1
613,0
1557,1
124,0
258,0
713,0
1090,1
1205,1
835,0
1266,1
1199,1
1161,1
684,0
164,0
494,1
433,0
1162,1
429,1
1348,0
203,0
1431,1
331,1
123,0
712,0
173,1
1058,1
1114,1
380,1
249,1
28,0
182,0
1476,0
1310,0
823,0
1237,1
72,0
1427,0
487,1
1178,0
305,1
1028,1
761,0
66,0
702,1
971,1
1449,1
1509,0
1122,1
320,1
605,1
614,1
732,0
1270,1
524,0
385,1
1147,1
808,0
573,0
106,0
219,0
277,1
1453,0
563,1
131,0
815,0
1371,1
800,0
1559,0
1377,1
210,1
450,1
7,1
510,0
439,0
1296,0
1204,1
371,1
1483,0
1392,0
521,0
802,1
1229,0
1038,1
1163,0
403,1
686,0
107,0
226,1
908,1
212,1
379,1
1116,1
1079,1
446,0
466,1
1216,1
1513,1
876,0
319,1
1224,1
1330,1
1422,1
898,1
236,1
547,1
1260,0
1207,0
1227,0
264,0
1176,0
894,1
739,0
1013,1
333,0
99,1
1081,1
190,0
1403,1
186,0
927,0
1470,0
791,0
213,0
1595,1
669,1
853,1
309,1
1256,0
839,0
1136,1
350,1
342,1
874,1
1165,0
1132,1
661,0
126,0
875,1
220,1
587,0
180,0
1389,0
47,0
472,1
501,1
440,1
445,1
1033,1
432,1
954,1
1486,0
1407,1
97,0
1534,1
1363,0
1108,0
1044,1
198,1
1443,0
1154,1
145,0
526,0
1343,1
856,1
1358,0
882,1
1248,1
1025,1
797,1
657,1
189,0
628,1
890,0
1520,1
1487,0
382,1
338,1
1478,0
1080,1
799,1
1231,0
1092,1
544,1
1381,0
1065,1
13,0
961,0
1198,1
1387,0
1144,0
301,1
471,1
1489,1
620,0
1435,1
935,1
265,1
347,1
735,0
767,0
344,1
984,0
204,1
733,0
1459,1
723,0
1188,0
211,1
857,1
867,1
885,0
1553,0
870,1
1584,1
1230,1
1023,1
407,1
1350,0
306,0
905,0
1036,1
139,0
1451,1
731,0
417,0
1183,0
456,0
1548,0
242,1
,classification
623,1
295,0
919,1
1150,1
360,0
272,0
587,0
451,1
582,0
928,0
1419,0
154,0
324,1
1452,1
756,1
471,1
1588,1
1521,0
225,1
172,1
403,1
1512,1
851,0
616,0
880,0
188,0
1587,1
1458,0
691,0
608,1
176,0
1563,0
1014,1
430,1
704,0
1363,0
886,1
1060,1
476,0
1040,0
831,1
1247,0
250,1
1192,1
641,0
390,1
422,0
180,0
929,1
1347,0
885,0
1424,1
1124,0
1061,1
395,1
1498,1
650,0
302,0
255,0
1546,0
865,0
1023,1
524,0
1531,0
1024,1
951,1
696,1
1079,1
263,0
669,1
1284,0
1236,1
1134,1
868,1
130,0
876,0
875,1
268,1
260,0
994,0
1469,0
1054,1
1260,0
8,1
649,1
256,0
981,0
670,0
251,1
775,0
1266,1
1055,1
429,1
580,0
976,0
1100,1
507,1
219,0
129,0
1492,0
1583,0
1109,1
1532,1
1111,1
1367,1
1181,0
310,1
1519,0
220,1
1417,1
1373,0
1075,1
389,1
1414,0
1372,0
1491,0
605,1
1370,0
1513,1
1394,0
1570,1
355,1
549,1
1345,1
1215,1
382,1
110,0
1579,0
1027,0
600,0
1163,0
1051,0
230,1
365,1
590,0
1149,1
1404,1
824,0
724,0
139,0
889,0
848,0
222,0
351,1
570,1
643,0
712,0
644,0
1030,1
1165,0
692,0
118,1
149,1
455,1
356,0
348,1
234,1
1558,0
1138,0
162,1
73,0
1368,1
1220,1
239,1
1305,0
245,1
1070,1
1525,0
987,0
1103,1
955,0
1186,0
1295,0
1025,1
1354,0
990,0
719,0
1080,1
437,1
326,1
128,1
817,1
595,0
1341,1
685,0
1113,1
1276,0
830,0
654,0
693,0
1537,1
1412,1
740,1
1154,1
1168,1
1038,1
754,1
892,1
894,1
840,1
1465,0
845,0
960,1
1208,1
1217,1
1441,1
388,1
992,1
1057,0
325,1
366,1
70,1
1575,1
1123,1
1203,0
240,0
1418,0
241,1
1229,0
404,0
874,1
542,0
1543,1
364,1
49,0
508,1
354,1
893,0
1088,1
834,0
898,1
1381,0
53,0
142,1
166,0
1551,0
323,1
174,0
677,0
273,0
6,0
1435,1
953,1
1456,1
525,0
294,1
374,1
122,0
700,1
991,0
181,0
1440,1
490,1
105,0
47,0
102,1
963,1
291,0
1099,0
1515,1
51,1
89,0
1388,0
1248,1
1028,1
988,0
1287,0
55,0
1302,1
327,0
1152,0
1518,0
1342,1
1506,1
427,1
313,0
741,0
298,0
905,0
1098,1
602,0
1545,1
947,1
50,0
100,1
890,0
731,0
498,1
904,1
1296,0
630,1
1204,1
948,1
1447,0
548,1
1387,0
381,1
871,0
1214,1
439,0
985,1
1356,0
680,0
1274,1
619,0
584,1
1556,0
202,0
1000,1
367,0
383,1
709,1
167,0
112,0
158,0
267,1
1330,1
216,0
1420,0
1159,0
572,0
715,1
1146,1
339,1
208,0
857,1
5,0
1300,1
344,1
1416,0
1294,1
304,0
1047,0
248,1
1078,0
192,0
850,0
265,1
334,1
1312,0
560,0
1169,1
710,0
320,1
833,0
727,0
132,0
84,1
539,0
243,1
1502,0
1569,1
564,1
1114,1
553,0
544,1
444,1
1107,1
1421,0
896,1
460,1
1306,0
1357,1
485,0
1095,0
1593,1
1283,1
363,0
56,0
465,0
1429,0
1006,1
1536,1
436,1
785,0
145,0
1239,0
12,0
1549,1
1082,1
247,0
1589,0
205,1
930,0
391,1
361,1
1326,1
1171,1
315,1
589,1
606,1
1390,1
414,0
1187,1
1332,1
1002,1
1481,0
4,0
1001,1
233,0
462,0
1233,0
1405,1
341,1
228,1
254,1
1050,0
1167,1
1213,1
1228,1
554,0
1455,1
773,1
1555,1
1161,1
1339,1
752,0
813,0
1574,1
238,1
171,1
849,0
1377,1
746,1
674,1
1470,0
196,0
1091,1
293,1
440,1
305,1
169,0
1542,1
820,0
1119,0
1170,1
1090,1
941,1
983,1
900,0
182,0
1131,0
152,0
1034,1
10,0
1136,1
1253,0
1292,1
1112,1
1322,0
1402,1
1162,1
519,0
385,1
431,0
1172,1
266,0
1254,0
1413,0
574,1
1141,1
769,0
156,0
69,1
713,0
433,0
258,0
457,0
1449,1
1598,1
647,0
1179,1
1571,1
784,0
1058,1
1084,1
1338,0
1190,1
369,1
319,1
645,1
1576,1
1365,0
1036,1
352,0
1137,1
749,1
537,1
1464,0
161,0
673,0
37,1
1439,1
307,1
1334,0
968,1
63,0
515,0
1,0
330,1
157,0
1020,1
982,1
1560,0
1562,0
1318,1
106,0
333,0
9,0
1275,1
856,1
625,0
183,0
908,1
42,1
1462,1
1164,0
922,1
392,0
737,1
486,0
597,1
1522,0
1271,1
1371,1
839,0
1407,1
448,1
190,0
1317,1
730,0
269,1
642,0
1539,0
1422,1
802,1
231,1
986,1
717,0
1391,0
113,1
1087,1
1364,1
586,1
467,1
1411,1
18,0
1526,1
292,1
1156,1
869,1
915,1
94,0
565,0
151,0
897,1
576,0
375,1
627,0
309,1
44,0
1580,1
1361,0
393,0
1288,0
1182,1
24,1
88,0
1313,1
1508,1
1397,0
879,0
1591,1
1093,1
289,0
1436,0
459,0
1144,0
290,1
971,1
1222,1
1018,1
87,0
227,0
1359,1
1383,0
61,0
882,1
1314,1
1200,1
690,0
1262,0
399,0
463,0
780,1
1017,1
494,1
1590,1
1385,0
1003,1
1153,1
593,0
1086,1
1268,1
933,0
153,0
1467,0
197,1
686,0
528,1
846,0
435,0
918,1
1459,1
43,0
1559,0
632,1
682,0
328,1
1505,0
1597,0
591,1
714,0
902,1
1299,0
479,1
72,0
1557,1
1348,0
408,1
1122,1
148,1
1500,0
1586,1
1378,1
25,0
1523,0
1561,0
17,0
703,0
1011,1
442,1
534,1
306,0
137,0
164,0
867,1
189,0
1221,1
91,1
261,0
83,0
108,1
114,0
694,0
945,1
610,0
1267,1
873,1
1393,0
285,0
870,1
1132,1
402,1
804,1
242,1
1403,1
726,1
844,1
318,1
1130,1
822,0
46,0
1207,0
1437,0
1278,1
778,0
858,1
522,0
1540,1
1173,1
82,0
297,0
412,0
1256,0
1582,0
1375,0
1349,0
807,1
253,0
671,0
789,0
1004,0
1259,1
518,1
984,0
594,0
638,1
1245,0
1046,1
913,1
1309,0
173,1
652,0
891,0
274,0
301,1
588,1
2,0
1433,1
288,1
657,1
622,0
13,0
1336,0
127,0
246,0
750,0
77,1
214,1
425,1
1581,0
916,0
925,1
787,1
1488,0
1143,1
1453,0
797,1
447,0
776,1
1290,0
111,0
779,0
418,1
48,0
415,0
962,0
568,1
1328,0
33,1
133,1
1120,1
423,1
80,0
1577,1
1205,1
765,1
969,0
178,0
218,0
626,0
688,0
135,0
198,1
1369,0
1068,1
1396,0
1069,0
914,1
428,0
997,1
15,0
38,0
1395,1
1194,1
531,0
1048,1
725,0
1125,1
938,1
68,0
493,1
78,0
738,0
200,1
965,1
592,0
99,1
143,0
1045,1
859,1
959,0
373,0
499,1
454,0
92,0
345,0
526,0
1442,0
398,1
747,0
1250,1
19,1
275,1
783,0
722,0
679,0
903,1
469,0
562,0
478,0
1286,1
1126,1
1201,1
923,1
376,1
1450,1
1072,1
226,1
140,0
450,1
1279,1
1083,1
511,1
861,1
93,0
509,1
1486,0
786,0
656,0
781,0
1118,1
567,1
782,0
924,0
1035,1
663,1
1081,1
1445,1
864,0
257,0
575,1
1174,1
396,0
842,1
421,1
678,0
81,0
855,1
358,1
338,1
1235,0
1029,1
322,0
617,1
359,1
937,0
1140,1
1059,1
1344,0
745,1
718,0
1076,1
872,0
1430,0
1135,1
199,0
755,1
1166,0
35,1
1237,1
1226,0
579,1
1524,1
1382,0
599,1
1592,1
1195,1
609,1
1541,1
684,0
907,1
1474,0
168,1
698,0
705,0
1297,1
1346,0
695,1
635,0
585,1
620,0
488,1
141,0
210,1
979,0
1482,0
514,1
974,1
1157,1
1434,1
1548,0
1425,1
321,0
501,1
926,1
806,1
191,1
1282,1
510,0
1067,1
1189,0
1572,0
811,1
1277,1
438,1
1241,0
75,0
60,0
651,0
1073,1
808,0
581,0
1477,1
1553,0
1451,1
934,0
337,0
545,0
155,0
1473,0
11,0
631,0
1117,1
980,1
59,1
1380,1
66,0
1316,1
1398,1
1308,0
103,0
1406,1
97,0
943,1
1097,0
1501,0
535,1
1595,1
224,0
131,0
1042,1
312,1
561,0
123,0
229,0
621,0
1209,1
1489,1
1351,1
706,0
335,1
1321,1
504,1
799,1
278,1
481,1
936,1
702,1
701,1
296,0
379,1
470,0
1310,0
1218,1
317,1
119,1
1461,0
1408,1
1013,1
759,0
1510,1
901,1
828,1
1104,1
505,1
795,0
195,0
1400,0
207,0
977,0
1303,0
27,0
179,0
400,0
566,1
529,0
244,1
420,1
1052,0
380,1
1242,1
512,1
732,0
655,0
65,0
1585,1
803,1
502,1
209,1
577,0
520,1
1202,1
1366,0
758,0
28,0
1044,1
1231,0
211,1
474,1
1056,1
276,1
639,1
1471,0
966,1
935,1
1280,1
550,1
771,0
640,0
125,0
551,1
1255,0
386,1
826,1
1065,1
473,0
495,1
716,0
821,1
281,1
126,0
1016,1
1529,1
387,1
468,1
1362,1
940,1
20,1
1110,1
761,0
735,0
1066,1
910,1
186,0
1148,1
449,1
357,1
212,1
796,0
1249,1
920,0
1423,0
628,1
527,1
85,0
286,1
618,0
1538,0
377,1
1005,1
1158,1
41,0
453,1
911,1
1108,0
57,0
546,1
1584,1
1252,0
993,0
277,1
1463,1
788,1
475,0
973,0
1438,0
1092,1
280,1
416,1
500,1
909,1
353,0
660,1
115,1
487,1
819,0
912,1
615,0
331,1
1325,1
832,0
117,1
944,1
884,1
1261,0
332,1
1009,0
633,0
417,0
146,0
995,1
777,1
1444,1
1197,1
1457,0
342,1
1315,1
1175,1
1127,1
413,1
838,1
1043,1
1340,1
1358,0
109,0
1535,1
1198,1
7,1
34,0
441,1
728,0
827,0
967,0
1427,0
1293,0
798,1
516,1
1376,0
532,0
3,1
484,1
836,1
1324,1
271,1
1210,1
1490,1
1487,0
1389,0
401,1
604,1
1504,1
843,0
734,0
878,1
624,0
899,0
648,1
134,1
1199,1
1298,1
854,1
598,1
203,0
1567,0
1012,0
1240,0
121,1
58,0
1520,1
336,1
1191,0
1115,1
461,0
1426,1
165,0
107,0
368,0
86,1
547,1
825,0
1432,1
1139,1
927,0
29,1
1105,0
1039,1
1176,0
21,0
1147,1
760,0
14,0
217,0
314,0
666,1
496,1
521,0
452,1
596,1
743,0
742,0
201,0
397,1
194,0
917,1
1343,1
1116,1
733,0
138,0
972,1
124,0
964,1
757,0
26,0
540,0
637,0
1074,0
424,0
54,1
79,0
343,1
569,1
411,0
1022,0
1410,1
611,0
613,0
52,1
1431,1
163,0
1026,1
1499,1
1121,1
681,1
762,1
1089,1
1142,1
1180,1
264,0
739,0
956,1
1151,1
98,0
1528,1
1323,1
206,1
810,0
1476,0
607,1
409,0
1216,1
536,0
16,1
270,1
1507,1
583,1
1534,1
1155,0
1350,0
1085,0
223,1
384,0
349,1
350,1
1454,1
672,0
287,1
866,1
1243,0
1273,0
1554,1
62,1
1281,1
96,0
661,0
1494,1
764,1
346,1
662,1
792,1
1516,0
687,0
443,1
658,1
1251,0
883,0
45,0
362,0
,classification
1119,0
332,1
1166,0
731,0
337,0
529,0
853,1
1016,1
759,0
1419,0
921,1
1436,0
1257,1
712,0
1085,0
309,1
270,1
592,0
1203,0
273,0
440,1
993,0
491,1
251,1
967,0
1556,0
788,1
454,0
468,1
1346,0
70,1
99,1
675,0
143,0
723,0
1039,1
1379,1
607,1
652,0
132,0
1480,0
1423,0
942,1
373,0
923,1
1454,1
527,1
1566,1
648,1
701,1
944,1
704,0
267,1
1491,0
666,1
1510,1
826,1
1083,1
1517,1
362,0
643,0
1470,0
791,0
1,0
1197,1
876,0
1236,1
10,0
71,0
797,1
234,1
1258,1
