,classification
1434,1
547,1
1299,0
298,0
718,0
575,1
942,1
484,1
565,0
431,0
,classification
786,0
657,1
638,1
177,1
1446,0
1284,0
366,1
702,1
1476,0
1305,0
1414,0
1380,1
1359,1
329,0
410,1
452,1
1550,0
1276,0
70,1
1304,0
1456,1
10,0
1233,0
945,1
1311,1
955,0
1561,0
378,1
555,0
1057,0
957,1
549,1
361,1
1320,0
733,0
1149,1
822,0
842,1
1015,1
1379,1
821,1
512,1
419,0
630,1
398,1
1389,0
688,0
1121,1
289,0
740,1
1574,1
36,1
145,0
570,1
96,0
1441,1
1119,0
1548,0
832,0
1018,1
987,0
585,1
737,1
432,1
472,1
1493,0
1070,1
1509,0
908,1
1542,1
138,0
1593,1
1391,0
1458,0
1335,1
1215,1
1271,1
1152,0
1255,0
792,1
156,0
1350,0
1266,1
393,0
1140,1
455,1
1420,0
1236,1
47,0
370,0
374,1
790,1
968,1
357,1
1227,0
423,1
312,1
200,1
1578,1
739,0
1467,0
39,0
1425,1
1435,1
1384,0
325,1
215,0
1248,1
345,0
459,0
950,1
489,1
578,0
1491,0
1356,0
1319,1
800,0
514,1
522,0
179,0
751,0
1205,1
557,0
121,1
385,1
103,0
109,0
148,1
236,1
709,1
906,0
583,1
1296,0
384,0
1556,0
470,0
1157,1
675,0
198,1
1328,0
72,0
984,0
253,0
1506,1
962,0
260,0
1080,1
1488,0
666,1
816,1
606,1
902,1
172,1
1450,1
859,1
16,1
1383,0
603,1
426,1
1156,1
233,0
441,1
380,1
996,1
689,0
1273,0
615,0
1499,1
941,1
1282,1
1292,1
990,0
242,1
498,1
530,1
752,0
852,0
928,0
910,1
718,0
728,0
779,0
406,1
1229,0
1287,0
765,1
407,1
855,1
351,1
1546,0
607,1
377,1
22,0
661,0
225,1
1221,1
464,1
694,0
1322,0
823,0
678,0
1495,1
4,0
1081,1
367,0
1172,1
701,1
695,1
1455,1
919,1
1082,1
308,1
1532,1
193,0
51,1
265,1
394,0
731,0
241,1
48,0
388,1
1395,1
221,0
1260,0
92,0
118,1
537,1
892,1
1151,1
1182,1
909,1
744,0
1262,0
760,0
1200,1
1160,1
208,0
429,1
1368,1
165,0
1313,1
952,1
554,0
17,0
791,0
269,1
589,1
982,1
170,0
304,0
679,0
1364,1
1153,1
1204,1
129,0
1088,1
673,0
164,0
346,1
20,1
1045,1
682,0
1280,1
1381,0
658,1
1166,0
863,0
1075,1
785,0
61,0
43,0
249,1
523,0
491,1
894,1
1104,1
415,0
588,1
1000,1
438,1
659,0
1524,1
1039,1
1373,0
450,1
83,0
1040,0
881,1
323,1
82,0
716,0
1275,1
634,0
194,0
14,0
1481,0
1521,0
534,1
1560,0
94,0
1299,0
773,1
256,0
951,1
1298,1
551,1
107,0
871,0
1547,0
1511,0
287,1
677,0
210,1
772,0
254,1
907,1
307,1
1023,1
422,0
1366,0
,classification
1410,1
913,1
88,0
826,1
485,0
716,0
266,0
142,1
377,1
455,1
549,1
146,0
1150,1
23,0
1315,1
249,1
1321,1
967,0
607,1
927,0
1474,0
128,1
996,1
1161,1
237,1
1071,0
847,1
741,0
1271,1
1354,0
631,0
1290,0
799,1
640,0
90,0
1072,1
933,0
67,0
603,1
965,1
1423,0
639,1
1314,1
1465,0
1387,0
1208,1
881,1
608,1
47,0
1093,1
30,0
1087,1
638,1
989,1
1000,1
321,0
1507,1
530,1
1426,1
814,1
725,0
1395,1
1330,1
1168,1
993,0
1253,0
634,0
264,0
204,1
750,0
1136,1
732,0
1553,0
935,1
383,1
1066,1
196,0
1042,1
708,1
857,1
1364,1
478,0
55,0
1190,1
103,0
49,0
1152,0
699,1
48,0
1129,1
685,0
1077,0
3,1
1579,0
1430,0
1045,1
869,1
1353,0
841,0
1490,1
779,0
1560,0
1408,1
995,1
1443,0
391,1
1099,0
42,1
788,1
1257,1
422,0
866,1
1372,0
1538,0
1052,0
1313,1
1133,1
140,0
1124,0
451,1
1376,0
1148,1
1348,0
190,0
908,1
513,1
1391,0
688,0
1374,0
5,0
1537,1
547,1
374,1
649,1
1547,0
11,0
229,0
1556,0
402,1
1212,1
15,0
615,0
356,0
1497,1
153,0
1595,1
185,0
358,1
461,0
1355,0
959,0
781,0
1424,1
175,0
17,0
251,1
1453,0
202,0
1515,1
597,1
448,1
674,1
1037,0
1498,1
720,0
937,0
1158,1
871,0
1109,1
1277,1
657,1
1495,1
1118,1
1338,0
87,0
427,1
589,1
1403,1
1154,1
660,1
1392,0
832,0
209,1
558,1
911,1
963,1
208,0
63,0
1224,1
79,0
1511,0
893,0
195,0
509,1
891,0
1558,0
1127,1
501,1
1054,1
1573,1
159,1
81,0
467,1
676,1
1500,0
317,1
1350,0
1518,0
629,0
475,0
769,0
1368,1
1205,1
898,1
1438,0
1373,0
85,0
9,0
107,0
487,1
1541,1
179,0
380,1
884,1
731,0
859,1
1070,1
991,0
505,1
248,1
121,1
1092,1
80,0
557,0
1446,0
1464,0
424,0
730,0
1440,1
624,0
954,1
1590,1
650,0
447,0
972,1
1484,0
1555,1
1394,0
1578,1
243,1
348,1
91,1
1316,1
1415,0
733,0
396,0
544,1
1268,1
1512,1
353,0
460,1
755,1
554,0
227,0
1460,1
1075,1
279,1
1295,0
905,0
571,1
1,0
490,1
1056,1
1409,1
872,0
1266,1
511,1
740,1
385,1
770,1
1346,0
868,1
1489,1
96,0
899,0
518,1
295,0
1160,1
407,1
1320,0
1194,1
760,0
318,1
453,1
1103,1
710,0
276,1
896,1
378,1
222,0
481,1
234,1
262,0
574,1
428,0
1278,1
184,1
101,1
1302,1
338,1
675,0
1047,0
458,1
709,1
801,0
152,0
800,0
635,0
784,0
900,0
,classification
396,0
379,1
204,1
424,0
1402,1
337,0
78,0
949,1
570,1
490,1
1592,1
1148,1
1047,0
836,1
806,1
1151,1
206,1
1276,0
182,0
1577,1
1518,0
1273,0
257,0
1529,1
670,0
160,0
779,0
1172,1
594,0
1332,1
404,0
119,1
1546,0
583,1
520,1
632,1
1561,0
71,0
1032,0
463,0
221,0
248,1
1408,1
1259,1
1110,1
692,0
958,1
886,1
1003,1
460,1
168,1
1162,1
629,0
467,1
990,0
942,1
1143,1
580,0
365,1
657,1
1005,1
819,0
249,1
1101,1
533,1
449,1
26,0
1182,1
185,0
1396,0
523,0
742,0
498,1
336,1
420,1
626,0
518,1
1176,0
959,0
1325,1
975,0
876,0
29,1
1539,0
108,1
1597,0
762,1
576,0
17,0
1456,1
1302,1
70,1
227,0
791,0
849,0
514,1
917,1
953,1
1012,0
1386,0
1427,0
218,0
645,1
489,1
312,1
43,0
1180,1
316,0
1336,0
113,1
148,1
459,0
724,0
516,1
986,1
920,0
564,1
7,1
844,1
1135,1
1150,1
1,0
66,0
924,0
624,0
1282,1
1216,1
1171,1
67,0
785,0
1277,1
673,0
1464,0
1467,0
1194,1
1069,0
996,1
341,1
381,1
46,0
1379,1
317,1
378,1
1157,1
1268,1
517,0
1026,1
1334,0
284,0
1314,1
352,0
501,1
1576,1
826,1
1544,1
1437,0
1241,0
1562,0
232,1
1579,0
524,0
442,1
1001,1
697,1
879,0
229,0
64,0
999,1
545,0
820,0
574,1
169,0
595,0
465,0
1285,0
19,1
1262,0
620,0
563,1
955,0
1590,1
382,1
871,0
1497,1
519,0
1573,1
609,1
1522,0
549,1
413,1
1018,1
118,1
357,1
1030,1
733,0
81,0
1173,1
1145,1
51,1
342,1
617,1
1348,0
598,1
194,0
212,1
410,1
1532,1
614,1
90,0
560,0
521,0
1463,1
1055,1
162,1
568,1
469,0
126,0
804,1
1420,0
1436,0
228,1
207,0
965,1
621,0
425,1
401,1
1209,1
591,1
529,0
811,1
646,0
421,1
1500,0
1016,1
1170,1
861,1
701,1
1017,1
321,0
1164,0
578,0
936,1
1043,1
1178,0
1371,1
369,1
1494,1
1165,0
687,0
1229,0
730,0
1108,0
1382,0
21,0
110,0
648,1
913,1
1520,1
1258,1
688,0
1052,0
1312,0
929,1
1193,0
1067,1
377,1
250,1
224,0
801,0
503,1
261,0
28,0
822,0
915,1
1588,1
1540,1
309,1
546,1
426,1
367,0
1358,0
1235,0
1591,1
863,0
1131,0
731,0
1387,0
32,0
834,0
241,1
225,1
1231,0
802,1
45,0
1095,0
1370,0
909,1
226,1
111,0
732,0
589,1
1252,0
1090,1
1292,1
1505,0
897,1
1428,0
1064,1
720,0
407,1
703,0
1219,1
898,1
457,0
346,1
823,0
358,1
306,0
669,1
1374,0
,classification
1162,1
731,0
307,1
713,0
861,1
1001,1
737,1
523,0
1017,1
1137,1
503,1
987,0
1440,1
1148,1
1396,0
473,0
312,1
589,1
1281,1
185,0
1541,1
663,1
790,1
142,1
554,0
899,0
244,1
527,1
1366,0
1093,1
1182,1
544,1
550,1
1063,1
53,0
537,1
377,1
556,1
36,1
336,1
672,0
1140,1
717,0
870,1
338,1
1375,0
1138,0
585,1
1287,0
1575,1
1453,0
1532,1
208,0
1024,1
822,0
938,1
592,0
532,0
1345,1
733,0
1413,0
474,1
575,1
1534,1
1364,1
102,1
730,0
1579,0
1256,0
723,0
1035,1
1103,1
446,0
1023,1
21,0
958,1
1185,1
1187,1
1446,0
1,0
989,1
1489,1
250,1
954,1
1535,1
84,1
71,0
1505,0
1326,1
421,1
1320,0
541,1
971,1
597,1
225,1
1207,0
483,0
753,0
260,0
38,0
1445,1
1135,1
920,0
863,0
1174,1
1464,0
1239,0
634,0
472,1
850,0
1315,1
1286,1
267,1
324,1
93,0
294,1
79,0
174,0
657,1
158,0
230,1
42,1
1319,1
1411,1
359,1
1460,1
1324,1
569,1
1557,1
545,0
1301,1
105,0
125,0
1441,1
1588,1
810,0
1036,1
1307,0
364,1
1418,0
793,0
1501,0
766,0
87,0
333,0
1544,1
1158,1
769,0
1224,1
120,0
1069,0
396,0
773,1
272,0
609,1
915,1
916,0
524,0
1342,1
301,1
611,0
445,1
608,1
520,1
1381,0
1123,1
189,0
435,0
1359,1
1500,0
805,1
614,1
912,1
252,0
829,1
275,1
1509,0
1383,0
771,0
702,1
1469,0
1014,1
791,0
854,1
788,1
1263,0
1004,0
1009,0
266,0
1462,1
199,0
88,0
683,0
1305,0
440,1
1306,0
280,1
1090,1
530,1
626,0
654,0
604,1
1276,0
1180,1
232,1
123,0
587,0
1463,1
758,0
1461,0
736,0
531,0
1578,1
90,0
511,1
258,0
1214,1
957,1
1490,1
72,0
214,1
869,1
744,0
965,1
947,1
1585,1
355,1
1176,0
136,0
944,1
962,0
1565,1
1202,1
462,0
945,1
243,1
1252,0
1434,1
251,1
56,0
388,1
141,0
1355,0
1459,1
528,1
1164,0
302,0
85,0
1032,0
455,1
179,0
1337,0
548,1
883,0
1465,0
1193,0
130,0
644,0
195,0
862,0
475,0
288,1
898,1
146,0
219,0
891,0
778,0
661,0
1033,1
650,0
798,1
1529,1
464,1
1410,1
450,1
31,1
182,0
1070,1
504,1
1206,1
627,0
413,1
1247,0
800,0
104,0
249,1
1400,0
647,0
780,1
660,1
361,1
890,0
1560,0
1258,1
858,1
745,1
1449,1
429,1
188,0
642,0
1125,1
94,0
184,1
1255,0
688,0
760,0
732,0
1309,0
646,0
390,1
401,1
1120,1
54,1
297,0
16,1
836,1
420,1
96,0
137,0
543,1
,classification
805,1
1188,0
1215,1
465,0
1007,1
1363,0
416,1
1453,0
1151,1
145,0
1508,1
1454,1
1362,1
958,1
1309,0
10,0
1052,0
1301,1
1344,0
1209,1
520,1
1141,1
936,1
753,0
1292,1
1222,1
384,0
146,0
274,0
724,0
1120,1
868,1
1289,0
285,0
575,1
902,1
533,1
56,0
1489,1
1184,0
1544,1
286,1
1081,1
912,1
1519,0
1298,1
174,0
1535,1
668,0
597,1
606,1
1111,1
1370,0
751,0
1360,0
81,0
248,1
758,0
235,1
1560,0
700,1
1004,0
1247,0
1080,1
957,1
311,1
110,0
130,0
165,0
707,0
1022,0
1229,0
1143,1
487,1
1336,0
1300,1
1342,1
799,1
1246,0
1337,0
1517,1
645,1
1313,1
365,1
191,1
506,1
1476,0
401,1
997,1
1010,1
1583,0
421,1
1475,1
993,0
269,1
1263,0
290,1
559,1
46,0
842,1
176,0
1149,1
383,1
887,1
338,1
677,0
836,1
886,1
198,1
584,1
641,0
898,1
1459,1
21,0
167,0
817,1
631,0
873,1
373,0
112,0
643,0
716,0
834,0
581,0
1570,1
1420,0
627,0
1147,1
389,1
1259,1
134,1
1347,0
210,1
529,0
329,0
832,0
477,1
967,0
1318,1
1237,1
25,0
1595,1
1409,1
1278,1
867,1
1110,1
429,1
752,0
744,0
937,0
1051,0
100,1
586,1
903,1
215,0
361,1
900,0
794,1
1373,0
652,0
1407,1
767,0
420,1
651,0
1124,0
1023,1
1065,1
909,1
1545,1
979,0
133,1
57,0
1372,0
801,0
704,0
11,0
1030,1
344,1
848,0
1279,1
616,0
531,0
1596,1
502,1
1410,1
314,0
657,1
1206,1
1567,0
905,0
911,1
28,0
956,1
488,1
282,0
459,0
1383,0
683,0
1426,1
1388,0
1478,0
1366,0
1297,1
445,1
655,0
1490,1
1189,0
36,1
499,1
1154,1
757,0
648,1
1294,1
187,0
419,0
783,0
219,0
166,0
1025,1
1464,0
400,0
881,1
1320,0
1171,1
95,1
405,1
1511,0
1523,0
1260,0
66,0
49,0
304,0
1358,0
22,0
333,0
713,0
1526,1
675,0
1552,1
1060,1
80,0
403,1
181,0
807,1
989,1
1463,1
388,1
271,1
1418,0
84,1
1001,1
99,1
971,1
259,1
467,1
69,1
969,0
1207,0
1135,1
106,0
337,0
82,0
454,0
1087,1
524,0
588,1
1509,0
1073,1
1442,0
512,1
1554,1
821,1
1284,0
381,1
1510,1
600,0
1252,0
299,0
1071,0
323,1
135,0
1040,0
3,1
1127,1
1106,1
1443,0
1402,1
837,1
89,0
784,0
1241,0
1038,1
435,0
180,0
142,1
1172,1
626,0
1417,1
768,1
1119,0
729,1
1455,1
1117,1
64,0
1059,1
1477,1
1150,1
1439,1
1170,1
877,1
1136,1
164,0
1401,0
978,1
878,1
1505,0
598,1
892,1
1303,0
1579,0
,classification
1051,0
1076,1
487,1
167,0
556,1
1023,1
1564,0
56,0
1467,0
615,0
899,0
1025,1
877,1
293,1
1326,1
1402,1
1360,0
416,1
480,0
482,0
1295,0
265,1
891,0
1314,1
366,1
1568,0
1426,1
11,0
464,1
1071,0
401,1
277,1
107,0
1125,1
804,1
6,0
1283,1
45,0
779,0
453,1
562,0
352,0
591,1
343,1
19,1
117,1
182,0
1061,1
1119,0
868,1
102,1
998,1
1508,1
78,0
372,1
821,1
970,1
504,1
1026,1
945,1
907,1
131,0
595,0
429,1
580,0
154,0
113,1
1380,1
1014,1
979,0
152,0
903,1
328,1
180,0
1322,0
94,0
782,0
310,1
1213,1
382,1
995,1
469,0
502,1
1590,1
2,0
350,1
30,0
864,0
422,0
1152,0
620,0
1490,1
958,1
942,1
1218,1
1523,0
384,0
1067,1
1049,1
1588,1
947,1
593,0
26,0
405,1
238,1
584,1
452,1
388,1
250,1
794,1
547,1
1081,1
1478,0
236,1
604,1
708,1
71,0
358,1
1205,1
261,0
775,0
260,0
175,0
29,1
1219,1
153,0
181,0
1452,1
686,0
1194,1
1479,0
592,0
994,0
52,1
95,1
884,1
904,1
101,1
538,1
1350,0
1126,1
1060,1
760,0
798,1
1087,1
13,0
827,0
1362,1
791,0
237,1
1056,1
1332,1
356,0
698,0
1114,1
1528,1
1451,1
589,1
341,1
121,1
1560,0
851,0
968,1
683,0
1354,0
521,0
1337,0
125,0
106,0
1181,0
825,0
1376,0
987,0
1079,1
866,1
297,0
1156,1
737,1
393,0
458,1
134,1
719,0
325,1
736,0
1584,1
625,0
529,0
767,0
1400,0
271,1
60,0
1239,0
1393,0
1312,0
754,1
1225,0
323,1
1367,1
984,0
483,0
616,0
781,0
1184,0
1018,1
852,0
638,1
876,0
1404,1
976,0
25,0
441,1
295,0
18,0
1048,1
577,0
128,1
1315,1
365,1
1066,1
202,0
927,0
1236,1
1365,0
1539,0
92,0
732,0
837,1
932,1
377,1
1242,1
1292,1
426,1
306,0
1307,0
1581,0
1377,1
1386,0
715,1
396,0
913,1
203,0
863,0
750,0
1309,0
212,1
227,0
1420,0
520,1
1111,1
1074,0
1462,1
1230,1
292,1
611,0
1304,0
210,1
1366,0
1034,1
725,0
1223,1
23,0
772,0
1418,0
940,1
1302,1
1434,1
572,0
622,0
1593,1
1022,0
566,1
381,1
361,1
856,1
1015,1
528,1
1085,0
1082,1
89,0
898,1
296,0
1080,1
1492,0
300,1
413,1
1566,1
1206,1
1173,1
659,0
658,1
133,1
63,0
270,1
506,1
368,0
1069,0
1084,1
1521,0
1007,1
826,1
718,0
1153,1
1241,0
897,1
332,1
1473,0
219,0
935,1
872,0
195,0
335,1
39,0
933,0
316,0
677,0
706,0
1514,1
387,1
198,1
500,1
,classification
1440,1
641,0
157,0
1470,0
1039,1
414,0
1379,1
405,1
1217,1
47,0
90,0
968,1
1080,1
1422,1
373,0
700,1
912,1
460,1
521,0
581,0
1313,1
933,0
213,0
1438,0
977,0
1312,0
565,0
520,1
105,0
298,0
266,0
1389,0
1111,1
314,0
1250,1
85,0
435,0
928,0
1157,1
218,0
489,1
577,0
208,0
1154,1
448,1
876,0
1011,1
1273,0
346,1
1143,1
1585,1
376,1
64,0
112,0
1122,1
743,0
896,1
1412,1
794,1
1485,0
1233,0
37,1
877,1
1310,0
1598,1
361,1
2,0
1133,1
149,1
1473,0
636,0
824,0
1566,1
1589,0
821,1
600,0
1561,0
735,0
282,0
1266,1
371,1
449,1
1367,1
25,0
878,1
35,1
450,1
871,0
243,1
1066,1
503,1
71,0
10,0
879,0
766,0
123,0
1010,1
602,0
1164,0
757,0
1262,0
884,1
1324,1
593,0
527,1
87,0
1120,1
1259,1
944,1
1401,0
297,0
387,1
352,0
965,1
831,1
1385,0
289,0
39,0
324,1
1390,1
568,1
1592,1
1047,0
1221,1
1550,0
234,1
52,1
1454,1
1452,1
545,0
33,1
1420,0
1065,1
872,0
48,0
191,1
885,0
736,0
662,1
1347,0
302,0
827,0
1522,0
1463,1
804,1
764,1
941,1
515,0
1267,1
321,0
254,1
1465,0
828,1
228,1
1449,1
1502,0
1212,1
109,0
826,1
1356,0
719,0
236,1
360,0
130,0
1256,0
280,1
1503,1
42,1
512,1
386,1
856,1
1459,1
1202,1
795,0
288,1
1296,0
1594,0
555,0
1417,1
30,0
154,0
425,1
1472,1
782,0
1487,0
893,0
630,1
818,0
1562,0
494,1
1593,1
1402,1
239,1
1027,0
1275,1
1228,1
1057,0
1492,0
131,0
192,0
1303,0
1563,0
1319,1
1160,1
1542,1
1282,1
753,0
454,0
616,0
1253,0
1437,0
1180,1
900,0
1373,0
270,1
1575,1
1000,1
471,1
1026,1
117,1
487,1
511,1
196,0
781,0
1036,1
395,1
849,0
220,1
277,1
646,0
807,1
980,1
351,1
1123,1
307,1
1098,1
1060,1
1126,1
23,0
397,1
1076,1
6,0
147,0
1537,1
1363,0
479,1
185,0
859,1
730,0
860,0
676,1
1141,1
709,1
329,0
165,0
1386,0
1012,0
1095,0
421,1
1242,1
227,0
790,1
1444,1
541,1
519,0
1576,1
712,0
861,1
763,0
1216,1
457,0
1570,1
847,1
83,0
1409,1
1204,1
607,1
1127,1
1118,1
446,0
1087,1
1495,1
1556,0
938,1
1462,1
973,0
1340,1
216,0
1086,1
978,1
1474,0
1294,1
300,1
31,1
1264,1
17,0
955,0
170,0
1003,1
498,1
667,1
58,0
1091,1
245,1
1188,0
1531,0
1320,0
664,0
588,1
1177,1
1050,0
1079,1
897,1
690,0
1223,1
846,0
344,1
179,0
770,1
1183,0
,classification
1250,1
455,1
307,1
1136,1
360,0
634,0
358,1
1269,1
501,1
1574,1
1040,0
6,0
1443,0
1380,1
256,0
1558,0
107,0
60,0
492,1
144,1
1593,1
1321,1
180,0
1185,1
1010,1
441,1
1546,0
1071,0
732,0
833,0
649,1
608,1
182,0
830,0
1358,0
1591,1
128,1
248,1
1106,1
983,1
434,1
690,0
1137,1
444,1
979,0
770,1
190,0
5,0
630,1
1048,1
102,1
1146,1
1352,0
1324,1
683,0
1571,1
35,1
1434,1
209,1
1292,1
1219,1
1302,1
731,0
453,1
809,1
968,1
1507,1
1377,1
849,0
907,1
1499,1
314,0
369,1
142,1
496,1
1323,1
1261,0
1347,0
1195,1
513,1
728,0
62,1
63,0
105,0
442,1
644,0
584,1
174,0
1452,1
1155,0
468,1
757,0
694,0
539,0
1354,0
547,1
366,1
817,1
995,1
30,0
1539,0
238,1
226,1
631,0
276,1
101,1
1199,1
456,0
552,1
467,1
1101,1
1364,1
960,1
738,0
1455,1
754,1
594,0
350,1
1476,0
776,1
244,1
495,1
96,0
1166,0
861,1
700,1
317,1
331,1
1192,1
1502,0
1590,1
1414,0
1365,0
792,1
1392,0
1045,1
696,1
952,1
90,0
1095,0
990,0
745,1
454,0
34,0
193,0
641,0
1201,1
1402,1
1055,1
246,0
697,1
625,0
1444,1
865,0
1296,0
1125,1
1462,1
1585,1
1317,1
1268,1
943,1
624,0
1489,1
97,0
561,0
699,1
72,0
814,1
284,0
1236,1
778,0
119,1
725,0
141,0
678,0
356,0
240,0
1141,1
400,0
828,1
647,0
615,0
658,1
1427,0
409,0
260,0
933,0
43,0
1001,1
87,0
191,1
1097,0
959,0
655,0
523,0
1581,0
1005,1
203,0
726,1
138,0
479,1
1052,0
1193,0
775,0
1102,1
1470,0
1450,1
596,1
83,0
1473,0
0,0
752,0
1525,0
1562,0
1308,0
1145,1
211,1
213,0
1417,1
810,0
1284,0
832,0
606,1
815,0
290,1
115,1
1407,1
94,0
1478,0
445,1
575,1
953,1
826,1
1022,0
1382,0
1277,1
54,1
280,1
695,1
998,1
1273,0
1086,1
772,0
305,1
1440,1
603,1
1165,0
10,0
1394,0
542,0
590,0
1046,1
469,0
74,0
335,1
192,0
930,0
1397,0
873,1
684,0
81,0
1527,1
1073,1
1594,0
756,1
1247,0
452,1
1117,1
1341,1
1031,1
161,0
1293,0
623,1
921,1
461,0
557,0
1312,0
1389,0
230,1
668,0
89,0
709,1
1211,0
1367,1
351,1
1112,1
164,0
1518,0
768,1
681,1
1580,1
671,0
371,1
765,1
781,0
1475,1
808,0
560,0
332,1
336,1
11,0
1291,1
1129,1
304,0
324,1
118,1
667,1
1361,0
1488,0
1257,1
895,1
57,0
1556,0
867,1
20,1
401,1
313,0
1465,0
637,0
1130,1
,classification
83,0
921,1
655,0
1201,1
1280,1
71,0
1253,0
622,0
56,0
311,1
70,1
1285,0
1387,0
459,0
307,1
189,0
845,0
419,0
601,1
590,0
1025,1
107,0
140,0
20,1
1004,0
1210,1
1355,0
1020,1
725,0
1007,1
407,1
333,0
789,0
577,0
1546,0
951,1
448,1
130,0
849,0
1450,1
881,1
1168,1
728,0
1167,1
625,0
184,1
1083,1
820,0
1136,1
984,0
1267,1
1386,0
92,0
65,0
174,0
420,1
1527,1
746,1
1179,1
653,1
747,0
1033,1
46,0
1302,1
1496,0
416,1
386,1
451,1
1274,1
69,1
1042,1
24,1
852,0
270,1
433,0
626,0
1419,0
118,1
61,0
1163,0
779,0
87,0
937,0
497,0
970,1
241,1
74,0
1113,1
440,1
864,0
773,1
220,1
1291,1
697,1
575,1
48,0
251,1
1486,0
1175,1
1122,1
642,0
1226,0
55,0
588,1
1147,1
637,0
682,0
1452,1
1361,0
541,1
665,0
1533,0
1242,1
356,0
297,0
729,1
1362,1
888,1
393,0
29,1
1459,1
1406,1
52,1
1151,1
959,0
1469,0
546,1
469,0
1560,0
406,1
771,0
1329,1
796,0
3,1
1313,1
860,0
1100,1
841,0
1445,1
1550,0
314,0
1094,1
783,0
1227,0
762,1
561,0
647,0
807,1
498,1
966,1
127,0
164,0
929,1
1115,1
695,1
306,0
1089,1
537,1
389,1
1170,1
545,0
1081,1
903,1
1570,1
988,0
1177,1
1453,0
979,0
441,1
742,0
946,1
562,0
291,0
365,1
1032,0
1105,0
1332,1
247,0
1134,1
1187,1
156,0
752,0
732,0
1431,1
1213,1
1181,0
147,0
1257,1
616,0
523,0
1392,0
113,1
1067,1
1308,0
336,1
1289,0
1338,0
246,0
395,1
1220,1
109,0
553,0
179,0
461,0
898,1
1244,1
458,1
312,1
1154,1
942,1
57,0
509,1
1198,1
1240,0
277,1
1495,1
485,0
1017,1
1598,1
503,1
764,1
584,1
274,0
430,1
253,0
1078,0
1070,1
918,1
765,1
980,1
606,1
423,1
925,1
1597,0
1127,1
1440,1
1148,1
1585,1
1013,1
16,1
962,0
369,1
957,1
1152,0
397,1
538,1
912,1
1358,0
400,0
1354,0
355,1
1372,0
1056,1
568,1
1427,0
766,0
1575,1
687,0
910,1
500,1
1370,0
1357,1
1328,0
1290,0
496,1
1439,1
679,0
800,0
872,0
899,0
1323,1
30,0
299,0
1568,0
1157,1
129,0
559,1
1334,0
867,1
1006,1
1494,1
159,1
210,1
741,0
131,0
1363,0
1021,1
1509,0
486,0
1286,1
1395,1
976,0
1407,1
885,0
9,0
1019,0
1237,1
452,1
125,0
1497,1
614,1
1091,1
791,0
981,0
920,0
309,1
576,0
1284,0
1502,0
1315,1
1482,0
1513,1
491,1
901,1
1194,1
1270,1
73,0
1292,1
1156,1
1404,1
,classification
539,0
997,1
174,0
506,1
1465,0
92,0
1589,0
741,0
1484,0
1593,1
286,1
1471,0
1269,1
1043,1
1376,0
328,1
871,0
1265,1
1487,0
852,0
466,1
437,1
475,0
181,0
1387,0
1368,1
1003,1
421,1
1205,1
947,1
44,0
680,0
1586,1
1183,0
1428,0
1146,1
1341,1
18,0
604,1
177,1
986,1
1339,1
759,0
621,0
282,0
927,0
88,0
751,0
1406,1
493,1
1075,1
1211,0
317,1
1160,1
350,1
1106,1
800,0
988,0
1451,1
941,1
976,0
136,0
1507,1
858,1
734,0
863,0
104,0
780,1
1489,1
347,1
1470,0
259,1
228,1
76,0
1350,0
388,1
276,1
198,1
1433,1
887,1
636,0
1136,1
224,0
148,1
23,0
234,1
412,0
812,0
1181,0
815,0
316,0
395,1
1080,1
17,0
1091,1
84,1
183,0
655,0
515,0
611,0
579,1
664,0
1088,1
1132,1
679,0
352,0
225,1
114,0
733,0
279,1
998,1
1185,1
121,1
605,1
1305,0
864,0
690,0
205,1
405,1
1041,1
1117,1
1531,0
1301,1
489,1
1302,1
40,0
1361,0
980,1
406,1
97,0
1123,1
70,1
501,1
229,0
923,1
804,1
380,1
50,0
1583,0
1288,0
651,0
875,1
558,1
555,0
527,1
470,0
610,0
1285,0
966,1
1333,0
868,1
582,0
1372,0
553,0
634,0
1485,0
1143,1
153,0
1204,1
1020,1
571,1
1293,0
912,1
729,1
1419,0
428,0
1336,0
268,1
1456,1
1115,1
578,0
663,1
1168,1
911,1
595,0
420,1
116,1
52,1
691,0
171,1
1578,1
1230,1
203,0
629,0
600,0
915,1
1528,1
1071,0
8,1
374,1
369,1
758,0
1533,0
796,0
1120,1
702,1
343,1
442,1
49,0
823,0
344,1
1034,1
584,1
45,0
289,0
955,0
1543,1
774,1
1024,1
1074,0
1101,1
929,1
586,1
526,0
560,0
309,1
175,0
989,1
565,0
382,1
207,0
626,0
768,1
977,0
342,1
333,0
519,0
1588,1
142,1
755,1
1165,0
1365,0
829,1
890,0
427,1
1517,1
853,1
1094,1
245,1
969,0
618,0
791,0
31,1
1315,1
1093,1
957,1
1430,0
543,1
507,1
191,1
1109,1
265,1
1188,0
880,0
500,1
903,1
643,0
1096,1
671,0
993,0
1177,1
981,0
1202,1
756,1
865,0
93,0
765,1
762,1
1259,1
572,0
1574,1
1393,0
766,0
1026,1
1284,0
371,1
1099,0
473,0
1539,0
1440,1
1033,1
835,0
165,0
232,1
1164,0
1151,1
676,1
215,0
56,0
638,1
1228,1
498,1
1175,1
81,0
101,1
641,0
190,0
166,0
828,1
125,0
1104,1
358,1
1010,1
99,1
137,0
