,classification
929,1
1225,0
732,0
1402,1
5,0
1369,0
51,1
236,1
694,0
1183,0
1027,0
755,1
752,0
,classification
1381,0
1477,1
1317,1
715,1
1472,1
1570,1
1038,1
1556,0
146,0
1017,1
919,1
1124,0
246,0
1329,1
1074,0
1065,1
1322,0
1072,1
665,0
428,0
1031,1
1443,0
908,1
592,0
1421,0
920,0
1553,0
1488,0
515,0
871,0
990,0
293,1
323,1
1290,0
1565,1
823,0
247,0
1180,1
1370,0
311,1
1010,1
248,1
1563,0
1296,0
1163,0
414,0
674,1
680,0
848,0
1539,0
320,1
801,0
250,1
47,0
182,0
54,1
544,1
32,0
542,0
350,1
973,0
224,0
508,1
667,1
782,0
1,0
1179,1
1457,0
351,1
1207,0
118,1
402,1
947,1
19,1
98,0
1211,0
176,0
232,1
866,1
169,0
1559,0
1170,1
582,0
314,0
35,1
63,0
546,1
796,0
413,1
655,0
1547,0
398,1
981,0
827,0
46,0
1091,1
1342,1
1315,1
1080,1
835,0
784,0
1160,1
936,1
1068,1
753,0
1545,1
1519,0
730,0
1141,1
332,1
181,0
1107,1
446,0
1240,0
982,1
361,1
155,0
1217,1
171,1
836,1
632,1
438,1
75,0
161,0
1294,1
81,0
1109,1
970,1
1210,1
94,0
1515,1
1533,0
539,0
488,1
385,1
265,1
460,1
189,0
1431,1
588,1
223,1
935,1
516,1
36,1
1067,1
626,0
514,1
1481,0
125,0
1355,0
1119,0
668,0
371,1
501,1
746,1
380,1
872,0
1259,1
596,1
959,0
1573,1
599,1
1548,0
1301,1
1419,0
363,0
179,0
817,1
987,0
1420,0
1579,0
805,1
1496,0
960,1
1578,1
1346,0
1308,0
415,0
1287,0
881,1
251,1
312,1
682,0
843,0
300,1
879,0
1469,0
712,0
1253,0
1260,0
1034,1
200,1
1239,0
1399,1
624,0
816,1
1530,1
152,0
136,0
1226,0
603,1
435,0
1365,0
255,0
548,1
1410,1
196,0
1429,0
1150,1
442,1
1379,1
602,0
536,0
873,1
322,0
59,1
580,0
758,0
58,0
1483,0
416,1
1303,0
1023,1
1055,1
1265,1
1423,0
310,1
1285,0
1197,1
1174,1
348,1
635,0
1531,0
80,0
277,1
1274,1
328,1
965,1
51,1
1093,1
1238,0
496,1
954,1
857,1
1529,1
1574,1
120,0
215,0
551,1
507,1
1140,1
927,0
1464,0
1028,1
1168,1
896,1
1167,1
1269,1
809,1
114,0
870,1
497,0
849,0
1343,1
638,1
938,1
121,1
558,1
1147,1
1585,1
286,1
623,1
1003,1
1386,0
1086,1
1389,0
573,0
301,1
464,1
219,0
222,0
739,0
1555,1
1085,0
410,1
1471,0
1087,1
691,0
681,1
660,1
1224,1
29,1
1517,1
949,1
110,0
1279,1
126,0
727,0
1097,0
1261,0
948,1
198,1
1417,1
690,0
294,1
993,0
1596,1
751,0
184,1
443,1
164,0
1045,1
333,0
1490,1
1219,1
324,1
1463,1
557,0
838,1
23,0
,classification
420,1
80,0
1537,1
298,0
1595,1
160,0
809,1
1111,1
692,0
481,1
196,0
1489,1
594,0
200,1
904,1
730,0
1486,0
1205,1
667,1
812,0
1477,1
1065,1
1432,1
1362,1
98,0
1250,1
674,1
480,0
510,0
401,1
388,1
342,1
1237,1
1061,1
996,1
438,1
193,0
1548,0
690,0
793,0
1296,0
1558,0
649,1
457,0
245,1
731,0
1565,1
935,1
1159,0
183,0
957,1
309,1
72,0
735,0
1363,0
1271,1
1064,1
316,0
753,0
1336,0
1016,1
789,0
673,0
1317,1
1567,0
1171,1
1563,0
587,0
397,1
379,1
923,1
1592,1
790,1
1270,1
1208,1
165,0
568,1
504,1
374,1
787,1
1372,0
1166,0
566,1
950,1
1284,0
736,0
1158,1
179,0
837,1
1564,0
636,0
1083,1
800,0
549,1
246,0
204,1
91,1
604,1
406,1
989,1
1293,0
906,0
1485,0
459,0
610,0
313,0
871,0
1014,1
1232,0
108,1
1534,1
993,0
697,1
1552,1
1165,0
1573,1
495,1
348,1
1052,0
1431,1
322,0
491,1
351,1
774,1
523,0
762,1
410,1
961,0
728,0
1013,1
1263,0
354,1
212,1
1128,0
1048,1
180,0
1560,0
1174,1
1049,1
60,0
63,0
468,1
1,0
583,1
465,0
1430,0
1321,1
222,0
1196,1
1473,0
856,1
251,1
969,0
668,0
421,1
450,1
323,1
1580,1
404,0
418,1
973,0
637,0
1110,1
538,1
669,1
324,1
1509,0
1438,0
680,0
1035,1
936,1
1030,1
1167,1
1501,0
1020,1
332,1
127,0
3,1
137,0
767,0
645,1
788,1
541,1
707,0
706,0
899,0
559,1
834,0
1302,1
702,1
615,0
130,0
1368,1
798,1
250,1
238,1
1176,0
1590,1
1089,1
458,1
1199,1
207,0
476,0
372,1
1214,1
1029,1
590,0
734,0
11,0
1579,0
1513,1
554,0
191,1
1080,1
1571,1
522,0
1414,0
672,0
1247,0
1303,0
1272,0
1288,0
282,0
1028,1
1257,1
1539,0
664,0
367,0
1129,1
234,1
163,0
331,1
866,1
1505,0
1152,0
199,0
408,1
1400,0
601,1
419,0
431,0
656,0
839,0
383,1
600,0
1266,1
768,1
625,0
1098,1
584,1
815,0
1173,1
496,1
1307,0
441,1
146,0
701,1
1241,0
859,1
543,1
236,1
370,0
641,0
1319,1
166,0
1218,1
269,1
1190,1
111,0
1088,1
1469,0
946,1
147,0
1442,0
748,1
1398,1
644,0
167,0
670,0
1262,0
952,1
893,0
452,1
966,1
918,1
1487,0
1197,1
1059,1
881,1
1420,0
1353,0
189,0
1371,1
1404,1
301,1
1340,1
1179,1
1390,1
1053,1
981,0
944,1
1297,1
727,0
42,1
766,0
536,0
1299,0
1483,0
443,1
954,1
235,1
463,0
94,0
1198,1
226,1
1259,1
414,0
732,0
1009,0
744,0
,classification
1551,0
140,0
309,1
288,1
462,0
407,1
343,1
1364,1
1596,1
987,0
137,0
262,0
426,1
847,1
608,1
689,0
1272,0
361,1
824,0
1502,0
913,1
73,0
599,1
1475,1
1230,1
1254,0
1028,1
716,0
902,1
526,0
922,1
80,0
1071,0
919,1
1175,1
375,1
1394,0
507,1
828,1
1138,0
421,1
641,0
379,1
233,0
588,1
739,0
190,0
178,0
1302,1
100,1
98,0
1039,1
863,0
60,0
1169,1
1093,1
881,1
710,0
1546,0
605,1
1040,0
415,0
1041,1
891,0
414,0
1198,1
217,0
1554,1
939,0
994,0
1214,1
1413,0
68,0
746,1
675,0
920,0
1055,1
172,1
1490,1
131,0
733,0
986,1
592,0
142,1
1436,0
469,0
748,1
491,1
27,0
887,1
1014,1
1252,0
153,0
1563,0
177,1
333,0
322,0
374,1
853,1
990,0
269,1
218,0
183,0
1499,1
1240,0
1004,0
501,1
199,0
869,1
932,1
683,0
91,1
225,1
116,1
1459,1
436,1
321,0
701,1
618,0
1569,1
1223,1
1158,1
1058,1
1377,1
77,1
105,0
1488,0
207,0
985,1
566,1
169,0
388,1
204,1
274,0
10,0
497,0
1369,0
959,0
1084,1
1426,1
1226,0
523,0
738,0
1368,1
700,1
128,1
250,1
586,1
686,0
678,0
1060,1
104,0
1052,0
222,0
1032,0
320,1
772,0
547,1
53,0
702,1
768,1
453,1
1196,1
930,0
559,1
957,1
1224,1
238,1
1336,0
672,0
1266,1
615,0
259,1
524,0
1243,0
456,0
681,1
1122,1
1567,0
1274,1
1079,1
1403,1
132,0
196,0
386,1
980,1
504,1
287,1
1530,1
1118,1
500,1
1374,0
1247,0
935,1
917,1
1065,1
1407,1
779,0
1029,1
240,0
87,0
1057,0
696,1
653,1
445,1
795,0
1080,1
1588,1
1159,0
870,1
1151,1
96,0
1227,0
1479,0
1430,0
241,1
667,1
1255,0
958,1
577,0
155,0
808,0
867,1
1063,1
1291,1
1571,1
1222,1
1076,1
166,0
144,1
744,0
1308,0
614,1
670,0
1293,0
1202,1
948,1
896,1
1179,1
1205,1
127,0
914,1
1212,1
138,0
1527,1
993,0
728,0
1188,0
477,1
912,1
1244,1
880,0
519,0
1388,0
946,1
634,0
171,1
489,1
282,0
1565,1
1428,0
1431,1
9,0
766,0
664,0
424,0
111,0
1067,1
47,0
485,0
591,1
539,0
609,1
265,1
1512,1
730,0
1498,1
918,1
468,1
1098,1
1229,0
299,0
596,1
707,0
1328,0
24,1
1392,0
1192,1
1143,1
1560,0
1207,0
1043,1
181,0
1534,1
1250,1
1301,1
1550,0
1585,1
511,1
21,0
673,0
423,1
377,1
1145,1
757,0
676,1
357,1
816,1
457,0
327,0
1425,1
1120,1
973,0
17,0
1128,0
488,1
1494,1
1520,1
1164,0
1589,0
,classification
254,1
251,1
525,0
651,0
1009,0
1296,0
179,0
1564,0
1010,1
1101,1
1126,1
1381,0
1294,1
455,1
93,0
71,0
624,0
623,1
1284,0
154,0
536,0
1545,1
406,1
1167,1
679,0
838,1
327,0
843,0
737,1
534,1
436,1
1094,1
714,0
44,0
688,0
950,1
1386,0
637,0
1011,1
102,1
878,1
222,0
1364,1
1587,1
612,1
75,0
78,0
182,0
594,0
180,0
614,1
1539,0
1466,1
432,1
526,0
1264,1
1500,0
244,1
2,0
706,0
1415,0
442,1
1096,1
1248,1
1590,1
1018,1
984,0
510,0
292,1
1133,1
57,0
1204,1
676,1
1335,1
995,1
243,1
1232,0
751,0
738,0
1383,0
773,1
258,0
1086,1
1527,1
1170,1
1463,1
901,1
904,1
1546,0
1189,0
85,0
746,1
488,1
561,0
914,1
291,0
964,1
1538,0
1311,1
638,1
814,1
1360,0
687,0
805,1
94,0
374,1
369,1
1592,1
1337,0
206,1
1469,0
600,0
891,0
217,0
1004,0
262,0
992,1
1547,0
318,1
882,1
965,1
884,1
385,1
703,0
346,1
1251,0
1504,1
1114,1
523,0
1594,0
1002,1
1548,0
1425,1
1470,0
1223,1
376,1
1019,0
396,0
670,0
290,1
314,0
1221,1
972,1
415,0
427,1
1452,1
916,0
1214,1
853,1
42,1
34,0
1013,1
572,0
1441,1
1342,1
422,0
565,0
506,1
1412,1
366,1
1007,1
653,1
795,0
543,1
589,1
1091,1
1454,1
718,0
775,0
780,1
1532,1
524,0
178,0
160,0
764,1
1179,1
1293,0
490,1
77,1
799,1
4,0
741,0
1202,1
1401,0
24,1
276,1
139,0
1092,1
1115,1
827,0
574,1
1561,0
923,1
10,0
230,1
1072,1
310,1
286,1
1182,1
1034,1
887,1
1509,0
434,1
1174,1
645,1
941,1
650,0
1327,1
458,1
1578,1
156,0
1151,1
542,0
976,0
783,0
710,0
851,0
573,0
5,0
261,0
114,0
1456,1
787,1
658,1
360,0
899,0
69,1
975,0
90,0
1176,0
367,0
399,0
1177,1
489,1
300,1
1131,0
195,0
1396,0
664,0
733,0
215,0
617,1
1242,1
144,1
298,0
518,1
1487,0
293,1
319,1
910,1
663,1
800,0
1042,1
1105,0
66,0
698,0
271,1
72,0
586,1
1366,0
850,0
216,0
1295,0
879,0
1239,0
1341,1
798,1
1278,1
767,0
453,1
1244,1
423,1
1045,1
538,1
642,0
684,0
1585,1
872,0
720,0
116,1
1067,1
32,0
473,0
408,1
348,1
569,1
537,1
1537,1
56,0
894,1
177,1
1512,1
352,0
654,0
729,1
1289,0
221,0
1314,1
1163,0
863,0
581,0
1473,0
1505,0
990,0
351,1
1078,0
1324,1
699,1
530,1
1584,1
1338,0
877,1
847,1
493,1
801,0
1497,1
1228,1
731,0
1108,0
1222,1
,classification
1301,1
866,1
775,0
221,0
1565,1
954,1
1158,1
1518,0
1329,1
840,1
1573,1
772,0
230,1
774,1
764,1
1034,1
1508,1
303,0
1550,0
409,0
350,1
251,1
445,1
1546,0
414,0
1398,1
163,0
577,0
256,0
1594,0
143,0
985,1
736,0
120,0
1077,0
593,0
594,0
685,0
194,0
1423,0
565,0
614,1
1476,0
130,0
439,0
88,0
552,1
658,1
247,0
1203,0
261,0
1153,1
1133,1
1221,1
1229,0
184,1
1560,0
1394,0
945,1
1009,0
556,1
1118,1
436,1
1063,1
1091,1
635,0
1245,0
1272,0
550,1
1591,1
566,1
1242,1
125,0
807,1
308,1
899,0
1101,1
634,0
391,1
91,1
583,1
335,1
1165,0
559,1
748,1
833,0
670,0
1131,0
100,1
997,1
61,0
755,1
592,0
510,0
48,0
1263,0
1273,0
1020,1
12,0
1253,0
161,0
639,1
1463,1
965,1
767,0
1250,1
1025,1
969,0
976,0
1286,1
1073,1
1120,1
521,0
408,1
481,1
268,1
1538,0
224,0
1181,0
1108,0
1113,1
1355,0
1022,0
813,0
320,1
90,0
1086,1
777,1
1261,0
1338,0
377,1
1315,1
796,0
1082,1
648,1
1014,1
950,1
894,1
1135,1
1173,1
845,0
851,0
1044,1
967,0
215,0
49,0
177,1
338,1
901,1
529,0
1419,0
838,1
961,0
1457,0
892,1
1089,1
810,0
419,0
309,1
1197,1
790,1
162,1
1141,1
293,1
546,1
862,0
746,1
115,1
619,0
582,0
305,1
841,0
1439,1
722,0
360,0
276,1
1231,0
1389,0
1586,1
1453,0
1353,0
1100,1
977,0
59,1
933,0
1479,0
1388,0
1049,1
371,1
336,1
154,0
1270,1
1499,1
750,0
1344,0
726,1
189,0
1142,1
1530,1
45,0
788,1
1094,1
589,1
1343,1
485,0
31,1
586,1
811,1
769,0
938,1
148,1
1254,0
1010,1
325,1
406,1
665,0
470,0
1464,0
1481,0
187,0
1566,1
291,0
1249,1
1497,1
1461,0
1502,0
1258,1
516,1
290,1
1201,1
1187,1
1313,1
625,0
518,1
930,0
1467,0
124,0
895,1
1536,1
707,0
1373,0
1335,1
1318,1
671,0
1280,1
609,1
1154,1
10,0
1360,0
36,1
455,1
132,0
228,1
206,1
1052,0
858,1
37,1
1420,0
737,1
536,0
315,1
1555,1
711,0
111,0
469,0
1053,1
699,1
259,1
317,1
1321,1
1102,1
1421,0
1307,0
1366,0
1557,1
574,1
932,1
241,1
688,0
32,0
1377,1
499,1
911,1
289,0
1230,1
18,0
1056,1
1558,0
1576,1
1361,0
805,1
907,1
1248,1
1385,0
902,1
1462,1
296,0
1556,0
1294,1
472,1
740,1
53,0
757,0
483,0
1225,0
1138,0
395,1
1259,1
644,0
1350,0
1184,0
133,1
986,1
598,1
384,0
1159,0
915,1
646,0
1354,0
1435,1
,classification
237,1
462,0
360,0
1597,0
271,1
542,0
800,0
277,1
103,0
286,1
937,0
664,0
40,0
773,1
1552,1
1419,0
563,1
923,1
686,0
189,0
770,1
135,0
163,0
603,1
541,1
1096,1
366,1
780,1
633,0
1373,0
256,0
785,0
1002,1
1101,1
481,1
1337,0
1118,1
502,1
860,0
1459,1
520,1
1514,1
199,0
272,0
370,0
642,0
385,1
225,1
553,0
338,1
942,1
1197,1
1371,1
400,0
280,1
718,0
198,1
1420,0
873,1
887,1
1427,0
452,1
854,1
322,0
123,0
295,0
519,0
1052,0
491,1
565,0
23,0
1545,1
128,1
55,0
732,0
3,1
1366,0
1088,1
1432,1
525,0
1469,0
1139,1
1447,0
589,1
188,0
191,1
67,0
558,1
1502,0
459,0
74,0
1256,0
1328,0
1177,1
428,0
179,0
267,1
916,0
1392,0
1142,1
1303,0
408,1
1127,1
840,1
226,1
955,0
1023,1
1108,0
1261,0
387,1
336,1
38,0
861,1
139,0
1036,1
504,1
820,0
1218,1
691,0
143,0
1035,1
1028,1
354,1
1267,1
133,1
925,1
1347,0
1061,1
602,0
200,1
112,0
1470,0
1321,1
1246,0
1208,1
1462,1
832,0
970,1
1453,0
530,1
31,1
833,0
1242,1
1438,0
1038,1
238,1
1310,0
1436,0
1471,0
1046,1
403,1
680,0
1430,0
1519,0
869,1
512,1
1374,0
545,0
1525,0
197,1
1391,0
1442,0
754,1
1037,0
444,1
470,0
821,1
100,1
928,0
739,0
1367,1
915,1
127,0
77,1
1006,1
986,1
1309,0
1270,1
703,0
1044,1
1506,1
324,1
1250,1
895,1
1057,0
84,1
4,0
947,1
26,0
351,1
1079,1
816,1
1102,1
1492,0
1104,1
314,0
196,0
1018,1
881,1
227,0
359,1
977,0
61,0
1281,1
19,1
1217,1
1204,1
469,0
1033,1
195,0
1595,1
71,0
32,0
1414,0
1575,1
847,1
971,1
539,0
11,0
6,0
310,1
905,0
1301,1
91,1
911,1
762,1
1556,0
620,0
62,1
613,0
976,0
724,0
1122,1
728,0
1262,0
1477,1
1295,0
105,0
66,0
429,1
823,0
315,1
1565,1
1494,1
1152,0
489,1
415,0
157,0
1549,1
866,1
936,1
129,0
207,0
1426,1
1515,1
722,0
50,0
118,1
809,1
242,1
1289,0
1323,1
1132,1
1188,0
1115,1
1063,1
981,0
54,1
1279,1
1505,0
341,1
1536,1
1322,0
274,0
586,1
843,0
131,0
446,0
172,1
405,1
650,0
251,1
810,0
171,1
729,1
593,0
412,0
13,0
1283,1
1418,0
1348,0
345,0
245,1
660,1
1205,1
1368,1
1574,1
311,1
765,1
1172,1
231,1
524,0
1440,1
618,0
1041,1
1508,1
1225,0
941,1
1027,0
917,1
1344,0
376,1
1294,1
1031,1
1364,1
1578,1
427,1
1559,0
1093,1
43,0
,classification
455,1
180,0
732,0
1000,1
784,0
781,0
257,0
437,1
336,1
1225,0
97,0
444,1
694,0
708,1
903,1
1488,0
1181,0
878,1
1232,0
132,0
240,0
1433,1
581,0
1462,1
1212,1
1226,0
225,1
663,1
774,1
168,1
1544,1
858,1
861,1
67,0
1129,1
901,1
1575,1
1569,1
1105,0
883,0
302,0
146,0
323,1
417,0
488,1
1355,0
1400,0
85,0
646,0
38,0
337,0
106,0
1352,0
5,0
390,1
1077,0
1359,1
1047,0
1079,1
623,1
268,1
213,0
748,1
249,1
607,1
719,0
425,1
143,0
822,0
939,0
1071,0
544,1
1169,1
1087,1
1592,1
639,1
1083,1
292,1
573,0
747,0
441,1
472,1
1001,1
871,0
988,0
771,0
351,1
1234,1
824,0
533,1
28,0
1591,1
182,0
1279,1
514,1
1305,0
412,0
1103,1
1408,1
144,1
511,1
195,0
1410,1
1080,1
1595,1
1151,1
1098,1
1349,0
459,0
419,0
1298,1
172,1
644,0
1577,1
1590,1
21,0
1252,0
1273,0
980,1
880,0
1264,1
1542,1
288,1
1510,1
1152,0
1480,0
1064,1
1322,0
1439,1
733,0
687,0
296,0
369,1
1556,0
1434,1
1482,0
406,1
769,0
545,0
958,1
1430,0
1244,1
738,0
91,1
1258,1
252,0
358,1
322,0
1540,1
564,1
828,1
693,0
964,1
277,1
921,1
830,0
655,0
93,0
1539,0
173,1
342,1
915,1
1375,0
165,0
941,1
450,1
115,1
330,1
1247,0
456,0
141,0
677,0
1190,1
647,0
1101,1
555,0
56,0
1136,1
65,0
373,0
1337,0
44,0
239,1
186,0
1436,0
265,1
1453,0
404,0
588,1
982,1
1194,1
1215,1
785,0
53,0
1009,0
128,1
290,1
1483,0
767,0
131,0
629,0
790,1
762,1
1379,1
410,1
23,0
343,1
840,1
458,1
1502,0
1250,1
1593,1
385,1
1038,1
935,1
1574,1
807,1
1463,1
627,0
860,0
491,1
1237,1
849,0
1223,1
1139,1
1342,1
1203,0
1467,0
66,0
1207,0
1269,1
1243,0
253,0
852,0
1074,0
934,0
359,1
942,1
1332,1
42,1
1341,1
1395,1
542,0
609,1
77,1
107,0
15,0
375,1
137,0
1172,1
100,1
1585,1
970,1
585,1
1108,0
156,0
1073,1
1583,0
1538,0
1099,0
25,0
366,1
695,1
1272,0
258,0
1008,1
434,1
710,0
689,0
659,0
596,1
1460,1
1027,0
1067,1
326,1
532,0
122,0
1513,1
839,0
965,1
691,0
864,0
1522,0
896,1
803,1
899,0
191,1
834,0
159,1
1490,1
397,1
39,0
1398,1
515,0
121,1
1076,1
313,0
1292,1
1063,1
308,1
522,0
287,1
1302,1
147,0
59,1
1025,1
1021,1
505,1
1214,1
1313,1
1326,1
1471,0
929,1
160,0
554,0
129,0
780,1
1525,0
905,0
1596,1
,classification
263,0
408,1
211,1
1066,1
1269,1
357,1
337,0
459,0
232,1
482,0
519,0
1148,1
114,0
464,1
199,0
335,1
117,1
520,1
761,0
376,1
30,0
57,0
790,1
662,1
689,0
339,1
782,0
1256,0
579,1
1418,0
1461,0
531,0
1033,1
1210,1
1296,0
1201,1
703,0
1223,1
258,0
659,0
201,0
1565,1
1069,0
356,0
429,1
705,0
218,0
854,1
1206,1
250,1
1137,1
831,1
808,0
25,0
1025,1
190,0
736,0
835,0
402,1
1387,0
847,1
902,1
388,1
803,1
1448,0
1238,0
1359,1
702,1
1005,1
28,0
977,0
789,0
877,1
656,0
1492,0
807,1
655,0
1475,1
1120,1
1232,0
296,0
1217,1
144,1
230,1
715,1
1559,0
638,1
348,1
1047,0
1115,1
242,1
1166,0
838,1
910,1
820,0
373,0
151,0
1235,0
768,1
630,1
1209,1
1526,1
561,0
912,1
617,1
860,0
58,0
467,1
428,0
1345,1
264,0
280,1
548,1
1265,1
622,0
451,1
1489,1
212,1
923,1
594,0
436,1
742,0
1550,0
270,1
1403,1
600,0
166,0
33,1
1288,0
1192,1
410,1
36,1
159,1
127,0
1527,1
1072,1
100,1
829,1
196,0
1438,0
1483,0
319,1
648,1
495,1
1484,0
113,1
106,0
845,0
649,1
1464,0
245,1
1471,0
1419,0
1414,0
81,0
94,0
1278,1
133,1
1498,1
848,0
1165,0
883,0
1179,1
1547,0
1208,1
52,1
978,1
971,1
204,1
1009,0
1501,0
763,0
582,0
421,1
170,0
1544,1
868,1
793,0
1056,1
407,1
328,1
1118,1
1116,1
409,0
586,1
369,1
1010,1
553,0
233,0
1555,1
377,1
75,0
205,1
680,0
632,1
720,0
1584,1
1597,0
816,1
1287,0
704,0
740,1
298,0
119,1
394,0
1557,1
1222,1
924,0
198,1
1054,1
1240,0
439,0
669,1
474,1
224,0
79,0
1245,0
1167,1
306,0
1031,1
966,1
329,0
953,1
374,1
1070,1
1381,0
1569,1
434,1
165,0
884,1
626,0
774,1
1062,1
1436,0
629,0
1075,1
1366,0
318,1
1170,1
231,1
178,0
1307,0
795,0
1431,1
1125,1
1457,0
880,0
1522,0
203,0
1586,1
1234,1
823,0
252,0
824,0
699,1
89,0
1385,0
683,0
505,1
1197,1
1339,1
975,0
73,0
491,1
1440,1
1046,1
331,1
253,0
1,0
7,1
1523,0
867,1
398,1
1224,1
367,0
841,0
928,0
128,1
1251,0
67,0
870,1
138,0
1548,0
981,0
1084,1
220,1
317,1
65,0
1018,1
903,1
1383,0
543,1
1309,0
1102,1
792,1
486,0
745,1
101,1
983,1
457,0
68,0
146,0
753,0
1053,1
1034,1
1019,0
1017,1
588,1
932,1
149,1
1154,1
969,0
1001,1
56,0
1360,0
1327,1
714,0
215,0
1590,1
227,0
,classification
1384,0
498,1
1515,1
466,1
1534,1
1126,1
351,1
1020,1
666,1
344,1
1571,1
1364,1
40,0
1551,0
429,1
484,1
1347,0
42,1
779,0
799,1
1496,0
857,1
968,1
1414,0
444,1
1238,0
607,1
534,1
894,1
1288,0
1083,1
546,1
980,1
1398,1
1588,1
404,0
76,0
22,0
243,1
376,1
1255,0
322,0
1552,1
528,1
215,0
595,0
357,1
1242,1
318,1
517,0
1192,1
1244,1
1037,0
1308,0
200,1
1508,1
310,1
1526,1
1501,0
524,0
1143,1
1319,1
1205,1
520,1
1322,0
756,1
1003,1
1226,0
117,1
166,0
1186,0
1366,0
129,0
192,0
557,0
229,0
1389,0
1122,1
98,0
1378,1
1019,0
945,1
830,0
1042,1
1090,1
350,1
1284,0
616,0
1581,0
1203,0
875,1
106,0
104,0
683,0
752,0
1316,1
396,0
1536,1
108,1
1436,0
1329,1
449,1
137,0
531,0
765,1
1054,1
435,0
812,0
431,0
1281,1
928,0
568,1
1001,1
1473,0
1109,1
1527,1
965,1
380,1
1024,1
581,0
1240,0
165,0
412,0
1391,0
573,0
908,1
702,1
1294,1
1507,1
869,1
1376,0
1420,0
67,0
1172,1
1461,0
499,1
5,0
1572,0
256,0
239,1
1223,1
385,1
463,0
748,1
535,1
1498,1
1187,1
976,0
507,1
1446,0
763,0
1211,0
103,0
325,1
1096,1
1283,1
619,0
197,1
415,0
248,1
835,0
88,0
1102,1
743,0
1584,1
386,1
662,1
238,1
1548,0
1462,1
1221,1
362,0
371,1
626,0
151,0
950,1
959,0
693,0
1566,1
1425,1
296,0
123,0
406,1
759,0
1072,1
1331,0
987,0
850,0
635,0
1484,0
68,0
1332,1
596,1
342,1
418,1
77,1
590,0
1085,0
1091,1
770,1
800,0
696,1
515,0
33,1
1291,1
160,0
62,1
1197,1
360,0
1458,0
788,1
1272,0
278,1
652,0
523,0
1224,1
488,1
728,0
468,1
669,1
656,0
265,1
195,0
126,0
992,1
483,0
776,1
632,1
1354,0
921,1
1236,1
3,1
1519,0
226,1
1005,1
116,1
206,1
519,0
343,1
1433,1
879,0
232,1
658,1
21,0
1533,0
1183,0
1363,0
1412,1
988,0
811,1
301,1
1475,1
1472,1
157,0
145,0
4,0
716,0
582,0
492,1
628,1
816,1
149,1
1511,0
1139,1
245,1
1015,1
138,0
1415,0
621,0
294,1
1325,1
55,0
1043,1
792,1
919,1
1166,0
885,0
1404,1
717,0
1196,1
708,1
527,1
1178,0
512,1
1579,0
175,0
50,0
1537,1
326,1
744,0
361,1
565,0
196,0
1232,0
981,0
408,1
299,0
1442,0
1452,1
866,1
10,0
1380,1
144,1
1029,1
467,1
1114,1
1562,0
430,1
1485,0
1597,0
611,0
1353,0
1254,0
1190,1
224,0
1068,1
849,0
170,0
275,1
394,0
,classification
272,0
892,1
587,0
786,0
1086,1
584,1
489,1
821,1
740,1
757,0
245,1
45,0
1024,1
279,1
1166,0
1584,1
121,1
1189,0
607,1
1367,1
1462,1
981,0
198,1
539,0
101,1
1319,1
1326,1
974,1
1329,1
1152,0
725,0
593,0
1576,1
1030,1
49,0
486,0
929,1
79,0
954,1
1240,0
490,1
1300,1
856,1
1193,0
74,0
385,1
1307,0
1044,1
915,1
184,1
1051,0
6,0
1469,0
1587,1
601,1
1522,0
174,0
1467,0
1376,0
264,0
796,0
389,1
56,0
194,0
1012,0
113,1
99,1
1346,0
1497,1
1557,1
479,1
769,0
1283,1
809,1
1317,1
81,0
1171,1
1068,1
471,1
1555,1
977,0
1521,0
246,0
570,1
97,0
46,0
1071,0
1491,0
359,1
663,1
752,0
577,0
105,0
200,1
62,1
481,1
824,0
44,0
1299,0
1570,1
215,0
261,0
830,0
895,1
90,0
944,1
465,0
1549,1
664,0
1293,0
408,1
405,1
1400,0
1510,1
693,0
1053,1
1490,1
377,1
644,0
436,1
374,1
1544,1
537,1
1121,1
82,0
1448,0
1450,1
5,0
93,0
111,0
842,1
1301,1
1168,1
1019,0
173,1
75,0
934,0
1192,1
1582,0
516,1
416,1
1473,0
545,0
128,1
414,0
1081,1
699,1
1230,1
677,0
495,1
324,1
806,1
890,0
661,0
596,1
523,0
146,0
410,1
1138,0
1330,1
156,0
899,0
603,1
1084,1
364,1
248,1
505,1
1372,0
1010,1
1523,0
1425,1
705,0
1415,0
829,1
1002,1
595,0
1482,0
133,1
9,0
590,0
1058,1
884,1
1237,1
1451,1
924,0
855,1
1268,1
187,0
948,1
1072,1
214,1
499,1
1314,1
959,0
1211,0
968,1
802,1
758,0
612,1
1092,1
1530,1
726,1
1146,1
580,0
1055,1
1013,1
212,1
28,0
1074,0
1036,1
1254,0
260,0
1459,1
1308,0
413,1
210,1
314,0
1313,1
787,1
1532,1
1379,1
869,1
482,0
1388,0
1141,1
337,0
588,1
1100,1
1004,0
109,0
759,0
990,0
524,0
1338,0
230,1
1505,0
1596,1
1516,0
582,0
1426,1
1454,1
1109,1
110,0
1583,0
780,1
782,0
438,1
334,1
1006,1
898,1
1191,0
67,0
1428,0
1079,1
905,0
761,0
1157,1
14,0
1251,0
684,0
1223,1
1261,0
784,0
1034,1
417,0
168,1
318,1
71,0
365,1
298,0
180,0
951,1
683,0
1151,1
1438,0
34,0
360,0
270,1
864,0
1218,1
1507,1
1328,0
257,0
1443,0
463,0
474,1
957,1
1533,0
646,0
189,0
315,1
1499,1
943,1
86,1
1165,0
