,classification 
34,0.930176924306408
35,-1.075064295693699
36,-1.075064295693699
37,0.930176924306408
38,0.930176924306408
39,0.930176924306408
40,0.930176924306408
41,-1.075064295693699
42,-1.075064295693699
43,0.930176924306408
44,0.930176924306408
45,-1.075064295693699
46,0.930176924306408
47,0.930176924306408
48,-1.075064295693699
49,0.930176924306408
50,0.930176924306408
51,-1.075064295693699
52,-1.075064295693699
53,-1.075064295693699
54,0.930176924306408
55,-1.075064295693699
56,-1.075064295693699
57,-1.075064295693699
58,-1.075064295693699
59,-1.075064295693699
60,-1.075064295693699
61,-1.075064295693699
62,0.930176924306408
63,-1.075064295693699
64,-1.075064295693699
65,-1.075064295693699
66,-1.075064295693699
67,0.930176924306408
68,-1.075064295693699
69,-1.075064295693699
70,-1.075064295693699
71,-1.075064295693699
72,0.930176924306408
73,0.930176924306408
74,-1.075064295693699
75,-1.075064295693699
76,-1.075064295693699
77,0.930176924306408
78,-1.075064295693699
79,0.930176924306408
80,0.930176924306408
81,0.930176924306408
82,0.930176924306408
83,0.930176924306408
84,-1.075064295693699
85,-1.075064295693699
86,0.930176924306408
87,-1.075064295693699
88,0.930176924306408
89,-1.075064295693699
90,0.930176924306408
91,0.930176924306408
92,-1.075064295693699
93,0.930176924306408
94,-1.075064295693699
95,-1.075064295693699
96,-1.075064295693699
97,-1.075064295693699
98,0.930176924306408
99,-1.075064295693699
100,0.930176924306408
101,0.930176924306408
102,-1.075064295693699
103,0.930176924306408
104,0.930176924306408
105,0.930176924306408
106,0.930176924306408
107,0.930176924306408
108,-1.075064295693699
109,0.930176924306408
110,0.930176924306408
111,0.930176924306408
112,-1.075064295693699
113,-1.075064295693699
114,-1.075064295693699
115,0.930176924306408
116,-1.075064295693699
117,0.930176924306408
118,-1.075064295693699
119,0.930176924306408
120,0.930176924306408
121,0.930176924306408
122,-1.075064295693699
123,-1.075064295693699
124,0.930176924306408
125,-1.075064295693699
126,-1.075064295693699
127,-1.075064295693699
128,0.930176924306408
129,0.930176924306408
130,-1.075064295693699
131,0.930176924306408
132,0.930176924306408
133,-1.075064295693699
134,-1.075064295693699
135,-1.075064295693699
136,0.930176924306408
137,-1.075064295693699
138,0.930176924306408
139,0.930176924306408
140,-1.075064295693699
141,0.930176924306408
142,-1.075064295693699
143,0.930176924306408
144,0.930176924306408
145,-1.075064295693699
146,-1.075064295693699
147,-1.075064295693699
148,0.930176924306408
149,-1.075064295693699
150,-1.075064295693699
151,-1.075064295693699
152,-1.075064295693699
153,0.930176924306408
154,0.930176924306408
155,-1.075064295693699
156,0.930176924306408
157,-1.075064295693699
158,-1.075064295693699
159,-1.075064295693699
160,0.930176924306408
161,0.930176924306408
162,0.930176924306408
163,-1.075064295693699
164,0.930176924306408
165,0.930176924306408
166,0.930176924306408
167,-1.075064295693699
168,0.930176924306408
169,0.930176924306408
170,-1.075064295693699
171,-1.075064295693699
172,-1.075064295693699
173,0.930176924306408
174,0.930176924306408
175,0.930176924306408
176,-1.075064295693699
177,-1.075064295693699
178,-1.075064295693699
179,-1.075064295693699
180,0.930176924306408
181,0.930176924306408
182,-1.075064295693699
183,-1.075064295693699
184,0.930176924306408
185,-1.075064295693699
186,0.930176924306408
187,0.930176924306408
188,-1.075064295693699
189,0.930176924306408
190,0.930176924306408
191,0.930176924306408
192,0.930176924306408
193,-1.075064295693699
194,-1.075064295693699
195,-1.075064295693699
196,-1.075064295693699
197,-1.075064295693699
198,0.930176924306408
199,0.930176924306408
200,0.930176924306408
201,-1.075064295693699
202,-1.075064295693699
203,-1.075064295693699
204,0.930176924306408
205,-1.075064295693699
206,-1.075064295693699
207,-1.075064295693699
208,-1.075064295693699
209,0.930176924306408
210,0.930176924306408
211,0.930176924306408
212,0.930176924306408
213,0.930176924306408
214,0.930176924306408
215,0.930176924306408
216,-1.075064295693699
217,-1.075064295693699
218,-1.075064295693699
219,0.930176924306408
220,-1.075064295693699
221,-1.075064295693699
222,0.930176924306408
223,0.930176924306408
224,-1.075064295693699
225,-1.075064295693699
226,-1.075064295693699
227,-1.075064295693699
228,-1.075064295693699
229,0.930176924306408
230,-1.075064295693699
231,-1.075064295693699
232,0.930176924306408
233,0.930176924306408
234,-1.075064295693699
235,-1.075064295693699
236,-1.075064295693699
237,-1.075064295693699
238,0.930176924306408
239,0.930176924306408
240,0.930176924306408
241,-1.075064295693699
242,-1.075064295693699
243,-1.075064295693699
244,0.930176924306408
245,0.930176924306408
246,0.930176924306408
247,0.930176924306408
248,0.930176924306408
249,-1.075064295693699
250,-1.075064295693699
251,-1.075064295693699
252,-1.075064295693699
253,0.930176924306408
254,0.930176924306408
255,-1.075064295693699
256,-1.075064295693699
257,0.930176924306408
258,0.930176924306408
259,0.930176924306408
260,0.930176924306408
261,-1.075064295693699
262,-1.075064295693699
263,-1.075064295693699
264,0.930176924306408
265,-1.075064295693699
266,0.930176924306408
267,-1.075064295693699
268,-1.075064295693699
269,0.930176924306408
270,-1.075064295693699
271,0.930176924306408
272,-1.075064295693699
273,-1.075064295693699
274,-1.075064295693699
275,0.930176924306408
276,0.930176924306408
277,-1.075064295693699
278,0.930176924306408
279,0.930176924306408
280,-1.075064295693699
281,0.930176924306408
282,0.930176924306408
283,0.930176924306408
284,0.930176924306408
285,0.930176924306408
286,0.930176924306408
287,0.930176924306408
288,-1.075064295693699
289,0.930176924306408
290,-1.075064295693699
291,0.930176924306408
292,0.930176924306408
293,-1.075064295693699
294,0.930176924306408
295,-1.075064295693699
296,-1.075064295693699
297,0.930176924306408
298,0.930176924306408
299,-1.075064295693699
300,-1.075064295693699
301,-1.075064295693699
302,0.930176924306408
303,-1.075064295693699
304,-1.075064295693699
305,0.930176924306408
306,0.930176924306408
307,0.930176924306408
308,0.930176924306408
309,0.930176924306408
310,-1.075064295693699
311,0.930176924306408
312,0.930176924306408
313,-1.075064295693699
314,0.930176924306408
315,-1.075064295693699
316,-1.075064295693699
317,-1.075064295693699
318,-1.075064295693699
319,0.930176924306408
320,0.930176924306408
321,-1.075064295693699
322,0.930176924306408
323,0.930176924306408
324,0.930176924306408
325,-1.075064295693699
326,-1.075064295693699
327,-1.075064295693699
328,-1.075064295693699
329,0.930176924306408
330,0.930176924306408
331,0.930176924306408
332,0.930176924306408
333,0.930176924306408
334,-1.075064295693699
335,-1.075064295693699
336,0.930176924306408
337,0.930176924306408
338,0.930176924306408
339,0.930176924306408
340,-1.075064295693699
341,0.930176924306408
342,-1.075064295693699
343,-1.075064295693699
344,-1.075064295693699
345,-1.075064295693699
346,0.930176924306408
347,0.930176924306408
348,-1.075064295693699
349,0.930176924306408
350,-1.075064295693699
351,-1.075064295693699
352,0.930176924306408
353,-1.075064295693699
354,-1.075064295693699
355,-1.075064295693699
356,0.930176924306408
357,0.930176924306408
358,0.930176924306408
359,-1.075064295693699
360,-1.075064295693699
361,-1.075064295693699
362,0.930176924306408
363,-1.075064295693699
364,-1.075064295693699
365,0.930176924306408
366,0.930176924306408
367,-1.075064295693699
368,-1.075064295693699
369,-1.075064295693699
370,-1.075064295693699
371,0.930176924306408
372,-1.075064295693699
373,-1.075064295693699
374,0.930176924306408
375,0.930176924306408
376,-1.075064295693699
377,0.930176924306408
378,-1.075064295693699
379,-1.075064295693699
380,0.930176924306408
381,-1.075064295693699
382,0.930176924306408
383,-1.075064295693699
384,-1.075064295693699
385,-1.075064295693699
386,-1.075064295693699
387,0.930176924306408
388,-1.075064295693699
389,-1.075064295693699
390,-1.075064295693699
391,0.930176924306408
392,0.930176924306408
393,0.930176924306408
394,0.930176924306408
395,-1.075064295693699
396,0.930176924306408
397,-1.075064295693699
398,-1.075064295693699
399,0.930176924306408
400,0.930176924306408
401,0.930176924306408
402,0.930176924306408
403,0.930176924306408
404,0.930176924306408
405,0.930176924306408
406,-1.075064295693699
407,-1.075064295693699
408,-1.075064295693699
409,0.930176924306408
410,0.930176924306408
411,-1.075064295693699
412,0.930176924306408
413,0.930176924306408
414,0.930176924306408
415,0.930176924306408
416,0.930176924306408
417,0.930176924306408
418,-1.075064295693699
419,-1.075064295693699
420,-1.075064295693699
421,0.930176924306408
422,0.930176924306408
423,-1.075064295693699
424,0.930176924306408
425,0.930176924306408
426,0.930176924306408
427,-1.075064295693699
428,-1.075064295693699
429,0.930176924306408
430,0.930176924306408
431,-1.075064295693699
432,-1.075064295693699
433,0.930176924306408
434,-1.075064295693699
435,-1.075064295693699
436,0.930176924306408
437,-1.075064295693699
438,-1.075064295693699
439,0.930176924306408
440,0.930176924306408
441,0.930176924306408
442,-1.075064295693699
443,0.930176924306408
444,-1.075064295693699
445,0.930176924306408
446,0.930176924306408
447,-1.075064295693699
448,-1.075064295693699
449,0.930176924306408
450,-1.075064295693699
451,0.930176924306408
452,0.930176924306408
453,0.930176924306408
454,-1.075064295693699
455,-1.075064295693699
456,-1.075064295693699
457,0.930176924306408
458,-1.075064295693699
459,0.930176924306408
460,-1.075064295693699
461,0.930176924306408
462,-1.075064295693699
463,-1.075064295693699
464,0.930176924306408
465,0.930176924306408
466,-1.075064295693699
467,0.930176924306408
468,0.930176924306408
469,-1.075064295693699
470,0.930176924306408
471,0.930176924306408
472,0.930176924306408
473,-1.075064295693699
474,0.930176924306408
475,-1.075064295693699
476,-1.075064295693699
477,0.930176924306408
478,0.930176924306408
479,0.930176924306408
480,-1.075064295693699
481,-1.075064295693699
482,-1.075064295693699
483,0.930176924306408
484,0.930176924306408
485,-1.075064295693699
486,-1.075064295693699
487,0.930176924306408
488,-1.075064295693699
489,0.930176924306408
490,0.930176924306408
491,-1.075064295693699
492,0.930176924306408
493,0.930176924306408
494,0.930176924306408
495,0.930176924306408
496,-1.075064295693699
497,0.930176924306408
498,0.930176924306408
499,0.930176924306408
500,-1.075064295693699
501,-1.075064295693699
502,-1.075064295693699
503,0.930176924306408
504,0.930176924306408
505,-1.075064295693699
506,0.930176924306408
507,0.930176924306408
508,0.930176924306408
509,0.930176924306408
510,0.930176924306408
511,0.930176924306408
512,0.930176924306408
513,0.930176924306408
514,-1.075064295693699
515,0.930176924306408
516,-1.075064295693699
517,0.930176924306408
518,-1.075064295693699
519,0.930176924306408
520,-1.075064295693699
521,0.930176924306408
522,-1.075064295693699
523,-1.075064295693699
524,-1.075064295693699
525,0.930176924306408
526,0.930176924306408
527,-1.075064295693699
528,-1.075064295693699
529,0.930176924306408
530,-1.075064295693699
531,-1.075064295693699
532,0.930176924306408
533,0.930176924306408
534,0.930176924306408
535,0.930176924306408
536,0.930176924306408
537,-1.075064295693699
538,0.930176924306408
539,0.930176924306408
540,0.930176924306408
541,0.930176924306408
542,-1.075064295693699
543,0.930176924306408
544,0.930176924306408
545,-1.075064295693699
546,0.930176924306408
547,0.930176924306408
548,-1.075064295693699
549,-1.075064295693699
550,-1.075064295693699
551,-1.075064295693699
552,-1.075064295693699
553,0.930176924306408
554,0.930176924306408
555,-1.075064295693699
556,-1.075064295693699
557,0.930176924306408
558,-1.075064295693699
559,-1.075064295693699
560,0.930176924306408
561,0.930176924306408
562,0.930176924306408
563,-1.075064295693699
564,-1.075064295693699
565,-1.075064295693699
566,-1.075064295693699
567,-1.075064295693699
568,-1.075064295693699
569,-1.075064295693699
570,-1.075064295693699
571,0.930176924306408
572,0.930176924306408
573,0.930176924306408
574,-1.075064295693699
575,-1.075064295693699
576,0.930176924306408
577,-1.075064295693699
578,0.930176924306408
579,0.930176924306408
580,-1.075064295693699
581,-1.075064295693699
582,0.930176924306408
583,-1.075064295693699
584,0.930176924306408
585,-1.075064295693699
586,0.930176924306408
587,-1.075064295693699
588,0.930176924306408
589,0.930176924306408
590,0.930176924306408
591,-1.075064295693699
592,-1.075064295693699
593,0.930176924306408
594,0.930176924306408
595,0.930176924306408
596,0.930176924306408
597,0.930176924306408
598,-1.075064295693699
599,-1.075064295693699
600,0.930176924306408
601,0.930176924306408
602,-1.075064295693699
603,0.930176924306408
604,-1.075064295693699
605,-1.075064295693699
606,-1.075064295693699
607,-1.075064295693699
608,-1.075064295693699
609,0.930176924306408
610,0.930176924306408
611,0.930176924306408
612,-1.075064295693699
613,-1.075064295693699
614,0.930176924306408
615,0.930176924306408
616,0.930176924306408
617,0.930176924306408
618,0.930176924306408
619,-1.075064295693699
620,0.930176924306408
621,-1.075064295693699
622,-1.075064295693699
623,0.930176924306408
624,-1.075064295693699
625,0.930176924306408
626,0.930176924306408
627,0.930176924306408
628,0.930176924306408
629,-1.075064295693699
630,0.930176924306408
631,0.930176924306408
632,0.930176924306408
633,-1.075064295693699
634,0.930176924306408
635,0.930176924306408
636,0.930176924306408
637,0.930176924306408
638,-1.075064295693699
639,0.930176924306408
640,-1.075064295693699
641,-1.075064295693699
642,0.930176924306408
643,-1.075064295693699
644,0.930176924306408
645,0.930176924306408
646,-1.075064295693699
647,0.930176924306408
648,0.930176924306408
649,0.930176924306408
650,0.930176924306408
651,0.930176924306408
652,-1.075064295693699
653,0.930176924306408
654,0.930176924306408
655,-1.075064295693699
656,-1.075064295693699
657,0.930176924306408
658,-1.075064295693699
659,-1.075064295693699
660,-1.075064295693699
661,-1.075064295693699
662,-1.075064295693699
663,0.930176924306408
664,-1.075064295693699
665,-1.075064295693699
666,0.930176924306408
667,0.930176924306408
668,0.930176924306408
669,0.930176924306408
670,-1.075064295693699
671,-1.075064295693699
672,-1.075064295693699
673,0.930176924306408
674,0.930176924306408
675,0.930176924306408
676,-1.075064295693699
677,-1.075064295693699
678,0.930176924306408
679,-1.075064295693699
680,-1.075064295693699
681,-1.075064295693699
682,0.930176924306408
683,0.930176924306408
684,0.930176924306408
685,0.930176924306408
686,0.930176924306408
687,0.930176924306408
688,-1.075064295693699
689,0.930176924306408
690,0.930176924306408
691,-1.075064295693699
692,0.930176924306408
693,0.930176924306408
694,0.930176924306408
695,-1.075064295693699
696,-1.075064295693699
697,0.930176924306408
698,0.930176924306408
699,0.930176924306408
700,0.930176924306408
701,-1.075064295693699
702,0.930176924306408
703,-1.075064295693699
704,-1.075064295693699
705,0.930176924306408
706,-1.075064295693699
707,-1.075064295693699
708,-1.075064295693699
709,-1.075064295693699
710,-1.075064295693699
711,0.930176924306408
712,0.930176924306408
713,0.930176924306408
714,-1.075064295693699
715,0.930176924306408
716,-1.075064295693699
717,-1.075064295693699
718,-1.075064295693699
719,-1.075064295693699
720,-1.075064295693699
721,-1.075064295693699
722,0.930176924306408
723,0.930176924306408
724,-1.075064295693699
725,0.930176924306408
726,-1.075064295693699
727,0.930176924306408
728,0.930176924306408
729,0.930176924306408
730,0.930176924306408
731,0.930176924306408
732,-1.075064295693699
733,-1.075064295693699
734,0.930176924306408
735,0.930176924306408
736,-1.075064295693699
737,0.930176924306408
738,-1.075064295693699
739,-1.075064295693699
740,0.930176924306408
741,-1.075064295693699
742,0.930176924306408
743,-1.075064295693699
744,0.930176924306408
745,-1.075064295693699
746,-1.075064295693699
747,0.930176924306408
748,-1.075064295693699
749,0.930176924306408
750,-1.075064295693699
751,-1.075064295693699
752,0.930176924306408
753,-1.075064295693699
754,0.930176924306408
755,0.930176924306408
756,0.930176924306408
757,0.930176924306408
758,0.930176924306408
759,-1.075064295693699
760,0.930176924306408
761,-1.075064295693699
762,0.930176924306408
763,0.930176924306408
764,-1.075064295693699
765,-1.075064295693699
766,0.930176924306408
767,0.930176924306408
768,-1.075064295693699
769,-1.075064295693699
770,-1.075064295693699
771,0.930176924306408
772,0.930176924306408
773,0.930176924306408
774,-1.075064295693699
775,-1.075064295693699
776,-1.075064295693699
777,-1.075064295693699
778,0.930176924306408
779,-1.075064295693699
780,0.930176924306408
781,0.930176924306408
782,0.930176924306408
783,0.930176924306408
784,0.930176924306408
785,0.930176924306408
786,0.930176924306408
787,0.930176924306408
788,-1.075064295693699
789,0.930176924306408
790,0.930176924306408
791,-1.075064295693699
792,-1.075064295693699
793,0.930176924306408
794,0.930176924306408
795,-1.075064295693699
796,-1.075064295693699
797,0.930176924306408
798,-1.075064295693699
799,0.930176924306408
800,0.930176924306408
801,-1.075064295693699
802,-1.075064295693699
803,-1.075064295693699
804,-1.075064295693699
805,0.930176924306408
806,-1.075064295693699
807,0.930176924306408
808,0.930176924306408
809,0.930176924306408
810,0.930176924306408
811,-1.075064295693699
812,0.930176924306408
813,-1.075064295693699
814,0.930176924306408
815,0.930176924306408
816,-1.075064295693699
817,0.930176924306408
818,0.930176924306408
819,-1.075064295693699
820,-1.075064295693699
821,-1.075064295693699
822,-1.075064295693699
823,-1.075064295693699
824,0.930176924306408
825,-1.075064295693699
826,-1.075064295693699
827,-1.075064295693699
828,-1.075064295693699
829,0.930176924306408
830,-1.075064295693699
831,0.930176924306408
832,0.930176924306408
833,0.930176924306408
834,0.930176924306408
835,-1.075064295693699
836,-1.075064295693699
837,-1.075064295693699
838,0.930176924306408
839,0.930176924306408
840,0.930176924306408
841,0.930176924306408
842,0.930176924306408
843,-1.075064295693699
844,0.930176924306408
845,0.930176924306408
846,-1.075064295693699
847,-1.075064295693699
848,0.930176924306408
849,-1.075064295693699
850,0.930176924306408
851,-1.075064295693699
852,-1.075064295693699
853,0.930176924306408
854,-1.075064295693699
855,-1.075064295693699
856,0.930176924306408
857,-1.075064295693699
858,0.930176924306408
859,-1.075064295693699
860,-1.075064295693699
861,0.930176924306408
862,-1.075064295693699
863,-1.075064295693699
864,0.930176924306408
865,0.930176924306408
866,-1.075064295693699
867,-1.075064295693699
868,-1.075064295693699
869,0.930176924306408
870,-1.075064295693699
871,0.930176924306408
872,0.930176924306408
873,-1.075064295693699
874,0.930176924306408
875,0.930176924306408
876,0.930176924306408
877,0.930176924306408
878,-1.075064295693699
879,-1.075064295693699
880,-1.075064295693699
881,0.930176924306408
882,0.930176924306408
883,0.930176924306408
884,0.930176924306408
885,0.930176924306408
886,0.930176924306408
887,-1.075064295693699
888,0.930176924306408
889,0.930176924306408
890,0.930176924306408
891,-1.075064295693699
892,0.930176924306408
893,0.930176924306408
894,-1.075064295693699
895,0.930176924306408
896,-1.075064295693699
897,-1.075064295693699
898,0.930176924306408
899,-1.075064295693699
900,-1.075064295693699
901,0.930176924306408
902,0.930176924306408
903,-1.075064295693699
904,-1.075064295693699
905,-1.075064295693699
906,0.930176924306408
907,0.930176924306408
908,-1.075064295693699
909,0.930176924306408
910,0.930176924306408
911,0.930176924306408
912,0.930176924306408
913,0.930176924306408
914,0.930176924306408
915,-1.075064295693699
916,0.930176924306408
917,0.930176924306408
918,0.930176924306408
919,-1.075064295693699
920,0.930176924306408
921,0.930176924306408
922,0.930176924306408
923,-1.075064295693699
924,0.930176924306408
925,0.930176924306408
926,0.930176924306408
927,0.930176924306408
928,0.930176924306408
929,0.930176924306408
930,-1.075064295693699
931,0.930176924306408
932,0.930176924306408
933,0.930176924306408
934,0.930176924306408
935,-1.075064295693699
936,0.930176924306408
937,0.930176924306408
938,0.930176924306408
939,0.930176924306408
940,0.930176924306408
941,0.930176924306408
942,-1.075064295693699
943,-1.075064295693699
944,0.930176924306408
945,0.930176924306408
946,-1.075064295693699
947,-1.075064295693699
948,-1.075064295693699
949,0.930176924306408
950,-1.075064295693699
951,0.930176924306408
952,0.930176924306408
953,-1.075064295693699
954,0.930176924306408
955,-1.075064295693699
956,0.930176924306408
957,0.930176924306408
958,-1.075064295693699
959,0.930176924306408
960,-1.075064295693699
961,0.930176924306408
962,0.930176924306408
963,0.930176924306408
964,-1.075064295693699
965,0.930176924306408
966,0.930176924306408
967,-1.075064295693699
968,0.930176924306408
969,0.930176924306408
970,0.930176924306408
971,0.930176924306408
972,0.930176924306408
973,-1.075064295693699
974,-1.075064295693699
975,0.930176924306408
976,0.930176924306408
977,-1.075064295693699
978,0.930176924306408
979,-1.075064295693699
980,0.930176924306408
981,0.930176924306408
982,0.930176924306408
983,-1.075064295693699
984,-1.075064295693699
985,-1.075064295693699
986,-1.075064295693699
987,0.930176924306408
988,0.930176924306408
989,-1.075064295693699
990,-1.075064295693699
991,0.930176924306408
992,0.930176924306408
993,0.930176924306408
994,0.930176924306408
995,-1.075064295693699
996,-1.075064295693699
997,-1.075064295693699
998,-1.075064295693699
999,0.930176924306408
1000,0.930176924306408
1001,0.930176924306408
1002,0.930176924306408
1003,0.930176924306408
1004,0.930176924306408
1005,0.930176924306408
1006,-1.075064295693699
1007,-1.075064295693699
1008,0.930176924306408
1009,-1.075064295693699
1010,0.930176924306408
1011,0.930176924306408
1012,0.930176924306408
1013,0.930176924306408
1014,-1.075064295693699
1015,-1.075064295693699
1016,0.930176924306408
1017,-1.075064295693699
1018,0.930176924306408
1019,-1.075064295693699
1020,-1.075064295693699
1021,-1.075064295693699
1022,-1.075064295693699
1023,0.930176924306408
1024,-1.075064295693699
1025,-1.075064295693699
1026,-1.075064295693699
1027,0.930176924306408
1028,-1.075064295693699
1029,0.930176924306408
1030,-1.075064295693699
1031,0.930176924306408
1032,0.930176924306408
1033,0.930176924306408
1034,-1.075064295693699
1035,0.930176924306408
1036,-1.075064295693699
1037,-1.075064295693699
1038,0.930176924306408
1039,-1.075064295693699
1040,0.930176924306408
1041,0.930176924306408
1042,-1.075064295693699
1043,0.930176924306408
1044,-1.075064295693699
1045,-1.075064295693699
1046,0.930176924306408
1047,-1.075064295693699
1048,-1.075064295693699
1049,0.930176924306408
1050,-1.075064295693699
1051,-1.075064295693699
1052,0.930176924306408
1053,-1.075064295693699
1054,0.930176924306408
1055,-1.075064295693699
1056,0.930176924306408
1057,-1.075064295693699
1058,-1.075064295693699
1059,0.930176924306408
1060,0.930176924306408
1061,-1.075064295693699
1062,0.930176924306408
1063,0.930176924306408
1064,0.930176924306408
1065,0.930176924306408
1066,-1.075064295693699
1067,-1.075064295693699
1068,0.930176924306408
1069,0.930176924306408
1070,0.930176924306408
1071,0.930176924306408
1072,0.930176924306408
1073,0.930176924306408
1074,-1.075064295693699
1075,0.930176924306408
1076,-1.075064295693699
1077,-1.075064295693699
1078,0.930176924306408
1079,-1.075064295693699
1080,0.930176924306408
1081,-1.075064295693699
1082,0.930176924306408
1083,0.930176924306408
1084,0.930176924306408
1085,0.930176924306408
1086,-1.075064295693699
1087,0.930176924306408
1088,0.930176924306408
1089,0.930176924306408
1090,-1.075064295693699
1091,-1.075064295693699
1092,-1.075064295693699
1093,0.930176924306408
1094,-1.075064295693699
1095,0.930176924306408
1096,0.930176924306408
1097,0.930176924306408
1098,-1.075064295693699
1099,-1.075064295693699
1100,-1.075064295693699
1101,0.930176924306408
1102,-1.075064295693699
1103,-1.075064295693699
1104,-1.075064295693699
1105,0.930176924306408
1106,-1.075064295693699
,0
0,-1.075064295693699
1,0.930176924306408
2,0.930176924306408
3,0.930176924306408
4,0.930176924306408
5,-1.075064295693699
6,-1.075064295693699
7,-1.075064295693699
8,0.930176924306408
9,0.930176924306408
10,-1.075064295693699
11,-1.075064295693699
12,0.930176924306408
13,0.930176924306408
14,0.930176924306408
15,0.930176924306408
16,-1.075064295693699
17,0.930176924306408
18,0.930176924306408
19,0.930176924306408
20,0.930176924306408
21,0.930176924306408
22,0.930176924306408
23,0.930176924306408
24,-1.075064295693699
25,0.930176924306408
26,0.930176924306408
27,-1.075064295693699
28,0.930176924306408
29,-1.075064295693699
30,-1.075064295693699
31,0.930176924306408
32,-1.075064295693699
33,0.930176924306408
34,-1.075064295693699
35,0.930176924306408
36,0.930176924306408
37,0.930176924306408
38,-1.075064295693699
39,0.930176924306408
40,-1.075064295693699
41,0.930176924306408
42,-1.075064295693699
43,-1.075064295693699
44,0.930176924306408
45,0.930176924306408
46,-1.075064295693699
47,0.930176924306408
48,0.930176924306408
49,0.930176924306408
50,0.930176924306408
51,-1.075064295693699
52,0.930176924306408
53,0.930176924306408
54,-1.075064295693699
55,-1.075064295693699
56,0.930176924306408
57,-1.075064295693699
58,0.930176924306408
59,-1.075064295693699
60,-1.075064295693699
61,-1.075064295693699
62,-1.075064295693699
63,-1.075064295693699
64,-1.075064295693699
65,0.930176924306408
66,0.930176924306408
67,-1.075064295693699
68,0.930176924306408
69,-1.075064295693699
70,-1.075064295693699
71,0.930176924306408
72,0.930176924306408
73,-1.075064295693699
74,0.930176924306408
75,0.930176924306408
76,0.930176924306408
77,0.930176924306408
78,-1.075064295693699
79,0.930176924306408
80,0.930176924306408
81,0.930176924306408
82,-1.075064295693699
83,-1.075064295693699
84,-1.075064295693699
85,0.930176924306408
86,-1.075064295693699
87,0.930176924306408
88,0.930176924306408
89,0.930176924306408
90,0.930176924306408
91,0.930176924306408
92,-1.075064295693699
93,-1.075064295693699
94,0.930176924306408
95,0.930176924306408
96,-1.075064295693699
97,-1.075064295693699
98,0.930176924306408
99,-1.075064295693699
100,-1.075064295693699
101,0.930176924306408
102,0.930176924306408
103,-1.075064295693699
104,0.930176924306408
105,0.930176924306408
106,0.930176924306408
107,-1.075064295693699
108,0.930176924306408
109,0.930176924306408
110,-1.075064295693699
111,0.930176924306408
112,0.930176924306408
113,-1.075064295693699
114,-1.075064295693699
115,-1.075064295693699
116,-1.075064295693699
117,-1.075064295693699
118,-1.075064295693699
119,0.930176924306408
120,0.930176924306408
121,-1.075064295693699
122,-1.075064295693699
123,0.930176924306408
124,0.930176924306408
125,-1.075064295693699
126,0.930176924306408
127,0.930176924306408
128,0.930176924306408
129,0.930176924306408
130,-1.075064295693699
131,-1.075064295693699
132,0.930176924306408
133,-1.075064295693699
134,-1.075064295693699
135,-1.075064295693699
136,-1.075064295693699
137,-1.075064295693699
138,-1.075064295693699
139,-1.075064295693699
140,-1.075064295693699
141,-1.075064295693699
142,0.930176924306408
143,-1.075064295693699
144,-1.075064295693699
145,-1.075064295693699
146,-1.075064295693699
147,0.930176924306408
148,-1.075064295693699
149,-1.075064295693699
150,0.930176924306408
151,0.930176924306408
152,0.930176924306408
153,-1.075064295693699
154,-1.075064295693699
155,0.930176924306408
156,0.930176924306408
157,-1.075064295693699
158,0.930176924306408
159,-1.075064295693699
160,-1.075064295693699
161,-1.075064295693699
162,-1.075064295693699
163,-1.075064295693699
164,0.930176924306408
165,0.930176924306408
166,0.930176924306408
167,-1.075064295693699
168,-1.075064295693699
169,-1.075064295693699
170,0.930176924306408
171,0.930176924306408
172,-1.075064295693699
173,0.930176924306408
174,0.930176924306408
175,0.930176924306408
176,0.930176924306408
177,0.930176924306408
178,0.930176924306408
179,-1.075064295693699
180,0.930176924306408
181,0.930176924306408
182,-1.075064295693699
183,-1.075064295693699
184,-1.075064295693699
185,0.930176924306408
186,0.930176924306408
187,-1.075064295693699
188,-1.075064295693699
189,0.930176924306408
190,0.930176924306408
191,-1.075064295693699
192,0.930176924306408
193,0.930176924306408
194,0.930176924306408
195,-1.075064295693699
196,-1.075064295693699
197,0.930176924306408
198,-1.075064295693699
199,-1.075064295693699
200,-1.075064295693699
201,-1.075064295693699
202,-1.075064295693699
203,0.930176924306408
204,0.930176924306408
205,0.930176924306408
206,0.930176924306408
207,-1.075064295693699
208,0.930176924306408
209,0.930176924306408
210,0.930176924306408
211,0.930176924306408
212,0.930176924306408
213,-1.075064295693699
214,-1.075064295693699
215,0.930176924306408
216,-1.075064295693699
217,-1.075064295693699
218,0.930176924306408
219,-1.075064295693699
220,-1.075064295693699
221,0.930176924306408
222,-1.075064295693699
223,0.930176924306408
224,0.930176924306408
225,0.930176924306408
226,0.930176924306408
227,0.930176924306408
228,0.930176924306408
229,-1.075064295693699
230,-1.075064295693699
231,-1.075064295693699
232,0.930176924306408
233,-1.075064295693699
234,-1.075064295693699
235,-1.075064295693699
236,-1.075064295693699
237,0.930176924306408
238,-1.075064295693699
239,-1.075064295693699
240,-1.075064295693699
241,0.930176924306408
242,0.930176924306408
243,-1.075064295693699
244,0.930176924306408
245,0.930176924306408
246,0.930176924306408
247,0.930176924306408
248,-1.075064295693699
249,0.930176924306408
250,0.930176924306408
251,-1.075064295693699
252,-1.075064295693699
