,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol 
314,0.3,0.42,2.0,0.052000000000000005,6.0,24.0,3.44,0.82,11.9
315,0.38,0.5,2.4,0.104,6.0,13.0,3.22,0.65,11.6
316,0.69,0.22,1.9,0.084,18.0,94.0,3.31,0.48,9.5
317,0.67,0.22,2.7,0.107,17.0,34.0,3.28,0.98,9.9
318,0.76,0.02,1.8,0.078,6.0,12.0,3.55,0.63,9.95
319,0.48,0.54,2.6,0.085,19.0,64.0,3.1,0.61,10.5
320,0.66,0.0,1.8,0.075,13.0,40.0,3.51,0.56,9.4
321,0.545,0.06,4.0,0.087,27.0,61.0,3.36,0.67,10.7
322,0.3,0.41,2.0,0.068,10.0,24.0,3.27,0.85,11.7
323,0.45,0.23,1.9,0.08199999999999999,10.0,18.0,3.22,0.65,9.3
324,0.33,0.47,2.1,0.077,5.0,11.0,3.33,0.53,10.3
325,0.67,0.3,2.0,0.06,38.0,62.0,3.26,0.56,10.2
326,0.46,0.39,2.0,0.061,7.0,15.0,3.18,0.62,9.5
327,0.25,0.29,2.2,0.054000000000000006,19.0,49.0,3.4,0.76,10.9
328,0.37,0.32,1.8,0.066,26.0,51.0,3.38,0.72,11.8
329,0.56,0.04,2.0,0.08199999999999999,10.0,22.0,3.22,0.44,9.6
330,0.42,0.66,2.95,0.116,12.0,29.0,3.24,0.75,11.7
331,0.26,0.48,1.9,0.066,6.0,10.0,3.33,0.87,10.9
332,0.26,0.37,1.4,0.076,8.0,23.0,3.26,0.7,9.6
333,0.6,0.29,2.2,0.098,5.0,15.0,3.36,0.49,9.1
334,0.62,0.33,2.7,0.08800000000000001,16.0,37.0,3.31,0.58,10.7
335,0.32,0.25,2.3,0.071,23.0,58.0,3.42,0.97,10.6
336,0.66,0.0,3.0,0.115,21.0,31.0,3.45,0.63,10.3
337,0.45,0.15,2.0,0.078,10.0,28.0,3.29,0.51,9.9
338,0.4,0.65,2.15,0.068,7.0,27.0,3.06,0.68,11.3
339,0.36,0.57,2.3,0.087,6.0,20.0,3.14,0.72,11.1
340,0.39,0.43,2.0,0.071,14.0,24.0,3.45,0.87,11.2
341,0.31,0.47,1.6,0.062,13.0,33.0,3.27,0.66,10.0
342,0.59,0.44,2.3,0.071,21.0,68.0,3.46,0.63,9.5
343,0.48,0.08,2.1,0.064,18.0,34.0,3.33,0.64,9.7
344,0.755,0.0,1.9,0.084,6.0,12.0,3.34,0.49,9.7
345,0.48,0.53,4.0,0.101,3.0,10.0,3.21,0.59,12.1
346,0.55,0.0,1.7,0.07,7.0,17.0,3.26,0.64,9.4
347,0.31,0.4,2.2,0.058,6.0,10.0,3.31,0.68,11.2
348,0.645,0.03,1.9,0.086,14.0,57.0,3.37,0.46,10.3
349,0.27,0.56,1.4,0.047,3.0,8.0,3.16,0.51,11.8
350,0.735,0.1,2.1,0.079,6.0,31.0,3.23,0.56,10.1
351,0.6,0.03,1.8,0.095,25.0,99.0,3.35,0.54,10.1
352,0.51,0.01,2.1,0.07400000000000001,9.0,25.0,3.33,0.56,9.5
353,0.785,0.19,5.2,0.094,19.0,98.0,3.16,0.52,9.56666666666667
354,0.64,0.24,2.8,0.105,29.0,53.0,3.24,0.67,9.9
355,0.63,0.03,2.0,0.08,27.0,43.0,3.44,0.64,10.9
356,0.52,0.22,2.7,0.084,4.0,18.0,3.26,0.57,9.9
357,0.29,0.49,2.2,0.096,21.0,59.0,3.31,0.67,10.1
358,0.58,0.03,2.3,0.077,7.0,28.0,3.35,0.52,10.0
359,0.31,0.36,2.6,0.056,10.0,39.0,3.4,0.69,11.8
360,0.39,0.43,1.65,0.068,5.0,11.0,3.19,0.46,11.4
361,0.625,0.16,2.0,0.101,13.0,49.0,3.14,0.57,11.0
362,0.39,0.63,2.3,0.091,6.0,18.0,3.16,0.49,9.5
363,0.42,0.17,2.0,0.073,6.0,18.0,3.29,0.61,9.2
364,0.52,0.25,2.0,0.078,19.0,59.0,3.3,0.48,10.2
365,0.67,0.0,4.3,0.057,11.0,20.0,3.45,0.56,11.8
366,0.43,0.32,2.8,0.08,29.0,58.0,3.31,0.64,10.3
367,0.37,0.23,1.8,0.077,23.0,49.0,3.28,0.67,9.3
368,0.38,0.28,2.1,0.066,13.0,30.0,3.23,0.73,9.7
369,0.28,0.3,2.0,0.062,18.0,34.0,3.28,0.9,11.3
370,0.59,0.14,2.0,0.084,25.0,48.0,3.14,0.56,9.7
371,0.44,0.09,2.2,0.063,9.0,18.0,3.42,0.69,11.3
372,0.5,0.24,2.3,0.103,6.0,14.0,3.34,0.52,10.0
373,0.35,0.33,2.4,0.076,11.0,47.0,3.27,0.81,11.0
374,0.6,0.29,2.2,0.098,5.0,15.0,3.36,0.49,9.1
375,0.41,0.39,2.2,0.064,12.0,31.0,3.26,0.65,10.2
376,0.45,0.49,2.6,0.084,21.0,75.0,3.35,0.57,9.7
377,0.47,0.47,2.4,0.07400000000000001,7.0,29.0,3.08,0.46,9.5
378,0.57,0.25,2.0,0.104,12.0,89.0,3.04,0.9,10.1
379,0.36,0.34,1.6,0.062,5.0,12.0,3.2,0.67,10.5
380,0.63,0.27,2.0,0.083,17.0,91.0,3.26,0.58,9.8
381,0.41,0.15,3.7,0.104,29.0,94.0,3.14,0.58,9.1
382,0.69,0.07,2.5,0.091,15.0,21.0,3.38,0.6,11.3
383,0.52,0.25,1.9,0.081,14.0,38.0,3.43,0.65,9.0
384,0.51,0.02,1.7,0.084,13.0,31.0,3.36,0.54,10.5
385,0.64,0.07,1.8,0.1,8.0,23.0,3.3,0.58,9.6
386,0.67,0.1,3.0,0.091,12.0,48.0,3.31,0.54,9.5
387,1.005,0.15,2.1,0.102,11.0,32.0,3.23,0.48,10.0
388,0.4,0.41,2.2,0.084,7.0,17.0,3.08,0.67,9.3
389,0.715,0.1,2.6,0.053,13.0,27.0,3.57,0.5,11.9
390,0.48,0.53,4.0,0.101,3.0,10.0,3.21,0.59,12.1
391,0.84,0.21,4.1,0.07400000000000001,16.0,65.0,3.53,0.72,9.23333333333333
392,0.59,0.0,2.1,0.091,9.0,14.0,3.42,0.55,11.5
393,0.37,0.58,4.0,0.071,17.0,65.0,3.22,0.78,10.1
394,0.43,0.3,2.0,0.085,6.0,39.0,3.33,0.46,11.9
395,0.67,0.39,1.9,0.054000000000000006,6.0,17.0,3.17,0.47,10.0
396,0.6,0.18,1.9,0.079,18.0,86.0,3.59,0.57,9.3
397,0.58,0.25,2.8,0.075,9.0,104.0,3.23,0.57,9.7
398,0.64,0.27,2.0,0.095,5.0,77.0,3.13,0.62,9.1
399,0.57,0.02,2.1,0.115,6.0,16.0,3.38,0.69,9.5
400,0.5,0.29,2.3,0.086,5.0,14.0,3.32,0.62,11.5
401,0.88,0.04,2.2,0.066,12.0,20.0,3.53,0.56,9.9
402,0.65,0.06,1.6,0.05,6.0,18.0,3.57,0.54,11.95
403,0.34,0.48,2.1,0.052000000000000005,5.0,9.0,3.2,0.69,12.1
404,0.5,0.55,2.8,0.07200000000000001,7.0,24.0,3.09,0.68,10.9
405,0.41,0.3,2.1,0.083,35.0,72.0,3.44,0.52,9.4
406,0.66,0.0,1.4,0.096,6.0,13.0,3.43,0.58,9.5
407,0.51,0.28,2.1,0.087,23.0,54.0,3.42,0.74,9.2
408,0.965,0.0,2.2,0.08800000000000001,16.0,32.0,3.58,0.67,10.2
409,0.475,0.4,1.4,0.091,6.0,28.0,3.07,0.65,10.0333333333333
410,0.91,0.06,2.0,0.06,4.0,11.0,3.53,0.64,10.9
411,0.51,0.18,2.1,0.07,12.0,28.0,3.52,0.73,9.5
412,0.64,0.02,2.4,0.069,26.0,46.0,3.47,0.45,11.0
413,0.81,0.05,2.0,0.07,6.0,14.0,3.51,0.66,10.8
414,0.42,0.48,2.6,0.077,8.0,20.0,3.09,0.53,11.0
415,0.12,0.45,1.8,0.075,10.0,21.0,3.41,0.76,11.9
416,0.775,0.0,3.0,0.102,8.0,23.0,3.45,0.56,10.7
417,0.57,0.02,2.6,0.077,11.0,35.0,3.36,0.62,10.8
418,0.42,0.5,3.4,0.107,7.0,21.0,3.26,0.93,11.8
419,0.4,0.48,2.1,0.125,15.0,49.0,3.03,0.81,9.7
420,0.725,0.24,2.8,0.083,10.0,62.0,3.35,0.56,10.0
421,0.6,0.5,2.3,0.079,28.0,71.0,3.5,0.57,9.7
422,0.31,0.47,3.6,0.067,18.0,42.0,3.39,0.66,11.0
423,0.36,0.52,2.1,0.111,5.0,10.0,3.31,0.62,11.3
424,0.615,0.22,2.6,0.087,6.0,19.0,3.26,0.61,9.3
425,0.63,0.5,1.4,0.071,6.0,26.0,3.07,0.6,10.4
426,0.57,0.05,2.3,0.081,16.0,36.0,3.38,0.6,10.3
427,0.29,0.33,2.05,0.063,13.0,27.0,3.26,0.84,11.7
428,0.52,0.45,2.0,0.08,6.0,13.0,3.22,0.76,11.4
429,0.34,0.4,2.4,0.065,24.0,48.0,3.34,0.86,11.0
430,0.38,0.66,2.6,0.08800000000000001,10.0,41.0,3.17,0.68,9.8
431,0.39,0.47,1.8,0.118,6.0,14.0,3.3,0.75,9.8
432,0.44,0.47,2.5,0.063,9.0,28.0,3.24,0.65,10.8
433,0.49,0.58,3.5,0.094,9.0,43.0,3.29,0.58,9.0
434,0.21,0.49,2.8,0.08800000000000001,11.0,32.0,3.22,0.68,11.7
435,0.53,0.57,2.4,0.093,30.0,52.0,3.19,0.76,11.6
436,0.41,0.37,2.3,0.091,10.0,23.0,3.24,0.56,10.5
437,0.69,0.11,1.4,0.084,8.0,24.0,2.88,0.47,9.7
438,0.58,0.22,1.9,0.08,9.0,32.0,3.13,0.55,9.5
439,0.42,0.25,3.9,0.104,28.0,90.0,3.15,0.57,9.1
440,0.795,0.0,2.6,0.096,11.0,26.0,3.35,0.83,9.4
441,0.59,0.01,2.1,0.056,5.0,13.0,3.52,0.56,11.4
442,0.305,0.39,1.2,0.059,7.0,11.0,3.29,0.52,11.5
443,0.44,0.2,1.6,0.049,24.0,64.0,3.38,0.57,11.7
444,0.565,0.34,3.0,0.093,16.0,112.0,3.38,0.61,9.5
445,0.6,0.29,2.0,0.069,32.0,73.0,3.34,0.57,10.0
446,0.58,0.2,2.4,0.075,15.0,50.0,3.58,0.67,12.5
447,0.745,0.12,1.8,0.114,15.0,64.0,3.22,0.59,9.5
448,0.66,0.2,2.1,0.097,23.0,113.0,3.13,0.48,9.2
449,0.27,0.6,2.1,0.07400000000000001,17.0,25.0,3.38,0.72,10.6
450,0.6,0.01,2.3,0.079,24.0,37.0,3.4,0.61,10.9
451,0.44,0.42,2.0,0.071,7.0,20.0,3.14,0.79,11.1
452,0.23,0.42,1.9,0.069,9.0,17.0,3.21,0.54,12.3
453,0.5,0.21,2.2,0.08800000000000001,21.0,39.0,3.33,0.83,11.1
454,0.29,0.36,2.2,0.048,35.0,53.0,3.27,1.01,12.4
455,0.4,0.41,2.2,0.084,7.0,17.0,3.08,0.67,9.3
456,0.56,0.19,2.0,0.081,17.0,108.0,3.32,0.54,9.5
457,0.52,0.07,1.4,0.07400000000000001,5.0,20.0,3.32,0.81,9.6
458,0.615,0.28,3.2,0.087,18.0,72.0,3.31,0.53,9.7
459,0.28,0.6,3.0,0.104,10.0,22.0,3.39,0.68,10.6
460,0.42,0.47,2.65,0.085,9.0,34.0,3.24,0.77,12.1
461,0.53,0.48,2.5,0.063,6.0,25.0,3.12,0.59,9.3
462,0.63,0.24,2.4,0.077,6.0,33.0,3.09,0.57,9.4
463,0.46,0.2,1.9,0.077,28.0,54.0,3.37,0.64,10.4
464,0.82,0.05,2.4,0.081,26.0,96.0,3.36,0.53,10.0
465,0.31,0.35,1.6,0.075,9.0,28.0,3.24,0.83,11.2
466,0.44,0.49,2.8,0.083,18.0,111.0,3.3,0.6,9.5
467,0.28,0.47,1.7,0.054000000000000006,17.0,32.0,3.15,0.67,10.6
468,0.635,0.1,2.1,0.073,25.0,60.0,3.29,0.75,10.9
469,0.61,0.14,2.4,0.067,10.0,42.0,3.19,0.59,9.5
470,0.49,0.27,2.1,0.071,14.0,25.0,3.35,0.63,12.0
471,0.63,0.27,2.0,0.083,17.0,91.0,3.26,0.58,9.8
472,0.5,0.0,1.8,0.062,21.0,28.0,3.44,0.55,12.3
473,0.685,0.35,2.0,0.08800000000000001,9.0,92.0,3.28,0.62,9.4
474,0.6,0.32,2.7,0.103,13.0,98.0,3.45,0.62,9.5
475,0.705,0.05,1.9,0.07400000000000001,8.0,19.0,3.34,0.95,10.5
476,0.36,0.66,2.4,0.123,3.0,8.0,3.2,0.53,11.9
477,0.55,0.19,1.8,0.08199999999999999,15.0,34.0,3.49,0.68,10.5
478,0.68,0.09,3.9,0.068,15.0,29.0,3.41,0.52,11.1
479,0.64,0.0,1.9,0.07200000000000001,27.0,55.0,3.31,0.63,11.0
480,0.35,0.41,2.3,0.083,11.0,61.0,3.21,0.5,9.5
481,0.76,0.04,2.3,0.092,15.0,54.0,3.26,0.65,9.8
482,0.58,0.66,2.2,0.07400000000000001,10.0,47.0,3.25,0.57,9.0
483,0.36,0.64,2.9,0.122,10.0,41.0,3.23,0.66,12.5
484,0.38,0.21,2.0,0.08,7.0,35.0,3.33,0.47,9.5
485,0.41,0.64,2.2,0.093,9.0,42.0,3.54,0.66,10.5
486,0.68,0.21,2.1,0.07,9.0,23.0,3.38,0.6,10.3
487,0.63,0.0,1.9,0.097,14.0,38.0,3.37,0.58,9.0
488,0.32,0.59,2.2,0.077,3.0,15.0,3.2,0.78,9.6
489,0.69,0.31,3.0,0.086,23.0,81.0,3.48,0.74,11.6
490,0.18,0.4,1.8,0.062,7.0,20.0,3.28,0.7,11.1
491,0.54,0.31,2.3,0.112,11.0,38.0,3.24,0.56,10.9
492,0.68,0.07,1.9,0.075,16.0,51.0,3.38,0.52,9.5
493,0.18,0.51,4.0,0.104,4.0,23.0,3.28,0.97,10.1
494,0.35,0.33,2.4,0.076,11.0,47.0,3.27,0.81,11.0
495,0.61,0.02,2.5,0.081,17.0,87.0,3.48,0.6,9.7
496,0.365,0.49,2.5,0.08800000000000001,39.0,106.0,3.36,0.78,11.0
497,0.34,0.42,2.1,0.07200000000000001,23.0,36.0,3.11,0.78,12.4
498,0.24,0.39,1.6,0.07400000000000001,3.0,10.0,3.12,0.59,9.5
499,0.705,0.1,2.8,0.081,13.0,28.0,3.6,0.66,10.2
500,0.73,0.02,2.5,0.076,16.0,42.0,3.44,0.52,9.3
501,0.61,0.26,3.4,0.09,25.0,87.0,3.24,0.62,9.7
502,0.39,0.66,3.0,0.093,12.0,30.0,3.18,0.63,10.8
503,0.71,0.0,2.6,0.08,11.0,34.0,3.44,0.53,9.5
504,0.5,0.3,1.9,0.065,8.0,17.0,3.32,0.71,10.5
505,0.57,0.0,2.5,0.07200000000000001,32.0,64.0,3.43,0.56,11.2
506,0.51,0.14,1.9,0.056,15.0,34.0,3.48,0.57,11.5
507,0.49,0.19,1.9,0.076,10.0,44.0,3.39,0.54,9.7
508,0.37,0.43,2.6,0.08199999999999999,18.0,82.0,3.33,0.68,9.7
509,0.51,0.19,3.2,0.081,8.0,30.0,3.23,0.58,10.5
510,0.59,0.49,2.1,0.07,14.0,47.0,3.3,0.56,9.6
511,0.76,0.29,4.2,0.075,12.0,16.0,3.45,0.68,11.5
512,0.69,0.31,3.0,0.086,23.0,81.0,3.48,0.74,11.6
513,0.61,0.14,2.4,0.067,10.0,42.0,3.19,0.59,9.5
514,0.715,0.01,2.1,0.064,31.0,43.0,3.41,0.57,11.8
515,0.545,0.18,1.9,0.08,13.0,35.0,3.3,0.59,9.0
516,0.46,0.49,4.5,0.07,26.0,49.0,3.05,0.57,9.6
517,0.725,0.04,1.5,0.076,8.0,15.0,3.26,0.53,9.6
518,0.59,0.05,2.0,0.08900000000000001,12.0,32.0,3.36,0.61,10.0
519,0.39,0.48,2.0,0.08199999999999999,14.0,67.0,3.34,0.55,9.2
520,0.59,0.44,2.3,0.071,21.0,68.0,3.46,0.63,9.5
521,0.42,0.19,2.3,0.071,18.0,36.0,3.39,0.56,10.9
522,0.55,0.1,2.2,0.062,39.0,51.0,3.52,0.76,11.2
523,0.34,0.27,2.8,0.067,8.0,44.0,3.21,0.56,12.0
524,0.36,0.46,2.1,0.07400000000000001,24.0,44.0,3.4,0.85,11.0
525,0.59,0.0,1.7,0.052000000000000005,3.0,8.0,3.41,0.47,10.3
526,0.85,0.14,2.5,0.093,13.0,54.0,3.36,0.54,10.1
527,0.82,0.02,1.2,0.07,36.0,48.0,3.2,0.58,9.8
528,0.48,0.28,2.8,0.068,6.0,16.0,3.24,0.53,10.3
529,0.635,0.1,2.4,0.08,16.0,33.0,3.58,0.69,10.8
530,0.28,0.44,1.8,0.081,28.0,68.0,3.36,0.66,11.2
531,0.54,0.26,2.5,0.097,7.0,31.0,3.27,0.6,9.3
532,0.545,0.18,1.9,0.08,13.0,35.0,3.3,0.59,9.0
533,0.62,0.18,1.5,0.062,7.0,50.0,3.08,0.6,9.3
534,0.69,0.32,2.5,0.08800000000000001,22.0,91.0,3.29,0.62,10.1
535,0.64,0.23,3.1,0.095,13.0,38.0,3.28,0.59,9.7
536,0.48,0.09,1.7,0.078,18.0,30.0,3.45,0.54,11.2
537,0.35,0.4,3.6,0.11,12.0,24.0,3.23,0.7,12.0
538,0.57,0.23,3.2,0.073,17.0,119.0,3.26,0.57,9.3
539,0.38,0.56,2.1,0.093,6.0,24.0,3.14,0.71,10.9
540,0.48,0.25,2.0,0.076,29.0,61.0,3.34,0.6,10.4
541,0.35,0.47,2.0,0.061,6.0,11.0,3.23,0.52,12.0
542,0.62,0.01,2.3,0.065,8.0,46.0,3.32,0.51,11.8
543,0.53,0.49,4.6,0.118,10.0,17.0,3.07,0.56,11.7
544,0.46,0.29,2.1,0.07400000000000001,32.0,98.0,3.33,0.62,9.8
545,0.6,0.0,2.6,0.055,7.0,13.0,3.38,0.56,10.8
546,0.53,0.04,1.7,0.076,17.0,31.0,3.33,0.56,10.0
547,0.7,0.08,2.6,0.106,14.0,27.0,3.44,0.58,10.2
548,0.32,0.44,2.4,0.061,24.0,34.0,3.29,0.8,11.6
549,0.33,0.39,2.5,0.07400000000000001,29.0,48.0,3.32,0.88,12.4
550,0.63,0.24,2.4,0.077,6.0,33.0,3.09,0.57,9.4
551,0.35,0.49,3.3,0.07,10.0,37.0,3.32,0.91,11.0
552,0.695,0.13,2.0,0.076,12.0,20.0,3.29,0.54,10.1
553,0.27,0.49,5.0,0.08199999999999999,9.0,17.0,3.19,0.52,12.5
554,0.37,0.39,2.5,0.079,28.0,65.0,3.16,0.59,9.8
555,0.83,0.09,1.8,0.07400000000000001,4.0,25.0,3.38,0.45,9.6
556,0.46,0.52,2.2,0.071,12.0,35.0,3.1,0.56,9.0
557,0.655,0.03,1.8,0.078,7.0,12.0,3.34,0.39,9.5
558,0.58,0.3,2.4,0.07400000000000001,15.0,55.0,3.46,0.59,10.2
559,0.31,0.39,2.4,0.078,17.0,43.0,3.31,0.77,12.5
560,0.64,0.21,1.8,0.081,14.0,31.0,3.59,0.66,9.8
561,0.6,0.25,2.2,0.118,9.0,38.0,3.15,0.53,9.8
562,0.32,0.25,1.8,0.103,13.0,50.0,3.38,0.55,9.2
563,0.25,0.43,1.7,0.067,22.0,50.0,3.38,0.6,11.9
564,0.57,0.02,2.6,0.077,11.0,35.0,3.36,0.62,10.8
565,0.43,0.02,1.9,0.08,15.0,28.0,3.35,0.81,10.6
566,0.24,0.4,1.6,0.056,11.0,25.0,3.32,0.87,8.7
567,0.51,0.02,1.7,0.084,13.0,31.0,3.36,0.54,10.5
568,0.39,0.4,2.6,0.073,10.0,26.0,3.34,0.75,10.2
569,0.31,0.44,2.3,0.08,22.0,46.0,3.32,0.67,9.7
570,0.47,0.4,2.4,0.071,8.0,19.0,3.56,0.73,10.6
571,0.43,0.35,3.3,0.092,24.0,70.0,3.21,0.69,10.5
572,0.43,0.66,3.1,0.109,10.0,23.0,3.15,0.85,10.4
573,0.5,0.35,2.9,0.077,21.0,127.0,3.23,0.62,9.4
574,0.34,0.45,2.0,0.08199999999999999,6.0,15.0,2.94,0.66,9.2
575,0.855,0.02,2.4,0.062,15.0,23.0,3.54,0.6,11.0
576,0.33,0.59,2.8,0.079,9.0,30.0,3.12,0.54,12.0
577,0.24,0.47,2.1,0.066,6.0,24.0,3.15,0.9,11.0
578,0.53,0.06,1.7,0.07400000000000001,9.0,39.0,3.35,0.48,9.8
579,0.61,0.3,2.8,0.08800000000000001,17.0,46.0,3.26,0.51,9.3
580,0.56,0.22,1.8,0.07400000000000001,15.0,24.0,3.4,0.82,11.2
581,0.95,0.03,2.0,0.09,7.0,20.0,3.2,0.56,9.6
582,0.49,0.36,1.7,0.081,3.0,14.0,3.27,0.78,10.9
583,0.39,0.31,2.3,0.08199999999999999,23.0,71.0,3.52,0.65,9.7
584,0.56,0.14,1.6,0.078,7.0,18.0,3.27,0.62,9.3
585,0.39,0.08,1.7,0.066,3.0,20.0,3.34,0.58,9.4
586,0.5,0.39,2.6,0.08199999999999999,12.0,46.0,3.43,0.62,10.7
587,0.36,0.47,2.2,0.07400000000000001,9.0,23.0,3.23,0.76,12.0
588,0.6,0.06,2.0,0.079,19.0,41.0,3.39,0.62,10.1
589,0.84,0.63,2.4,0.08800000000000001,13.0,35.0,3.1,0.6,10.4
590,0.59,0.39,2.3,0.095,5.0,22.0,3.37,0.58,10.3
591,0.585,0.18,2.4,0.078,15.0,60.0,3.31,0.54,9.8
592,0.6,0.08,1.8,0.071,14.0,45.0,3.38,0.54,11.0
593,0.64,0.05,1.9,0.066,9.0,17.0,3.52,0.78,10.6
594,0.305,0.39,1.2,0.059,7.0,11.0,3.29,0.52,11.5
595,0.6,0.22,2.1,0.08,25.0,105.0,3.3,0.49,9.9
596,0.31,0.49,2.2,0.063,18.0,40.0,3.14,0.51,9.8
597,0.44,0.24,2.3,0.063,10.0,28.0,3.25,0.53,10.2
598,0.84,0.0,1.4,0.065,24.0,33.0,3.27,0.55,9.7
599,0.7,0.0,1.9,0.076,11.0,34.0,3.51,0.56,9.4
600,0.55,0.15,2.2,0.076,19.0,40.0,3.41,0.59,10.1
601,0.3,0.34,2.0,0.064,12.0,25.0,3.26,0.84,11.7
602,0.48,0.24,2.7,0.102,13.0,32.0,3.28,0.56,10.0
603,0.56,0.14,2.4,0.064,13.0,29.0,3.42,0.62,11.7
604,0.5,0.34,3.6,0.08199999999999999,5.0,14.0,3.29,0.52,10.7
605,0.26,0.3,1.7,0.059,20.0,38.0,3.29,0.47,10.8
606,0.735,0.0,2.2,0.08,18.0,28.0,3.41,0.6,9.4
607,0.6,0.65,2.3,0.063,6.0,25.0,3.03,0.57,9.9
608,0.735,0.08,2.4,0.092,10.0,41.0,3.24,0.71,9.8
609,0.57,0.31,1.8,0.069,26.0,120.0,3.29,0.53,9.3
610,0.72,0.17,2.6,0.096,20.0,38.0,3.4,0.53,9.5
611,0.59,0.29,2.6,0.109,31.0,119.0,3.15,0.5,9.1
612,0.52,0.34,2.7,0.087,24.0,122.0,3.26,0.61,9.5
613,0.685,0.0,1.9,0.099,9.0,22.0,3.34,0.6,9.7
614,0.56,0.13,1.6,0.077,25.0,42.0,3.34,0.59,9.2
615,0.3,0.56,2.8,0.08,6.0,17.0,3.15,0.92,11.7
616,0.59,0.31,2.2,0.09,26.0,62.0,3.18,0.63,10.2
617,0.18,0.4,2.2,0.049,38.0,67.0,3.33,0.93,11.3
618,0.28,0.48,2.1,0.093,6.0,12.0,3.26,0.62,12.4
619,0.54,0.0,2.1,0.079,39.0,55.0,3.39,0.84,11.4
620,0.37,0.32,2.0,0.062,15.0,28.0,3.23,0.73,11.3
621,0.37,0.2,2.8,0.09,18.0,58.0,3.34,0.7,9.6
622,0.62,0.08,1.9,0.068,28.0,38.0,3.42,0.82,9.5
623,0.54,0.09,2.0,0.081,10.0,16.0,3.43,0.59,11.5
624,0.61,0.08,2.1,0.071,16.0,24.0,3.56,0.77,11.1
625,0.39,0.12,1.7,0.097,19.0,27.0,3.16,0.49,9.4
626,0.84,0.34,1.4,0.05,4.0,10.0,3.12,0.48,9.1
627,0.6,0.08,2.0,0.09,32.0,44.0,3.45,0.58,10.5
628,0.5,0.49,2.2,0.08900000000000001,5.0,14.0,3.19,0.44,9.6
629,0.32,0.42,2.3,0.098,3.0,9.0,3.27,0.55,12.3
630,0.655,0.03,1.8,0.078,7.0,12.0,3.34,0.39,9.5
631,0.765,0.22,2.3,0.064,9.0,42.0,3.1,0.55,9.4
632,0.715,0.0,2.1,0.068,30.0,35.0,3.48,0.65,11.4
633,0.785,0.0,2.6,0.093,11.0,28.0,3.36,0.86,9.4
634,0.53,0.66,3.65,0.121,6.0,14.0,3.05,0.74,11.5
635,0.635,0.1,2.4,0.08,16.0,33.0,3.58,0.69,10.8
636,0.74,0.03,2.3,0.054000000000000006,7.0,16.0,3.45,0.63,11.5
637,0.42,0.09,2.3,0.054000000000000006,34.0,64.0,3.41,0.68,10.4
638,0.34,0.36,1.9,0.065,5.0,10.0,3.27,0.54,11.2
639,0.39,0.12,1.7,0.097,19.0,27.0,3.16,0.49,9.4
640,0.6,0.01,2.3,0.079,24.0,37.0,3.4,0.61,10.9
641,0.72,0.55,1.7,0.136,24.0,52.0,3.35,0.94,10.0
642,0.57,0.02,1.8,0.067,4.0,11.0,3.46,0.68,9.5
643,0.53,0.22,2.2,0.078,33.0,89.0,3.26,0.46,9.6
644,0.27,0.54,2.3,0.065,7.0,26.0,3.17,0.53,12.5
645,0.67,0.08,2.1,0.045,19.0,48.0,3.49,0.49,11.4
646,0.62,0.32,2.2,0.08199999999999999,7.0,54.0,3.36,0.52,9.4
647,0.58,0.23,2.3,0.076,23.0,94.0,3.21,0.58,9.5
648,0.33,0.23,1.7,0.077,18.0,45.0,3.29,0.65,9.3
649,0.6,0.03,1.8,0.095,25.0,99.0,3.35,0.54,10.1
650,0.34,0.33,2.5,0.064,21.0,37.0,3.35,0.77,12.1
651,0.3,0.38,2.3,0.06,19.0,72.0,3.39,0.72,11.8
652,0.615,0.0,1.6,0.08900000000000001,16.0,59.0,3.58,0.52,9.9
653,0.56,0.09,2.9,0.079,7.0,22.0,3.46,0.61,10.2
654,0.44,0.49,2.7,0.077,11.0,19.0,3.23,0.63,11.6
655,0.575,0.22,2.1,0.077,12.0,65.0,3.29,0.51,9.2
656,0.34,0.25,1.8,0.084,4.0,28.0,3.36,0.44,10.1
657,0.35,0.6,2.6,0.073,23.0,44.0,3.38,0.79,11.1
658,0.56,0.22,1.8,0.07400000000000001,15.0,24.0,3.4,0.82,11.2
659,0.58,0.0,1.6,0.065,8.0,18.0,3.56,0.84,9.4
660,0.48,0.29,2.1,0.127,6.0,16.0,3.22,0.72,11.2
661,0.33,0.38,3.3,0.063,10.0,19.0,3.3,0.73,12.0
662,0.5,0.04,2.1,0.068,6.0,14.0,3.39,0.64,9.4
663,0.72,0.0,1.8,0.123,6.0,14.0,3.45,0.58,9.8
664,0.66,0.26,1.7,0.07400000000000001,4.0,23.0,3.15,0.74,9.2
665,0.65,0.02,2.1,0.066,8.0,25.0,3.47,0.67,9.5
666,0.62,0.21,1.9,0.079,8.0,62.0,3.52,0.58,9.3
667,0.47,0.31,2.7,0.084,24.0,125.0,3.31,0.61,9.4
668,0.68,0.24,2.2,0.087,5.0,28.0,3.14,0.6,10.2
669,0.79,0.04,2.2,0.061,11.0,17.0,3.53,0.65,10.4
670,0.83,0.27,2.0,0.08,11.0,63.0,3.29,0.48,9.8
671,0.86,0.26,1.9,0.079,13.0,28.0,3.25,0.62,10.0
672,0.47,0.49,2.9,0.085,17.0,110.0,3.29,0.6,9.8
