,classification
1209,1
1195,1
623,1
1305,0
478,0
293,1
255,0
468,1
,classification
1329,1
120,0
1191,0
891,0
1526,1
954,1
42,1
1549,1
956,1
432,1
494,1
1590,1
749,1
1335,1
574,1
1473,0
1343,1
1168,1
597,1
931,0
1512,1
422,0
1199,1
1420,0
1008,1
949,1
984,0
937,0
179,0
144,1
1387,0
46,0
495,1
965,1
1032,0
1140,1
62,1
169,0
981,0
312,1
594,0
1472,1
161,0
1377,1
864,0
253,0
1036,1
38,0
1423,0
25,0
571,1
1401,0
540,0
1436,0
1033,1
1433,1
896,1
1186,0
769,0
139,0
442,1
526,0
174,0
1578,1
1169,1
284,0
260,0
999,1
598,1
470,0
1342,1
290,1
424,0
819,0
294,1
1048,1
1241,0
1543,1
1539,0
860,0
991,0
703,0
1164,0
516,1
814,1
518,1
1544,1
302,0
912,1
1480,0
969,0
39,0
1006,1
1326,1
695,1
147,0
1316,1
1244,1
1125,1
1074,0
1419,0
1271,1
146,0
1521,0
535,1
1476,0
855,1
355,1
1214,1
445,1
708,1
194,0
1082,1
602,0
548,1
790,1
1325,1
278,1
729,1
1288,0
743,0
840,1
1123,1
1103,1
286,1
83,0
822,0
1490,1
192,0
399,0
1477,1
132,0
757,0
985,1
1196,1
325,1
1063,1
1399,1
1022,0
351,1
569,1
1109,1
1520,1
18,0
1218,1
1211,0
1100,1
944,1
575,1
414,0
1012,0
785,0
737,1
160,0
813,0
1306,0
99,1
197,1
406,1
1345,1
775,0
364,1
487,1
226,1
1078,0
1358,0
651,0
1057,0
1357,1
480,0
942,1
1038,1
908,1
1386,0
791,0
1462,1
1581,0
1291,1
528,1
408,1
939,0
649,1
1461,0
1570,1
5,0
1131,0
857,1
1421,0
1014,1
1050,0
915,1
1242,1
843,0
1179,1
485,0
704,0
1541,1
987,0
486,0
599,1
1355,0
1547,0
809,1
616,0
2,0
1148,1
967,0
455,1
728,0
1249,1
1260,0
903,1
1363,0
767,0
922,1
53,0
420,1
249,1
129,0
402,1
1517,1
692,0
435,0
1047,0
178,0
465,0
438,1
418,1
906,0
646,0
221,0
1450,1
1378,1
1571,1
818,0
1180,1
625,0
568,1
464,1
451,1
356,0
812,0
59,1
268,1
1327,1
544,1
1245,0
832,0
1133,1
1390,1
792,1
330,1
720,0
395,1
948,1
1016,1
714,0
1441,1
140,0
1499,1
1557,1
58,0
1285,0
324,1
710,0
573,0
244,1
849,0
497,0
1292,1
203,0
393,0
264,0
56,0
499,1
313,0
193,0
151,0
1439,1
721,0
204,1
612,1
1491,0
439,0
886,1
136,0
629,0
885,0
1081,1
1235,0
936,1
1151,1
1427,0
1575,1
1099,0
149,1
507,1
225,1
1508,1
1189,0
622,0
449,1
1089,1
664,0
586,1
1333,0
1160,1
892,1
804,1
500,1
1509,0
1046,1
31,1
1162,1
57,0
696,1
1085,0
1511,0
688,0
1173,1
,classification
574,1
283,1
275,1
194,0
273,0
30,0
88,0
698,0
974,1
1476,0
928,0
70,1
430,1
1519,0
1503,1
316,0
1193,0
733,0
509,1
221,0
473,0
598,1
1319,1
1469,0
1159,0
209,1
863,0
391,1
254,1
217,0
599,1
1351,1
1212,1
1076,1
996,1
720,0
79,0
547,1
769,0
219,0
1522,0
1311,1
668,0
575,1
1454,1
202,0
352,0
642,0
1321,1
829,1
354,1
89,0
477,1
1573,1
1198,1
953,1
85,0
561,0
413,1
1363,0
807,1
407,1
588,1
1176,0
1110,1
497,0
327,0
47,0
567,1
1283,1
1033,1
449,1
1167,1
160,0
293,1
655,0
1174,1
261,0
786,0
178,0
981,0
1023,1
1118,1
62,1
1466,1
1046,1
617,1
1057,0
1136,1
1341,1
1209,1
268,1
1313,1
349,1
1180,1
454,0
345,0
1204,1
627,0
628,1
1465,0
71,0
559,1
1525,0
492,1
1195,1
1330,1
95,1
1216,1
602,0
1287,0
1335,1
1039,1
950,1
893,0
806,1
1470,0
444,1
1066,1
989,1
595,0
707,0
118,1
1058,1
1345,1
931,0
791,0
1459,1
1149,1
1142,1
1080,1
111,0
937,0
1437,0
935,1
749,1
663,1
717,0
493,1
1574,1
1292,1
1254,0
476,0
812,0
1132,1
66,0
1134,1
1424,1
1050,0
1111,1
934,0
1270,1
710,0
1377,1
356,0
1156,1
403,1
1237,1
271,1
1036,1
1464,0
116,1
711,0
133,1
1210,1
1048,1
912,1
463,0
1494,1
1391,0
843,0
1078,0
462,0
564,1
504,1
900,0
736,0
1425,1
1227,0
531,0
569,1
963,1
147,0
1339,1
624,0
846,0
1576,1
7,1
394,0
1109,1
1382,0
723,0
1042,1
605,1
92,0
33,1
1369,0
207,0
1356,0
1291,1
757,0
387,1
1457,0
883,0
13,0
313,0
280,1
785,0
615,0
1338,0
536,0
416,1
353,0
446,0
688,0
1559,0
214,1
878,1
1290,0
120,0
1372,0
122,0
1187,1
664,0
646,0
331,1
67,0
347,1
1315,1
1295,0
676,1
486,0
811,1
1002,1
411,0
701,1
1505,0
1035,1
1293,0
995,1
109,0
364,1
361,1
489,1
750,0
1249,1
828,1
633,0
867,1
1262,0
1197,1
1320,0
831,1
713,0
1342,1
24,1
973,0
326,1
188,0
1235,0
540,0
14,0
1410,1
190,0
450,1
1566,1
374,1
201,0
350,1
1401,0
159,1
455,1
762,1
584,1
544,1
1294,1
1544,1
157,0
1370,0
753,0
839,0
1376,0
563,1
482,0
527,1
816,1
1282,1
153,0
1168,1
578,0
162,1
474,1
1,0
1414,0
360,0
1013,1
1473,0
1508,1
683,0
98,0
22,0
8,1
993,0
390,1
966,1
1336,0
1499,1
23,0
868,1
285,0
1257,1
819,0
1360,0
20,1
210,1
241,1
1018,1
38,0
1588,1
1162,1
,classification
898,1
564,1
1011,1
1199,1
716,0
1387,0
99,1
1079,1
1204,1
779,0
526,0
1004,0
731,0
997,1
1109,1
303,0
92,0
75,0
123,0
1215,1
1307,0
213,0
951,1
1525,0
1594,0
1350,0
1164,0
1156,1
1488,0
1302,1
153,0
1327,1
799,1
310,1
975,0
1203,0
746,1
1312,0
1186,0
347,1
95,1
680,0
893,0
985,1
718,0
13,0
992,1
356,0
1111,1
276,1
287,1
763,0
1555,1
733,0
834,0
1273,0
887,1
1217,1
625,0
1160,1
353,0
422,0
238,1
78,0
195,0
1357,1
1032,0
72,0
327,0
1218,1
161,0
1463,1
1580,1
697,1
459,0
934,0
582,0
1019,0
946,1
926,1
116,1
1241,0
784,0
1397,0
1577,1
502,1
830,0
207,0
172,1
584,1
1030,1
544,1
583,1
654,0
84,1
1073,1
1451,1
1044,1
1516,0
1084,1
1361,0
1066,1
89,0
1008,1
717,0
1363,0
945,1
576,0
949,1
174,0
754,1
1339,1
251,1
1443,0
1396,0
432,1
767,0
128,1
308,1
523,0
1422,1
1167,1
1394,0
610,0
315,1
966,1
54,1
1545,1
57,0
828,1
1236,1
1225,0
1278,1
921,1
982,1
402,1
1428,0
156,0
965,1
137,0
480,0
776,1
76,0
1177,1
602,0
2,0
1107,1
1080,1
939,0
612,1
305,1
605,1
29,1
231,1
1052,0
1192,1
959,0
217,0
1208,1
929,1
810,0
330,1
631,0
5,0
10,0
354,1
1195,1
586,1
1124,0
404,0
301,1
210,1
539,0
996,1
1051,0
1420,0
484,1
311,1
64,0
872,0
1373,0
108,1
1567,0
919,1
870,1
1559,0
1132,1
134,1
817,1
269,1
787,1
517,0
216,0
481,1
649,1
168,1
1083,1
1356,0
593,0
989,1
1227,0
547,1
1474,0
1465,0
417,0
242,1
669,1
624,0
182,0
1260,0
947,1
739,0
507,1
378,1
623,1
953,1
1237,1
1024,1
239,1
221,0
598,1
1252,0
1062,1
611,0
925,1
1329,1
1322,0
515,0
566,1
936,1
1533,0
1444,1
793,0
1133,1
297,0
420,1
67,0
1511,0
702,1
355,1
501,1
1279,1
1445,1
668,0
170,0
682,0
866,1
1173,1
237,1
152,0
1416,0
1228,1
304,0
536,0
842,1
891,0
1478,0
340,1
181,0
1150,1
274,0
1106,1
677,0
241,1
1112,1
1058,1
1014,1
1388,0
218,0
431,0
1149,1
293,1
437,1
568,1
977,0
1074,0
126,0
999,1
366,1
1374,0
35,1
983,1
1486,0
1412,1
1231,0
34,0
725,0
1115,1
23,0
963,1
426,1
100,1
1022,0
621,0
1534,1
618,0
1088,1
783,0
1205,1
1379,1
1349,0
1481,0
388,1
1574,1
1528,1
209,1
698,0
270,1
829,1
485,0
530,1
880,0
597,1
11,0
1256,0
408,1
708,1
928,0
938,1
1421,0
,classification
1182,1
734,0
901,1
1401,0
692,0
684,0
778,0
947,1
932,1
1132,1
991,0
315,1
1264,1
1163,0
830,0
1171,1
59,1
102,1
517,0
342,1
1244,1
358,1
1328,0
325,1
1022,0
348,1
1205,1
1136,1
1381,0
685,0
511,1
45,0
332,1
695,1
1339,1
188,0
954,1
884,1
1073,1
835,0
1589,0
967,0
584,1
1473,0
909,1
1331,0
165,0
735,0
647,0
1582,0
820,0
1346,0
294,1
822,0
1563,0
1125,1
811,1
493,1
1256,0
329,0
403,1
607,1
473,0
1350,0
1180,1
894,1
28,0
1003,1
526,0
1377,1
1478,0
545,0
1313,1
905,0
7,1
1303,0
938,1
317,1
1066,1
194,0
1554,1
680,0
1410,1
424,0
533,1
1266,1
172,1
642,0
1320,0
1270,1
1061,1
375,1
324,1
432,1
696,1
311,1
374,1
1248,1
702,1
1258,1
129,0
341,1
323,1
244,1
61,0
119,1
1501,0
1459,1
1058,1
419,0
459,0
1120,1
269,1
845,0
44,0
491,1
1579,0
761,0
639,1
873,1
1260,0
1327,1
1079,1
1017,1
1575,1
1281,1
911,1
971,1
686,0
1557,1
766,0
1375,0
949,1
222,0
640,0
1220,1
678,0
70,1
235,1
679,0
1272,0
428,0
1247,0
405,1
243,1
795,0
436,1
74,0
976,0
925,1
185,0
1372,0
815,0
206,1
1261,0
632,1
1373,0
1304,0
1104,1
404,0
1014,1
1053,1
502,1
72,0
890,0
831,1
1232,0
609,1
71,0
1362,1
1442,0
1576,1
1572,0
310,1
237,1
1130,1
785,0
401,1
1491,0
722,0
1597,0
985,1
1122,1
610,0
1152,0
1558,0
775,0
1177,1
1065,1
267,1
930,0
168,1
1425,1
1114,1
1004,0
1555,1
1050,0
496,1
700,1
501,1
485,0
390,1
480,0
313,0
691,0
952,1
276,1
1140,1
538,1
301,1
760,0
1192,1
190,0
42,1
613,0
356,0
624,0
175,0
1515,1
1268,1
522,0
826,1
214,1
241,1
1347,0
430,1
75,0
512,1
312,1
1522,0
1133,1
810,0
1057,0
801,0
1476,0
1496,0
120,0
1072,1
1037,0
1237,1
1158,1
453,1
1543,1
1595,1
138,0
104,0
221,0
683,0
969,0
921,1
1083,1
1472,1
874,1
1511,0
1010,1
731,0
1549,1
1119,0
1080,1
553,0
1225,0
248,1
1561,0
561,0
1361,0
819,0
1598,1
415,0
960,1
255,0
798,1
32,0
354,1
1039,1
768,1
1553,0
1312,0
673,0
813,0
727,0
494,1
331,1
229,0
903,1
776,1
1234,1
585,1
593,0
1299,0
182,0
937,0
1040,0
1426,1
840,1
115,1
1464,0
837,1
656,0
847,1
832,0
518,1
406,1
1374,0
495,1
1517,1
834,0
1127,1
1106,1
159,1
1201,1
862,0
1391,0
1056,1
56,0
1487,0
1000,1
366,1
1034,1
195,0
1477,1
,classification
637,0
13,0
41,0
1230,1
626,0
592,0
84,1
184,1
134,1
1560,0
606,1
104,0
1592,1
333,0
380,1
771,0
1362,1
995,1
1148,1
794,1
1223,1
1347,0
175,0
1339,1
1318,1
985,1
1233,0
509,1
335,1
1177,1
633,0
1380,1
364,1
465,0
218,0
148,1
660,1
1108,0
589,1
909,1
49,0
513,1
515,0
347,1
756,1
409,0
807,1
1261,0
340,1
1115,1
467,1
1202,1
1335,1
1094,1
1159,0
62,1
214,1
621,0
795,0
1558,0
1242,1
875,1
1195,1
861,1
501,1
217,0
1505,0
757,0
1525,0
266,0
1467,0
33,1
597,1
365,1
195,0
297,0
1129,1
245,1
1413,0
376,1
1483,0
1331,0
1270,1
747,0
318,1
1342,1
285,0
894,1
611,0
156,0
1492,0
774,1
29,1
372,1
555,0
79,0
679,0
1200,1
1006,1
1251,0
1549,1
719,0
1162,1
1476,0
1319,1
383,1
129,0
1455,1
1430,0
1045,1
1060,1
85,0
832,0
523,0
1468,1
665,0
228,1
827,0
925,1
1464,0
749,1
105,0
977,0
407,1
707,0
191,1
1321,1
730,0
1209,1
1196,1
9,0
346,1
1111,1
674,1
697,1
1244,1
1078,0
480,0
944,1
127,0
672,0
367,0
1527,1
1416,0
1139,1
845,0
818,0
1134,1
1485,0
658,1
39,0
55,0
1049,1
1101,1
568,1
578,0
829,1
705,0
1074,0
1365,0
1446,0
1521,0
1155,0
1268,1
196,0
1113,1
110,0
1589,0
1204,1
1084,1
904,1
684,0
911,1
86,1
998,1
878,1
76,0
724,0
268,1
1277,1
357,1
303,0
612,1
424,0
656,0
1312,0
1067,1
1358,0
826,1
954,1
288,1
901,1
548,1
0,0
1546,0
1141,1
97,0
994,0
982,1
736,0
596,1
108,1
702,1
1341,1
398,1
735,0
252,0
290,1
1027,0
775,0
976,0
1028,1
1302,1
1594,0
600,0
65,0
884,1
1575,1
1411,1
1225,0
978,1
926,1
1486,0
234,1
1133,1
248,1
728,0
948,1
201,0
999,1
88,0
199,0
545,0
38,0
834,0
799,1
341,1
1377,1
204,1
931,0
1253,0
227,0
694,0
692,0
933,0
305,1
860,0
130,0
1579,0
594,0
1024,1
1596,1
382,1
988,0
1194,1
73,0
1135,1
661,0
92,0
468,1
796,0
1364,1
247,0
22,0
1069,0
662,1
806,1
572,0
1482,0
1305,0
613,0
1201,1
837,1
1166,0
1360,0
236,1
874,1
1313,1
1036,1
466,1
1405,1
1142,1
198,1
945,1
414,0
1010,1
1323,1
1379,1
1441,1
813,0
278,1
1399,1
431,0
1542,1
1586,1
504,1
1211,0
16,1
164,0
339,1
143,0
1198,1
1432,1
464,1
805,1
1368,1
1050,0
887,1
900,0
862,0
822,0
524,0
1574,1
1179,1
494,1
461,0
876,0
422,0
1110,1
233,0
,classification
658,1
1544,1
1367,1
185,0
916,0
27,0
1277,1
78,0
1293,0
1087,1
36,1
596,1
429,1
1373,0
936,1
913,1
862,0
781,0
269,1
64,0
33,1
1392,0
257,0
233,0
484,1
1366,0
1574,1
282,0
575,1
1241,0
1052,0
35,1
561,0
754,1
871,0
1046,1
347,1
1492,0
1363,0
310,1
1511,0
22,0
1097,0
330,1
651,0
195,0
560,0
1501,0
924,0
1570,1
1024,1
1010,1
663,1
1497,1
401,1
296,0
1193,0
643,0
999,1
1127,1
1300,1
1234,1
1561,0
1239,0
854,1
1043,1
1418,0
230,1
798,1
77,1
1141,1
1279,1
531,0
684,0
559,1
1411,1
399,0
1284,0
242,1
342,1
884,1
1275,1
1549,1
582,0
828,1
1120,1
106,0
1000,1
451,1
996,1
1332,1
1458,0
11,0
657,1
837,1
1062,1
141,0
1375,0
1400,0
198,1
46,0
1402,1
918,1
630,1
821,1
1360,0
462,0
70,1
1204,1
577,0
840,1
16,1
1500,0
823,0
509,1
969,0
1084,1
842,1
1493,0
252,0
1413,0
1473,0
1416,0
139,0
734,0
1471,0
123,0
181,0
961,0
1198,1
1591,1
981,0
193,0
325,1
958,1
360,0
1328,0
211,1
792,1
138,0
373,0
1478,0
205,1
346,1
750,0
759,0
1162,1
989,1
926,1
644,0
104,0
66,0
1059,1
1476,0
1063,1
940,1
1359,1
276,1
1543,1
1342,1
177,1
1255,0
56,0
1249,1
1214,1
21,0
1243,0
465,0
467,1
664,0
1296,0
597,1
500,1
1205,1
1167,1
1257,1
394,0
34,0
905,0
433,0
1252,0
902,1
1184,0
614,1
284,0
250,1
587,0
1008,1
713,0
818,0
372,1
677,0
1058,1
8,1
311,1
1192,1
978,1
855,1
1056,1
513,1
1288,0
1495,1
524,0
954,1
1246,0
917,1
507,1
1245,0
386,1
991,0
612,1
1153,1
841,0
436,1
385,1
1178,0
1041,1
150,1
1403,1
1398,1
5,0
1490,1
691,0
1092,1
1299,0
1315,1
186,0
54,1
908,1
1253,0
1482,0
796,0
1573,1
1273,0
1020,1
1105,0
553,0
1567,0
860,0
279,1
920,0
432,1
405,1
457,0
907,1
313,0
1025,1
470,0
25,0
1190,1
1229,0
3,1
1348,0
527,1
1049,1
448,1
1264,1
1494,1
477,1
144,1
1381,0
1516,0
962,0
568,1
565,0
316,0
1022,0
1469,0
669,1
273,0
1575,1
200,1
487,1
625,0
293,1
1530,1
456,0
899,0
83,0
964,1
774,1
353,0
1011,1
1585,1
476,0
758,0
997,1
187,0
992,1
613,0
946,1
1072,1
393,0
555,0
1102,1
1285,0
29,1
420,1
901,1
1330,1
1152,0
1374,0
1519,0
1304,0
1283,1
109,0
1489,1
341,1
118,1
1324,1
75,0
237,1
1586,1
354,1
1187,1
1207,0
26,0
128,1
1181,0
238,1
,classification
836,1
1251,0
1439,1
384,0
1378,1
489,1
850,0
476,0
1202,1
375,1
985,1
1061,1
252,0
1273,0
130,0
58,0
786,0
356,0
1420,0
271,1
465,0
1294,1
601,1
922,1
1401,0
1280,1
944,1
688,0
1494,1
1051,0
778,0
690,0
229,0
493,1
311,1
143,0
628,1
24,1
81,0
244,1
1160,1
1532,1
1050,0
1141,1
1531,0
160,0
629,0
21,0
93,0
270,1
339,1
96,0
150,1
1237,1
321,0
170,0
1479,0
1115,1
1331,0
231,1
581,0
571,1
1020,1
414,0
1385,0
1441,1
264,0
1364,1
300,1
263,0
1542,1
1179,1
526,0
825,0
927,0
86,1
284,0
1005,1
1174,1
1067,1
805,1
186,0
180,0
1535,1
568,1
1069,0
753,0
1339,1
895,1
205,1
1279,1
559,1
822,0
1433,1
208,0
1587,1
1015,1
26,0
1499,1
950,1
163,0
1285,0
1288,0
763,0
1463,1
203,0
706,0
1456,1
480,0
1440,1
735,0
421,1
606,1
1464,0
141,0
1423,0
361,1
1085,0
886,1
1511,0
665,0
1578,1
370,0
1555,1
525,0
924,0
880,0
1172,1
654,0
1041,1
337,0
807,1
467,1
1266,1
41,0
1386,0
762,1
79,0
1547,0
1002,1
1024,1
401,1
1195,1
896,1
1136,1
837,1
602,0
178,0
987,0
1244,1
868,1
199,0
1102,1
835,0
18,0
931,0
1394,0
1501,0
449,1
1091,1
1101,1
1356,0
237,1
775,0
1516,0
42,1
867,1
1207,0
152,0
1551,0
1079,1
1212,1
977,0
1039,1
55,0
1204,1
1119,0
1152,0
135,0
756,1
1321,1
1588,1
1353,0
297,0
1132,1
85,0
313,0
1184,0
774,1
1297,1
1035,1
368,0
358,1
1046,1
1475,1
1108,0
1176,0
952,1
992,1
747,0
164,0
168,1
1127,1
573,0
188,0
132,0
213,0
979,0
787,1
448,1
923,1
680,0
391,1
765,1
1293,0
612,1
953,1
792,1
192,0
915,1
1493,0
236,1
595,0
1092,1
191,1
1270,1
1319,1
1056,1
115,1
542,0
695,1
296,0
913,1
857,1
806,1
207,0
324,1
789,0
928,0
1076,1
959,0
575,1
986,1
543,1
938,1
736,0
167,0
1164,0
608,1
1210,1
1474,0
72,0
866,1
100,1
816,1
1245,0
114,0
1496,0
562,0
971,1
1380,1
777,1
1137,1
149,1
1033,1
407,1
507,1
292,1
626,0
121,1
464,1
945,1
613,0
560,0
153,0
408,1
918,1
372,1
474,1
520,1
285,0
156,0
427,1
179,0
438,1
1232,0
739,0
335,1
1240,0
757,0
30,0
16,1
726,1
1446,0
529,0
1066,1
126,0
1437,0
1541,1
1057,0
426,1
1408,1
1180,1
718,0
1393,0
1596,1
1275,1
447,0
793,0
1575,1
978,1
445,1
463,0
596,1
1434,1
1142,1
963,1
1381,0
954,1
888,1
,classification
1494,1
1324,1
1048,1
1052,0
1301,1
1225,0
272,0
91,1
606,1
292,1
1298,1
1491,0
284,0
344,1
258,0
872,0
1370,0
827,0
655,0
1495,1
1217,1
833,0
61,0
1233,0
36,1
1471,0
407,1
102,1
1334,0
766,0
1290,0
699,1
330,1
19,1
262,0
1433,1
560,0
1589,0
1205,1
364,1
591,1
1049,1
299,0
54,1
1352,0
1091,1
776,1
589,1
715,1
727,0
540,0
295,0
1187,1
1398,1
246,0
639,1
1134,1
941,1
641,0
870,1
1368,1
300,1
1584,1
154,0
498,1
192,0
1004,0
120,0
357,1
888,1
453,1
1346,0
1259,1
392,0
1175,1
577,0
1410,1
142,1
1018,1
78,0
1072,1
744,0
153,0
335,1
242,1
1241,0
389,1
517,0
164,0
465,0
1235,0
880,0
224,0
973,0
367,0
1172,1
359,1
371,1
1504,1
883,0
37,1
1145,1
636,0
499,1
1163,0
667,1
263,0
1441,1
1057,0
522,0
539,0
900,0
1149,1
1284,0
1561,0
576,0
921,1
22,0
1481,0
821,1
79,0
960,1
1078,0
935,1
347,1
438,1
207,0
582,0
1028,1
563,1
769,0
252,0
819,0
456,0
422,0
1295,0
1358,0
1208,1
1192,1
228,1
83,0
1219,1
1045,1
682,0
76,0
797,1
259,1
116,1
1540,1
1547,0
1268,1
1012,0
632,1
191,1
742,0
1560,0
597,1
234,1
1039,1
169,0
29,1
533,1
998,1
311,1
409,0
1444,1
781,0
1526,1
1488,0
73,0
978,1
1579,0
1060,1
708,1
899,0
1162,1
995,1
1344,0
981,0
1575,1
860,0
697,1
123,0
89,0
93,0
358,1
706,0
1452,1
625,0
23,0
1014,1
1017,1
646,0
845,0
276,1
1282,1
831,1
608,1
719,0
128,1
213,0
585,1
445,1
506,1
1507,1
1283,1
298,0
1038,1
34,0
39,0
747,0
722,0
547,1
1539,0
1525,0
133,1
1252,0
1212,1
1228,1
1015,1
556,1
1498,1
993,0
1593,1
1390,1
768,1
586,1
1407,1
728,0
948,1
175,0
1174,1
1541,1
752,0
844,1
621,0
947,1
1476,0
1322,0
925,1
1323,1
1431,1
255,0
1243,0
1071,0
693,0
692,0
1490,1
327,0
645,1
1374,0
230,1
492,1
687,0
1131,0
946,1
211,1
96,0
1426,1
273,0
459,0
1399,1
9,0
1455,1
1199,1
955,0
16,1
658,1
642,0
977,0
1288,0
579,1
340,1
130,0
897,1
882,1
830,0
1043,1
428,0
1555,1
67,0
770,1
1221,1
532,0
1313,1
1238,0
1332,1
1380,1
375,1
1073,1
1408,1
48,0
408,1
189,0
1006,1
1548,0
1485,0
166,0
70,1
1222,1
194,0
411,0
1473,0
52,1
350,1
1050,0
919,1
1537,1
990,0
402,1
141,0
1224,1
510,0
55,0
1596,1
1000,1
471,1
172,1
77,1
5,0
,classification
743,0
802,1
1093,1
891,0
436,1
637,0
600,0
984,0
312,1
264,0
792,1
455,1
643,0
535,1
1353,0
1231,0
1038,1
371,1
70,1
172,1
260,0
859,1
1456,1
544,1
275,1
1448,0
1248,1
518,1
131,0
813,0
1320,0
321,0
469,0
442,1
468,1
419,0
1487,0
567,1
1309,0
652,0
332,1
159,1
920,0
34,0
798,1
641,0
1067,1
1493,0
54,1
1167,1
74,0
633,0
612,1
187,0
1462,1
621,0
779,0
1525,0
405,1
394,0
97,0
1441,1
281,1
432,1
1390,1
427,1
676,1
1096,1
923,1
285,0
470,0
1581,0
81,0
1356,0
712,0
538,1
1183,0
1076,1
1254,0
447,0
108,1
749,1
353,0
62,1
993,0
1470,0
1083,1
1003,1
628,1
1118,1
516,1
1405,1
1057,0
26,0
409,0
1590,1
565,0
852,0
1131,0
1552,1
1586,1
566,1
184,1
83,0
963,1
1196,1
1339,1
761,0
386,1
1401,0
685,0
473,0
1335,1
130,0
799,1
1388,0
428,0
1200,1
746,1
439,0
508,1
654,0
763,0
796,0
467,1
961,0
1159,0
1185,1
1324,1
1137,1
1087,1
21,0
1313,1
293,1
1163,0
183,0
1509,0
288,1
254,1
1520,1
23,0
486,0
116,1
1511,0
1517,1
1530,1
1407,1
0,0
445,1
989,1
873,1
64,0
463,0
493,1
540,0
1577,1
610,0
1416,0
848,0
1580,1
38,0
37,1
1019,0
1524,1
554,0
1424,1
1051,0
1358,0
679,0
156,0
367,0
31,1
1085,0
1175,1
1537,1
542,0
551,1
452,1
716,0
724,0
269,1
826,1
1256,0
477,1
1109,1
305,1
687,0
708,1
996,1
166,0
1352,0
418,1
504,1
599,1
1265,1
334,1
474,1
274,0
236,1
1316,1
577,0
929,1
2,0
1075,1
383,1
1527,1
282,0
457,0
680,0
1444,1
485,0
154,0
1540,1
362,0
1348,0
1122,1
1387,0
1247,0
967,0
815,0
221,0
784,0
196,0
380,1
820,0
22,0
756,1
292,1
620,0
878,1
244,1
489,1
1221,1
558,1
1562,0
1187,1
883,0
163,0
817,1
375,1
337,0
298,0
35,1
1570,1
898,1
1506,1
218,0
651,0
1039,1
180,0
1056,1
241,1
1245,0
222,0
484,1
721,0
1355,0
249,1
438,1
1197,1
1370,0
645,1
1151,1
1154,1
1237,1
1592,1
619,0
781,0
750,0
1014,1
1544,1
605,1
828,1
514,1
177,1
217,0
460,1
1583,0
127,0
1351,1
219,0
170,0
1445,1
329,0
1412,1
1368,1
1317,1
1379,1
133,1
1542,1
601,1
1276,0
290,1
1572,0
1406,1
1498,1
1465,0
1516,0
1215,1
369,1
1023,1
106,0
870,1
1204,1
1595,1
773,1
1446,0
388,1
297,0
1322,0
1080,1
30,0
1117,1
104,0
1249,1
1369,0
330,1
1210,1
683,0
1502,0
,classification
612,1
774,1
1508,1
1069,0
1008,1
1170,1
219,0
87,0
984,0
1530,1
664,0
392,0
506,1
1539,0
222,0
52,1
128,1
280,1
1060,1
1406,1
126,0
1240,0
1006,1
316,0
1133,1
600,0
1034,1
99,1
412,0
1072,1
407,1
79,0
708,1
1233,0
675,0
349,1
718,0
1033,1
770,1
244,1
1272,0
1435,1
960,1
628,1
684,0
795,0
1046,1
415,0
1267,1
171,1
1162,1
768,1
1533,0
339,1
475,0
786,0
350,1
1197,1
66,0
260,0
1056,1
394,0
540,0
1350,0
1497,1
683,0
529,0
1104,1
81,0
22,0
933,0
856,1
1116,1
1085,0
249,1
1001,1
670,0
610,0
508,1
437,1
865,0
196,0
1480,0
531,0
958,1
758,0
719,0
930,0
200,1
819,0
473,0
197,1
1230,1
1183,0
1228,1
1317,1
1475,1
268,1
298,0
860,0
667,1
858,1
1092,1
1482,0
690,0
1256,0
1009,0
946,1
479,1
523,0
748,1
618,0
1556,0
454,0
1132,1
388,1
1563,0
728,0
752,0
1202,1
65,0
1352,0
1200,1
35,1
449,1
174,0
1193,0
651,0
1050,0
879,0
238,1
896,1
41,0
459,0
1115,1
119,1
342,1
1325,1
775,0
1124,0
839,0
115,1
70,1
1549,1
1592,1
598,1
888,1
1353,0
1518,0
1449,1
424,0
489,1
1094,1
321,0
1578,1
163,0
579,1
1118,1
997,1
155,0
306,0
802,1
801,0
108,1
1216,1
247,0
300,1
1074,0
111,0
1227,0
1280,1
1550,0
84,1
73,0
1103,1
258,0
145,0
1117,1
1283,1
611,0
1251,0
273,0
241,1
28,0
587,0
1382,0
283,1
227,0
1271,1
556,1
820,0
679,0
1450,1
917,1
1531,0
553,0
501,1
148,1
1569,1
585,1
91,1
495,1
1224,1
1466,1
646,0
1243,0
1055,1
564,1
1373,0
458,1
1520,1
456,0
209,1
1277,1
672,0
467,1
1,0
638,1
1493,0
385,1
1414,0
199,0
797,1
967,0
138,0
1305,0
1261,0
709,1
715,1
248,1
944,1
999,1
224,0
470,0
1501,0
1407,1
253,0
255,0
983,1
17,0
609,1
843,0
661,0
1068,1
1140,1
1039,1
1593,1
393,0
428,0
311,1
356,0
652,0
1171,1
43,0
982,1
1126,1
46,0
1384,0
98,0
538,1
567,1
994,0
885,0
754,1
101,1
344,1
1141,1
1555,1
644,0
828,1
142,1
1058,1
1300,1
1591,1
1503,1
669,1
1158,1
1189,0
1547,0
205,1
569,1
1441,1
535,1
386,1
966,1
1250,1
641,0
1101,1
221,0
179,0
34,0
1478,0
1238,0
242,1
154,0
1149,1
581,0
74,0
371,1
42,1
413,1
361,1
824,0
