,classification 
1556,0
224,0
1160,1
269,1
1547,0
1380,1
446,0
1476,0
842,1
1346,0
1561,0
945,1
973,0
688,0
426,1
298,0
598,1
1153,1
254,1
317,1
1595,1
323,1
1245,0
278,1
1365,0
262,0
1315,1
1043,1
1495,1
97,0
507,1
1071,0
1480,0
974,1
1235,0
679,0
1036,1
1590,1
1080,1
390,1
342,1
1216,1
151,0
197,1
173,1
1508,1
920,0
1225,0
1329,1
1463,1
1573,1
1562,0
1092,1
1403,1
217,0
37,1
165,0
459,0
1144,0
1542,1
403,1
1319,1
1391,0
1089,1
1192,1
1162,1
1554,1
309,1
243,1
984,0
136,0
291,0
94,0
929,1
621,0
847,1
468,1
1283,1
704,0
696,1
851,0
1404,1
750,0
1412,1
1394,0
1334,0
1213,1
471,1
1551,0
52,1
742,0
580,0
158,0
700,1
1190,1
637,0
803,1
249,1
274,0
1016,1
1199,1
498,1
1442,0
194,0
1413,0
105,0
1342,1
960,1
1288,0
560,0
1052,0
135,0
1236,1
1285,0
1332,1
944,1
326,1
70,1
1180,1
918,1
351,1
46,0
716,0
506,1
346,1
387,1
884,1
879,0
134,1
534,1
827,0
1402,1
967,0
427,1
615,0
657,1
990,0
437,1
829,1
908,1
276,1
1339,1
477,1
443,1
198,1
1530,1
707,0
516,1
680,0
1326,1
361,1
1034,1
1532,1
281,1
939,0
1420,0
418,1
711,0
686,0
774,1
1249,1
450,1
384,0
823,0
971,1
96,0
500,1
363,0
871,0
42,1
760,0
523,0
843,0
1328,0
682,0
439,0
1055,1
208,0
1443,0
1426,1
777,1
786,0
1364,1
391,1
,classification
322,0
870,1
59,1
1428,0
1336,0
352,0
1384,0
170,0
1194,1
280,1
1404,1
321,0
1434,1
1403,1
86,1
252,0
631,0
510,0
345,0
239,1
90,0
1185,1
1492,0
917,1
1414,0
649,1
796,0
1172,1
1033,1
1199,1
224,0
1153,1
1524,1
787,1
408,1
1342,1
1197,1
1245,0
1148,1
1049,1
97,0
756,1
588,1
471,1
442,1
481,1
1076,1
180,0
998,1
164,0
1251,0
608,1
378,1
1284,0
629,0
718,0
151,0
459,0
295,0
125,0
441,1
681,1
497,0
712,0
139,0
1070,1
732,0
1589,0
1419,0
752,0
1337,0
1167,1
92,0
201,0
1024,1
960,1
874,1
1091,1
1268,1
53,0
504,1
898,1
158,0
168,1
1162,1
869,1
1312,0
486,0
422,0
805,1
1187,1
849,0
1287,0
1381,0
360,0
1029,1
1431,1
81,0
551,1
1259,1
802,1
838,1
1322,0
686,0
96,0
547,1
1159,0
179,0
809,1
1063,1
535,1
173,1
698,0
227,0
690,0
604,1
253,0
1136,1
1544,1
1399,1
1068,1
1374,0
1249,1
994,0
1001,1
387,1
288,1
559,1
1344,0
382,1
1109,1
754,1
1576,1
1107,1
124,0
1522,0
418,1
910,1
729,1
1282,1
609,1
592,0
552,1
377,1
1038,1
1027,0
624,0
87,0
1300,1
1574,1
1448,0
50,0
332,1
1246,0
1537,1
1286,1
1467,0
1407,1
1357,1
215,0
0,0
1179,1
1253,0
337,0
695,1
1037,0
1440,1
297,0
1099,0
203,0
674,1
845,0
922,1
1009,0
1132,1
603,1
962,0
1330,1
911,1
1040,0
1331,0
731,0
29,1
738,0
1127,1
1418,0
57,0
561,0
567,1
1044,1
894,1
1266,1
988,0
1591,1
574,1
1046,1
770,1
1319,1
339,1
157,0
1334,0
1274,1
1396,0
241,1
1215,1
1198,1
1302,1
190,0
130,0
315,1
638,1
810,0
1309,0
204,1
566,1
334,1
743,0
1577,1
1047,0
1202,1
981,0
1138,0
77,1
1439,1
1364,1
932,1
501,1
1559,0
128,1
149,1
1424,1
1531,0
509,1
966,1
1065,1
388,1
1451,1
636,0
411,0
1057,0
530,1
1060,1
475,0
708,1
1164,0
1362,1
267,1
212,1
23,0
1536,1
1026,1
1232,0
774,1
417,0
1495,1
231,1
544,1
1335,1
1261,0
975,0
804,1
502,1
1226,0
905,0
235,1
1528,1
618,0
1204,1
470,0
1142,1
1301,1
384,0
760,0
924,0
1387,0
69,1
1438,0
351,1
1108,0
545,0
1112,1
1483,0
415,0
595,0
670,0
292,1
490,1
269,1
995,1
902,1
474,1
1392,0
630,1
403,1
1072,1
1218,1
2,0
1054,1
1082,1
1306,0
1294,1
734,0
146,0
376,1
159,1
1248,1
1307,0
1216,1
182,0
598,1
1119,0
1169,1
109,0
744,0
1593,1
222,0
1441,1
1551,0
76,0
739,0
996,1
1343,1
1280,1
206,1
132,0
1120,1
1462,1
1566,1
1596,1
730,0
759,0
210,1
882,1
952,1
1083,1
1349,0
294,1
1283,1
859,1
1453,0
832,0
19,1
283,1
218,0
811,1
489,1
1140,1
519,0
941,1
427,1
102,1
1401,0
1170,1
7,1
420,1
1171,1
155,0
262,0
282,0
1004,0
880,0
1563,0
944,1
1454,1
414,0
818,0
256,0
108,1
1493,0
564,1
33,1
1311,1
369,1
498,1
586,1
673,0
367,0
496,1
1557,1
257,0
1597,0
1265,1
1445,1
1143,1
742,0
855,1
1504,1
1527,1
703,0
311,1
572,0
616,0
583,1
390,1
678,0
213,0
750,0
557,0
1547,0
100,1
1078,0
366,1
169,0
573,0
1125,1
1123,1
329,0
771,0
480,0
1114,1
1196,1
748,1
1368,1
1373,0
1288,0
521,0
1277,1
675,0
736,0
1053,1
1025,1
1267,1
1532,1
1126,1
1255,0
291,0
5,0
1508,1
1371,1
1429,0
451,1
747,0
800,0
84,1
1269,1
1505,0
1042,1
1565,1
73,0
1481,0
181,0
1353,0
1225,0
963,1
655,0
1208,1
172,1
942,1
1530,1
765,1
1458,0
1122,1
1069,0
605,1
641,0
689,0
1464,0
312,1
160,0
1318,1
1221,1
1375,0
1598,1
145,0
1581,0
707,0
299,0
236,1
1323,1
778,0
955,0
577,0
1157,1
913,1
1113,1
1376,0
1008,1
737,1
1432,1
713,0
780,1
1163,0
1461,0
1503,1
876,0
1152,0
492,1
1413,0
828,1
1110,1
391,1
1090,1
945,1
661,0
1135,1
143,0
987,0
381,1
472,1
273,0
634,0
710,0
783,0
935,1
1186,0
374,1
1205,1
722,0
1096,1
192,0
824,0
284,0
281,1
238,1
1043,1
174,0
693,0
794,1
579,1
786,0
80,0
446,0
1233,0
1075,1
289,0
197,1
495,1
851,0
1102,1
402,1
207,0
727,0
1,0
117,1
899,0
541,1
1321,1
1582,0
697,1
71,0
939,0
534,1
958,1
278,1
1030,1
779,0
28,0
1279,1
676,1
263,0
88,0
421,1
548,1
1230,1
1554,1
1297,1
1561,0
906,0
1050,0
761,0
436,1
590,0
300,1
333,0
1165,0
903,1
575,1
359,1
400,0
364,1
89,0
524,0
142,1
644,0
1293,0
260,0
469,0
1129,1
120,0
1489,1
121,1
1145,1
307,1
1101,1
741,0
896,1
1023,1
968,1
1400,0
275,1
399,0
853,1
356,0
39,0
129,0
533,1
614,1
1507,1
1149,1
331,1
245,1
1209,1
667,1
976,0
892,1
270,1
313,0
34,0
635,0
67,0
1327,1
568,1
1473,0
888,1
1519,0
997,1
435,0
99,1
1188,0
871,0
820,0
147,0
46,0
242,1
1488,0
1529,1
249,1
1086,1
301,1
1003,1
833,0
1546,0
20,1
1412,1
788,1
961,0
1258,1
4,0
1499,1
483,0
1032,0
1175,1
745,1
915,1
368,0
6,0
585,1
358,1
843,0
1555,1
319,1
772,0
1058,1
1089,1
983,1
328,1
1271,1
514,1
842,1
1239,0
1156,1
1485,0
683,0
21,0
795,0
891,0
209,1
1115,1
392,0
1365,0
767,0
640,0
1498,1
850,0
1222,1
219,0
694,0
1468,1
825,0
1325,1
101,1
647,0
702,1
370,0
947,1
680,0
1389,0
455,1
597,1
507,1
221,0
687,0
823,0
1367,1
1416,0
808,0
951,1
229,0
1592,1
764,1
40,0
154,0
363,0
107,0
1430,0
244,1
816,1
601,1
1360,0
404,0
1587,1
487,1
1333,0
763,0
123,0
1013,1
1320,0
835,0
1295,0
309,1
1471,0
1513,1
1272,0
445,1
437,1
593,0
156,0
724,0
582,0
912,1
863,0
854,1
948,1
621,0
233,0
1273,0
35,1
193,0
285,0
185,0
1192,1
338,1
1039,1
148,1
651,0
397,1
344,1
1550,0
1548,0
62,1
980,1
371,1
781,0
632,1
467,1
721,0
458,1
379,1
1535,1
537,1
1200,1
1210,1
964,1
1313,1
715,1
234,1
1590,1
1292,1
1415,0
1474,0
671,0
1247,0
766,0
178,0
1486,0
565,0
1022,0
782,0
1388,0
789,0
821,1
642,0
1079,1
1405,1
1391,0
1031,1
1332,1
1010,1
600,0
746,1
628,1
877,1
362,0
1111,1
454,0
196,0
1573,1
9,0
862,0
1147,1
183,0
104,0
1487,0
857,1
191,1
1183,0
1452,1
1270,1
56,0
1545,1
448,1
412,0
407,1
1052,0
432,1
814,1
1206,1
439,0
1562,0
619,0
1421,0
685,0
591,1
316,0
1299,0
94,0
1296,0
79,0
255,0
1383,0
485,0
70,1
349,1
1417,1
1380,1
450,1
706,0
1212,1
1456,1
136,0
1406,1
1235,0
625,0
438,1
1128,0
985,1
1470,0
477,1
194,0
293,1
914,1
637,0
1457,0
24,1
14,0
543,1
1137,1
688,0
1021,1
1442,0
1014,1
1595,1
1303,0
992,1
646,0
1081,1
885,0
340,1
1256,0
429,1
1460,1
138,0
8,1
1437,0
355,1
791,0
1571,1
699,1
909,1
704,0
813,0
1466,1
464,1
653,1
198,1
777,1
1502,0
16,1
499,1
30,0
386,1
758,0
357,1
1085,0
428,0
1097,0
162,1
1100,1
1005,1
1422,1
1176,0
424,0
250,1
1472,1
1275,1
1059,1
122,0
1556,0
18,0
553,0
1242,1
969,0
1543,1
1539,0
1220,1
916,0
325,1
645,1
831,1
858,1
1103,1
51,1
175,0
664,0
111,0
1478,0
410,1
306,0
1567,0
815,0
692,0
716,0
1278,1
829,1
648,1
413,1
806,1
1398,1
1338,0
1289,0
926,1
1189,0
1105,0
930,0
840,1
513,1
1480,0
1223,1
1034,1
873,1
165,0
612,1
555,0
878,1
1518,0
1237,1
277,1
937,0
1077,0
375,1
406,1
1016,1
476,0
271,1
822,0
719,0
1227,0
1238,0
462,0
1484,0
1578,1
1007,1
1579,0
798,1
1390,1
578,0
659,0
237,1
784,0
562,0
1146,1
503,1
131,0
1036,1
1213,1
1041,1
602,0
135,0
60,0
527,1
617,1
365,1
865,0
1051,0
75,0
83,0
1425,1
846,0
900,0
208,0
1166,0
473,0
1177,1
31,1
654,0
950,1
839,0
1182,1
1514,1
42,1
1510,1
836,1
493,1
929,1
1219,1
826,1
581,0
709,1
456,0
1117,1
320,1
478,0
468,1
1045,1
314,0
522,0
1359,1
768,1
361,1
216,0
587,0
1019,0
1262,0
887,1
1173,1
1361,0
1395,1
1252,0
797,1
463,0
116,1
946,1
211,1
395,1
443,1
1017,1
1240,0
1229,0
103,0
55,0
243,1
303,0
921,1
1525,0
610,0
1516,0
639,1
137,0
672,0
1087,1
45,0
1141,1
1093,1
98,0
150,1
895,1
890,0
626,0
1064,1
1584,1
927,0
725,0
623,1
1594,0
663,1
740,1
986,1
1150,1
188,0
1184,0
274,0
714,0
1534,1
153,0
733,0
520,1
1158,1
350,1
254,1
1427,0
982,1
1408,1
1378,1
1264,1
954,1
650,0
1580,1
491,1
1369,0
1397,0
1285,0
1094,1
1095,0
1035,1
488,1
700,1
1211,0
546,1
872,0
971,1
576,0
511,1
279,1
970,1
286,1
41,0
1494,1
837,1
596,1
1435,1
324,1
187,0
984,0
266,0
335,1
879,0
166,0
918,1
1236,1
532,0
460,1
972,1
484,1
1552,1
1298,1
457,0
599,1
272,0
1073,1
38,0
398,1
1549,1
1139,1
1538,0
226,1
925,1
556,1
517,0
110,0
847,1
3,1
336,1
13,0
430,1
1482,0
518,1
990,0
1257,1
78,0
189,0
571,1
901,1
607,1
1426,1
1490,1
466,1
1382,0
1523,0
867,1
834,0
830,0
152,0
37,1
425,1
298,0
74,0
43,0
1511,0
1124,0
1012,0
91,1
757,0
989,1
1190,1
223,1
1304,0
200,1
1144,0
1071,0
848,0
1329,1
1002,1
64,0
1570,1
342,1
1276,0
12,0
1501,0
928,0
141,0
302,0
372,1
434,1
523,0
134,1
803,1
762,1
126,0
494,1
1346,0
444,1
452,1
63,0
705,0
886,1
1291,1
1560,0
1459,1
1348,0
52,1
1018,1
290,1
1231,0
1174,1
419,0
380,1
558,1
326,1
500,1
1568,0
974,1
560,0
26,0
1402,1
1224,1
447,0
199,0
852,0
482,0
615,0
542,0
1074,0
1447,0
27,0
431,0
1180,1
508,1
112,0
728,0
1520,1
479,1
1263,0
195,0
1506,1
217,0
1020,1
540,0
701,1
611,0
525,0
426,1
205,1
308,1
1366,0
1080,1
1497,1
1491,0
348,1
993,0
940,1
409,0
956,1
85,0
790,1
662,1
202,0
957,1
656,0
25,0
,classification
135,0
905,0
1444,1
3,1
729,1
933,0
1362,1
507,1
149,1
706,0
1335,1
1443,0
14,0
153,0
1412,1
711,0
72,0
1130,1
42,1
909,1
807,1
818,0
570,1
816,1
286,1
574,1
809,1
528,1
1135,1
509,1
979,0
466,1
811,1
115,1
638,1
61,0
1235,0
696,1
129,0
1492,0
229,0
1215,1
140,0
677,0
653,1
723,0
1366,0
404,0
143,0
284,0
1537,1
1529,1
1407,1
1352,0
932,1
468,1
99,1
1321,1
536,0
937,0
464,1
1323,1
834,0
1477,1
1104,1
190,0
425,1
1051,0
1329,1
1201,1
1577,1
561,0
333,0
1249,1
1536,1
977,0
1571,1
589,1
342,1
504,1
358,1
1300,1
1555,1
916,0
829,1
798,1
136,0
1404,1
1064,1
1226,0
949,1
66,0
644,0
681,1
1320,0
181,0
19,1
1531,0
649,1
591,1
628,1
409,0
904,1
886,1
791,0
1013,1
1207,0
1415,0
1305,0
1221,1
416,1
683,0
1141,1
481,1
843,0
1301,1
888,1
1012,0
472,1
981,0
6,0
1234,1
1393,0
1570,1
1034,1
495,1
157,0
1364,1
1193,0
370,0
657,1
1239,0
1089,1
1494,1
789,0
171,1
1308,0
1341,1
668,0
1010,1
296,0
232,1
340,1
1155,0
573,0
1161,1
1098,1
1099,0
1593,1
1181,0
1518,0
716,0
1368,1
632,1
1076,1
1204,1
592,0
1388,0
815,0
1345,1
673,0
22,0
712,0
1194,1
851,0
725,0
364,1
1567,0
1483,0
596,1
1154,1
1302,1
521,0
823,0
20,1
486,0
1325,1
1470,0
494,1
663,1
869,1
1429,0
1382,0
1416,0
642,0
614,1
2,0
1009,0
414,0
393,0
10,0
1131,0
1027,0
1040,0
1417,1
1424,1
602,0
793,0
1411,1
225,1
762,1
392,0
1486,0
68,0
1419,0
669,1
894,1
997,1
825,0
251,1
761,0
178,0
350,1
966,1
824,0
323,1
931,0
898,1
187,0
44,0
1509,0
633,0
999,1
1173,1
804,1
236,1
345,0
424,0
58,0
854,1
1206,1
773,1
777,1
411,0
446,0
1126,1
312,1
487,1
527,1
1517,1
9,0
1246,0
526,0
105,0
1559,0
743,0
664,0
266,0
1045,1
420,1
658,1
705,0
795,0
12,0
597,1
1296,0
921,1
208,0
107,0
1297,1
1566,1
1353,0
1032,0
186,0
760,0
1211,0
1031,1
1122,1
1333,0
612,1
722,0
1500,0
1431,1
994,0
1327,1
394,0
442,1
206,1
871,0
1269,1
256,0
1158,1
1020,1
724,0
594,0
287,1
618,0
346,1
493,1
910,1
1107,1
471,1
426,1
1574,1
1293,0
142,1
1291,1
1496,0
802,1
803,1
976,0
1094,1
930,0
132,0
459,0
1581,0
580,0
1116,1
604,1
292,1
623,1
1258,1
383,1
269,1
1392,0
1439,1
1469,0
226,1
626,0
98,0
417,0
339,1
89,0
1549,1
449,1
609,1
1144,0
1053,1
415,0
1231,0
1501,0
781,0
1026,1
403,1
1595,1
556,1
855,1
1507,1
1005,1
356,0
555,0
63,0
856,1
1000,1
1541,1
1070,1
1430,0
1290,0
806,1
54,1
650,0
473,0
698,0
7,1
510,0
606,1
849,0
1119,0
566,1
1139,1
1421,0
50,0
844,1
1550,0
315,1
680,0
935,1
1111,1
1266,1
1209,1
1380,1
1179,1
578,0
539,0
847,1
1147,1
1582,0
282,0
928,0
1171,1
87,0
279,1
751,0
1196,1
474,1
1328,0
532,0
1355,0
880,0
906,0
708,1
166,0
893,0
51,1
445,1
543,1
837,1
1460,1
366,1
1014,1
1274,1
270,1
630,1
1562,0
491,1
1262,0
148,1
114,0
1151,1
665,0
624,0
1112,1
359,1
1202,1
201,0
347,1
1497,1
513,1
1185,1
940,1
461,0
421,1
971,1
395,1
1059,1
866,1
167,0
1097,0
640,0
324,1
398,1
1487,0
595,0
1244,1
1241,0
1062,1
975,0
752,0
1100,1
307,1
384,0
801,0
1195,1
775,0
675,0
460,1
59,1
1578,1
413,1
545,0
15,0
453,1
1208,1
945,1
406,1
1083,1
667,1
796,0
1498,1
477,1
1279,1
1172,1
1511,0
645,1
629,0
1553,0
94,0
679,0
35,1
767,0
654,0
1078,0
1024,1
1188,0
1125,1
990,0
694,0
90,0
745,1
671,0
553,0
1128,0
902,1
498,1
215,0
1136,1
128,1
1085,0
497,0
79,0
218,0
1219,1
661,0
919,1
571,1
1146,1
584,1
151,0
1338,0
200,1
659,0
947,1
1108,0
255,0
732,0
1152,0
600,0
465,0
240,0
1326,1
130,0
605,1
1451,1
907,1
1395,1
207,0
1212,1
32,0
1418,0
1243,0
169,0
768,1
1260,0
1506,1
954,1
298,0
489,1
179,0
457,0
440,1
1197,1
1046,1
199,0
833,0
1396,0
985,1
213,0
1488,0
175,0
1583,0
325,1
1489,1
1490,1
1428,0
341,1
65,0
1210,1
1538,0
1514,1
697,1
970,1
248,1
1182,1
702,1
1028,1
1044,1
162,1
766,0
625,0
1180,1
1330,1
1023,1
959,0
1157,1
221,0
223,1
110,0
703,0
55,0
691,0
831,1
1061,1
1459,1
1519,0
1056,1
133,1
754,1
648,1
241,1
310,1
1381,0
483,0
511,1
1054,1
1257,1
141,0
1516,0
1102,1
1270,1
860,0
91,1
794,1
892,1
517,0
1502,0
158,0
418,1
1090,1
326,1
840,1
1200,1
832,0
1137,1
1314,1
1423,0
1401,0
1456,1
1021,1
319,1
138,0
1306,0
1397,0
1504,1
67,0
77,1
1213,1
1280,1
763,0
1284,0
1480,0
147,0
1205,1
1298,1
1377,1
124,0
1120,1
559,1
291,0
1389,0
1101,1
371,1
23,0
857,1
946,1
228,1
1127,1
660,1
82,0
1450,1
1373,0
447,0
244,1
262,0
616,0
810,0
427,1
1233,0
622,0
700,1
1336,0
1242,1
1133,1
1265,1
1598,1
1138,0
1378,1
1170,1
1081,1
261,0
1482,0
27,0
389,1
145,0
1007,1
586,1
243,1
841,0
1069,0
36,1
1238,0
639,1
246,0
33,1
1252,0
731,0
1587,1
368,0
1271,1
1472,1
16,1
1350,0
753,0
1216,1
1003,1
1465,0
682,0
490,1
34,0
1289,0
1106,1
1440,1
1433,1
253,0
524,0
579,1
1245,0
868,1
314,0
375,1
1283,1
46,0
1534,1
1134,1
379,1
1114,1
267,1
1523,0
656,0
996,1
926,1
1508,1
21,0
83,0
1075,1
1285,0
1432,1
978,1
565,0
1426,1
451,1
362,0
939,0
488,1
234,1
1086,1
1153,1
734,0
1220,1
70,1
1436,0
887,1
96,0
1008,1
304,0
808,0
1121,1
102,1
438,1
1303,0
1464,0
1455,1
299,0
1499,1
357,1
13,0
327,0
433,0
1311,1
1476,0
736,0
577,0
1276,0
518,1
530,1
1342,1
1315,1
788,1
759,0
227,0
548,1
1071,0
1225,0
146,0
407,1
211,1
1557,1
973,0
1002,1
1454,1
542,0
159,1
1169,1
1596,1
666,1
1232,0
1079,1
709,1
198,1
1063,1
1077,0
876,0
195,0
1337,0
373,0
300,1
845,0
301,1
1247,0
160,0
821,1
558,1
303,0
1575,1
475,0
531,0
1168,1
1004,0
1510,1
150,1
915,1
1167,1
80,0
268,1
1192,1
52,1
1199,1
1383,0
1515,1
923,1
1174,1
152,0
830,0
891,0
838,1
952,1
913,1
662,1
882,1
92,0
95,1
615,0
1096,1
1159,0
1372,0
1414,0
1281,1
1110,1
1370,0
119,1
505,1
737,1
547,1
598,1
441,1
1042,1
714,0
104,0
1132,1
934,0
120,0
852,0
619,0
587,0
1351,1
1427,0
156,0
1129,1
435,0
320,1
572,0
634,0
1402,1
1123,1
1376,0
1038,1
1348,0
920,0
1236,1
56,0
1259,1
1379,1
774,1
335,1
18,0
800,0
212,1
1344,0
4,0
1165,0
896,1
991,0
235,1
1485,0
776,1
1223,1
1527,1
538,1
707,0
399,0
1118,1
1349,0
1347,0
1047,0
476,0
641,0
478,0
525,0
1299,0
965,1
1524,1
738,0
1317,1
1560,0
1468,1
1420,0
523,0
1540,1
1437,0
137,0
782,0
1495,1
951,1
343,1
516,1
313,0
583,1
360,0
93,0
125,0
792,1
865,0
1105,0
546,1
76,0
1568,0
1175,1
422,0
430,1
259,1
275,1
1340,1
53,0
503,1
938,1
1074,0
271,1
757,0
1360,0
1001,1
501,1
678,0
111,0
1029,1
827,0
1240,0
1091,1
1505,0
917,1
380,1
846,0
204,1
1162,1
11,0
875,1
1006,1
272,0
1521,0
1545,1
378,1
1467,0
71,0
901,1
1316,1
647,0
1331,0
429,1
484,1
908,1
1522,0
569,1
1387,0
75,0
183,0
217,0
1579,0
812,0
1532,1
329,0
17,0
728,0
717,0
1371,1
391,1
836,1
1367,1
81,0
334,1
1386,0
980,1
1363,0
247,0
60,0
349,1
512,1
1025,1
964,1
1448,0
101,1
1037,0
237,1
562,0
1312,0
397,1
1184,0
1474,0
685,0
1036,1
250,1
567,1
467,1
40,0
155,0
1552,1
210,1
1217,1
593,0
727,0
982,1
1177,1
1526,1
49,0
193,0
222,0
986,1
506,1
1453,0
290,1
1569,1
927,0
549,1
747,0
942,1
1224,1
1214,1
401,1
297,0
853,1
786,0
564,1
621,0
1565,1
1186,0
448,1
1203,0
317,1
1551,0
1539,0
245,1
635,0
710,0
367,0
1385,0
1263,0
1156,1
410,1
1446,0
73,0
890,0
400,0
43,0
995,1
610,0
739,0
31,1
1218,1
1434,1
720,0
784,0
322,0
278,1
873,1
41,0
1030,1
962,0
331,1
1033,1
929,1
1019,0
839,0
861,1
38,0
74,0
686,0
172,1
693,0
1354,0
254,1
1558,0
601,1
1597,0
127,0
330,1
402,1
177,1
805,1
813,0
1447,0
1160,1
508,1
903,1
1148,1
97,0
276,1
850,0
64,0
305,1
112,0
385,1
998,1
1403,1
1142,1
620,0
249,1
1390,1
783,0
1346,0
1248,1
733,0
1544,1
715,1
196,0
1356,0
1543,1
912,1
988,0
30,0
285,0
721,0
1176,0
450,1
695,1
332,1
455,1
1115,1
338,1
351,1
419,0
1230,1
1282,1
911,1
713,0
687,0
1255,0
1441,1
274,0
499,1
1048,1
1580,1
1117,1
899,0
881,1
1375,0
643,0
1041,1
1163,0
1425,1
969,0
1164,0
1018,1
1503,1
534,1
1391,0
192,0
1267,1
118,1
961,0
950,1
100,1
1513,1
1361,0
202,0
1319,1
191,1
672,0
1561,0
814,1
1413,0
637,0
974,1
1588,1
529,0
25,0
1143,1
377,1
1288,0
1435,1
1461,0
585,1
387,1
462,0
1092,1
1585,1
382,1
514,1
242,1
790,1
1359,1
1484,0
337,0
563,1
900,0
1035,1
37,1
925,1
309,1
719,0
1399,1
209,1
103,0
123,0
444,1
1520,1
575,1
1068,1
1471,0
220,1
1253,0
1310,0
772,0
550,1
1268,1
365,1
106,0
541,1
502,1
1058,1
390,1
78,0
599,1
277,1
820,0
936,1
741,0
369,1
173,1
293,1
864,0
480,0
1277,1
363,0
185,0
944,1
1022,0
197,1
1254,0
203,0
544,1
252,0
1339,1
318,1
437,1
1493,0
1410,1
216,0
704,0
651,0
989,1
631,0
674,1
826,1
1088,1
765,1
458,1
1189,0
154,0
1445,1
1369,0
492,1
1384,0
519,0
554,0
552,1
443,1
822,0
109,0
797,1
771,0
1057,0
29,1
1190,1
613,0
867,1
744,0
1463,1
1405,1
1052,0
1015,1
608,1
188,0
,classification
817,1
331,1
603,1
1362,1
754,1
292,1
884,1
775,0
525,0
123,0
494,1
700,1
1301,1
1343,1
519,0
1465,0
1342,1
1063,1
391,1
58,0
825,0
25,0
1045,1
505,1
225,1
1223,1
1436,0
985,1
1478,0
839,0
498,1
1097,0
563,1
631,0
711,0
75,0
798,1
904,1
535,1
1157,1
1163,0
1290,0
204,1
1337,0
1135,1
465,0
1243,0
841,0
244,1
1423,0
1441,1
1520,1
545,0
180,0
89,0
1183,0
1380,1
68,0
1562,0
756,1
762,1
980,1
1000,1
929,1
8,1
1013,1
680,0
536,0
1533,0
1361,0
1047,0
444,1
1578,1
758,0
222,0
300,1
1124,0
1377,1
1166,0
3,1
1144,0
932,1
788,1
931,0
1258,1
366,1
1194,1
394,0
1553,0
1217,1
921,1
786,0
626,0
558,1
1497,1
449,1
748,1
413,1
889,0
214,1
757,0
1568,0
357,1
451,1
625,0
1247,0
6,0
613,0
115,1
349,1
97,0
42,1
125,0
361,1
1488,0
1055,1
475,0
1186,0
275,1
232,1
235,1
1518,0
548,1
380,1
501,1
272,0
1431,1
1470,0
371,1
1190,1
984,0
818,0
408,1
1009,0
1434,1
873,1
192,0
1015,1
702,1
299,0
1356,0
441,1
838,1
747,0
314,0
335,1
341,1
1531,0
483,0
1310,0
586,1
190,0
409,0
1283,1
1125,1
286,1
1110,1
32,0
368,0
1371,1
16,1
1001,1
744,0
1529,1
990,0
1339,1
1054,1
527,1
1409,1
621,0
277,1
20,1
1257,1
1236,1
132,0
1,0
159,1
688,0
1574,1
1020,1
526,0
1215,1
399,0
485,0
1171,1
1523,0
302,0
1087,1
736,0
602,0
607,1
289,0
201,0
298,0
1118,1
252,0
407,1
1348,0
1031,1
503,1
1048,1
1597,0
130,0
938,1
1483,0
997,1
699,1
234,1
1499,1
396,0
738,0
930,0
836,1
72,0
858,1
1595,1
373,0
1556,0
571,1
1384,0
1317,1
1231,0
1480,0
1167,1
1319,1
720,0
632,1
1369,0
259,1
905,0
301,1
177,1
698,0
1439,1
855,1
1551,0
1424,1
516,1
706,0
108,1
1272,0
1585,1
1271,1
39,0
55,0
402,1
5,0
337,0
665,0
1238,0
1286,1
149,1
339,1
851,0
1468,1
7,1
470,0
452,1
1174,1
265,1
1299,0
1294,1
1140,1
951,1
1221,1
532,0
1413,0
342,1
296,0
1130,1
1449,1
1164,0
1159,0
1381,0
1044,1
1308,0
112,0
1487,0
1444,1
579,1
512,1
556,1
742,0
859,1
823,0
327,0
967,0
504,1
638,1
1207,0
635,0
541,1
18,0
1116,1
145,0
1419,0
581,0
721,0
646,0
336,1
67,0
1335,1
212,1
1016,1
353,0
622,0
1579,0
453,1
513,1
1403,1
1368,1
304,0
1425,1
573,0
31,1
241,1
440,1
848,0
996,1
410,1
879,0
972,1
739,0
686,0
975,0
763,0
1475,1
1176,0
334,1
309,1
750,0
1287,0
1089,1
128,1
668,0
1106,1
245,1
1153,1
110,0
1128,0
856,1
464,1
663,1
170,0
1154,1
124,0
219,0
1249,1
274,0
1246,0
1074,0
1199,1
1202,1
21,0
1069,0
1374,0
842,1
695,1
611,0
1576,1
751,0
1351,1
1012,0
209,1
1138,0
387,1
618,0
592,0
1422,1
968,1
1021,1
1273,0
588,1
338,1
240,0
1169,1
1536,1
500,1
749,1
1596,1
197,1
874,1
650,0
435,0
1008,1
65,0
114,0
673,0
705,0
1011,1
442,1
101,1
428,0
1408,1
1023,1
1538,0
1180,1
1114,1
948,1
258,0
824,0
1043,1
151,0
1242,1
104,0
1158,1
121,1
794,1
26,0
166,0
169,0
157,0
737,1
649,1
1148,1
1506,1
1253,0
1172,1
390,1
1068,1
226,1
450,1
1065,1
906,0
1291,1
271,1
1306,0
1216,1
616,0
233,0
927,0
1340,1
907,1
1275,1
49,0
598,1
150,1
777,1
1309,0
1593,1
1412,1
378,1
1338,0
522,0
423,1
683,0
243,1
96,0
1152,0
1279,1
48,0
847,1
502,1
