,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol 
608,-0.7337991183788527,1.18382594881631,-0.322796267607728,2.1963353994037695,-0.011543954382815382,0.20776960294638608,-2.11934221576498,1.328454760576986,-0.6969615495186537
609,0.7109209050976446,-0.27634067566771015,-0.20219968659299023,-0.2217046273308092,1.8236327937177124,3.1755129326103586,-0.33322923175336877,-1.484743555938984,-0.48680636488556545
610,0.34974089922852,-1.2497850919903903,-0.08160310557825298,-0.2217046273308092,-0.8751565417242402,-0.534166229469607,0.2621417629171684,-0.9377327721719899,-0.3817287725690222
611,-0.9745857889582691,1.7787086476801701,-0.20219968659299023,3.55648291444197,-0.9831081151419183,-0.8874690068105561,-2.0449208414311615,3.203920304920966,-1.0121943264682833
612,0.22934756393881242,-1.2497850919903903,-0.8051825916666789,0.1309262099013172,0.31231076587021894,-0.28685428533094265,0.9319341319215211,-0.07814439768099923,-0.3817287725690222
613,0.5905275698079364,-0.9253036198828303,-0.20219968659299023,0.1309262099013172,-0.4433502480535278,2.2922559892579857,-1.2262857237591744,0.15628879536199847,-0.5918839572021086
614,0.4701342345182282,-0.8712233745315702,-0.20219968659299023,0.18130204379162096,-0.11949552780049348,2.3982468224602704,-1.2262857237591744,0.15628879536199847,-0.5918839572021086
615,0.04875756100425009,-1.0875443559366103,-0.8051825916666789,-0.3728321290017198,-0.659253394888884,-0.145533174394563,0.2621417629171684,-1.2503103628959868,-0.5918839572021086
616,-0.2522257772200205,-0.9253036198828303,-0.8051825916666789,-0.17132879344050542,0.31231076587021894,-0.4635056740014172,1.0063555062553398,-0.7814439768099914,0.8792023352295
617,-0.9745857889582691,1.0756654581137903,-0.322796267607728,-0.3728321290017198,0.9600202063762875,0.031118214275911528,0.6342486345862525,1.6410323513009821,0.6690471505964135
618,0.891510908032207,-1.3038653373416504,-0.20219968659299023,-0.4735837967823273,1.7156812203000342,1.726971545512467,0.03887763991571531,0.31257759072399693,0.7741247429129567
619,-0.13183244193031224,1.2379061941675702,-0.20219968659299023,0.38280537935283604,-1.0910596885595965,-1.0287901177469356,-0.9286002264239059,-1.5628879536199833,-0.8020391418351969
620,0.9517075756770611,-0.5467419024240101,-0.6845860106519411,-0.17132879344050542,-0.33539867463584966,-0.145533174394563,1.3784623779244238,0.46886638608599457,-0.48680636488556545
621,0.891510908032207,1.5623876662751306,-0.6845860106519411,1.7933287282813402,1.8236327937177124,3.458155154483118,-1.0774429750915402,-0.15628879536199847,-1.0121943264682833
622,1.1021992447891957,-0.7630628838290502,0.2801866374659604,0.5339328810237467,-0.33539867463584966,-0.534166229469607,1.4528837522582394,0.625155181447993,-0.3817287725690222
623,0.7711175727424987,-1.4120258280441704,-1.4081654967403674,-0.8262146340144537,-0.011543954382815382,-0.7814781736082713,0.559827260252437,-1.328454760576986,-0.3817287725690222
624,-1.5163557977619555,1.4542271755726104,0.0389934754364848,-0.3728321290017198,-0.9831081151419183,-0.8874690068105561,-0.8541788520900871,3.829075486368958,1.7198230737618494
625,0.04875756100425009,1.18382594881631,0.1595900564512226,-0.9269663017950612,-0.9831081151419183,-0.6401570626718918,-1.4495498467606243,-0.39072198840499617,-1.1172719187848266
626,-0.43281578015458244,-0.8171431291803103,0.0389934754364848,-1.934482979601136,-0.9831081151419183,-1.0994506732151255,-0.10996510875191898,0.07814439768099923,1.0893575198625882
627,-0.914389121313415,0.9675049674112702,-0.9257791726814164,-2.1863621490526546,0.6361654861232532,-0.039542341192278285,-0.5564933547548185,1.328454760576986,0.45889196596332715
628,1.5837725859480285,-0.3845011663702301,3.4156977438491403,0.6346845488043542,0.420262339287897,1.9389532119170365,-1.1518643494253558,-0.9377327721719899,-0.8370650059407075
629,0.5303309021630823,-0.005939448911409981,1.2449592855838616,0.43318121324313913,1.0679717797939656,1.5503201568419926,-0.5564933547548185,-0.15628879536199847,-0.6969615495186537
630,-0.9745857889582691,-0.1140999396139301,-0.20219968659299023,0.685060382694658,0.420262339287897,-0.039542341192278285,1.8994119982611424,-0.5470107837669946,1.404590296812218
631,0.891510908032207,-1.3038653373416504,-0.20219968659299023,-0.4735837967823273,1.7156812203000342,1.726971545512467,0.03887763991571531,0.31257759072399693,0.7390988788074759
632,-1.5163557977619555,0.6971037406549702,-0.4433928486224658,0.9369395521461769,0.5282139127055752,-0.5694965072037019,-1.2262857237591744,0.3907219884049953,0.8792023352295
633,-1.5163557977619555,1.8327888930314302,-0.322796267607728,-0.3728321290017198,0.20435919245254083,-0.6401570626718918,0.48540588591861816,0.625155181447993,0.24873678133023885
634,1.8245592565274444,-0.1140999396139301,-0.322796267607728,0.1309262099013172,-1.0910596885595965,-1.0641203954810305,0.4109845115848027,1.0158771698529891,0.35381437364678203
635,0.4701342345182282,1.2379061941675702,2.3303285147165007,0.9369395521461769,-1.0910596885595965,-1.0287901177469356,-0.4820719804210031,0.7814439768099914,1.6147454814453062
636,-0.7337991183788527,1.2379061941675702,0.1595900564512226,0.18130204379162096,2.4713422342237807,3.493485432217213,-0.7053361034224528,-0.7032995791289922,-1.0121943264682833
637,1.192494246256477,-0.49266165707275006,0.2801866374659604,0.7354362165849617,0.5282139127055752,-0.18086345212865793,0.6342486345862525,-0.8595883744909907,-0.9071167341517401
638,0.4701342345182282,0.1563012871423699,-0.4433928486224658,-0.6247112984532387,1.8236327937177124,1.0556962685646638,0.1877203885833496,-0.5470107837669946,-0.3817287725690222
639,0.9517075756770611,-0.27634067566771015,-0.322796267607728,-0.5743354645629348,-0.659253394888884,-0.7108176181400815,0.48540588591861816,-0.31257759072399693,-0.06649599561939076
640,0.2895442315836659,1.2919864395188303,0.2801866374659604,0.03017454212070896,-0.9831081151419183,-0.39284511853322734,-1.4495498467606243,1.0940215675339884,0.35381437364678203
641,0.04875756100425009,-1.1957048466391302,-0.8051825916666789,-0.27208046122111296,0.20435919245254083,-0.42817539626732226,0.1132990142495341,-0.625155181447993,-0.3817287725690222
642,-0.7337991183788527,1.2919864395188303,-0.4433928486224658,0.8865637182558731,0.420262339287897,0.24309988068048097,-1.5983925954282585,-0.4688663860859954,0.03858159669715244
643,0.4701342345182282,-1.4120258280441704,-1.166972334710892,-0.9269663017950612,-0.4433502480535278,-0.8874690068105561,1.0063555062553398,-0.625155181447993,1.9299782583949356
644,0.7711175727424987,-1.3038653373416504,-0.322796267607728,-0.17132879344050542,-0.767204968306562,-0.9934598400128408,0.2621417629171684,-0.15628879536199847,0.03858159669715244
645,2.7576076050226823,-1.1416246012878704,-0.322796267607728,-1.0277179695756689,0.5282139127055752,0.20776960294638608,-0.03554373441810018,-0.7032995791289922,-0.6969615495186537
646,-0.7939957860237068,1.12974570346505,-0.6845860106519411,1.8437045621716432,-0.9831081151419183,-1.0287901177469356,-0.10996510875191898,0.8595883744909907,-0.5918839572021086
647,0.8012159065649258,-0.5467419024240101,-0.322796267607728,-0.3728321290017198,-0.767204968306562,-0.6401570626718918,0.4109845115848027,-0.7032995791289922,-0.6969615495186537
648,-1.7571424683413719,0.7511839860062303,-0.9257791726814164,-0.9269663017950612,0.6361654861232532,0.8437146021600944,1.3784623779244238,-0.07814439768099923,0.7741247429129567
649,0.5905275698079364,-1.1416246012878704,-0.5639894296372036,-0.6750871323435425,0.9600202063762875,-0.039542341192278285,0.7830913832538867,-0.5470107837669946,1.1944351121791315
650,0.4701342345182282,-1.0875443559366103,-0.4433928486224658,-0.12095295955020165,0.420262339287897,-0.0748726189263732,0.559827260252437,-0.15628879536199847,-0.27665118025247903
651,-0.7939957860237068,1.2379061941675702,0.1595900564512226,-0.07057712565989788,-0.767204968306562,-0.8168084513423662,-1.8216567184297117,1.4065991582579844,-0.06649599561939076
652,-1.1551757918928311,0.31854202319615005,0.5213797994954354,-0.7254629662338462,-1.1990112619772746,-1.0994506732151255,-0.10996510875191898,0.9377327721719899,2.560443812294199
653,-0.6134057830891448,-0.49266165707275006,-0.4433928486224658,-0.4232079628920243,-0.9831081151419183,-0.8874690068105561,-0.18438648308573446,-0.2344331930429977,-1.2223495111013716
654,-0.4930124477994366,-1.4120258280441704,-0.9257791726814164,-1.9848588134914393,-1.3069628353949525,-1.1347809509492204,1.2296196292567896,1.6410323513009821,1.404590296812218
655,0.5905275698079364,-1.0875443559366103,0.40078321848069814,-0.2217046273308092,-0.011543954382815382,1.4796596013738028,1.4528837522582394,-0.7814439768099914,-0.9071167341517401
656,1.0721009109667687,-0.16818018496519002,-0.4433928486224658,0.8865637182558731,-0.11949552780049348,1.3383384904374231,-0.9286002264239059,0.46886638608599457,-1.0121943264682833
657,0.7410192389200717,-1.4120258280441704,-0.4433928486224658,0.03017454212070896,-0.767204968306562,-0.9581295622787459,0.48540588591861816,-0.39072198840499617,-0.5918839572021086
658,-0.8541924536685609,1.5623876662751306,0.40078321848069814,-0.020201291769594114,-1.0910596885595965,-0.9581295622787459,-2.4914490874340642,-0.7814439768099914,-1.0121943264682833
659,-0.7337991183788527,-0.5467419024240101,-0.6845860106519411,-0.6247112984532387,-0.4433502480535278,-0.6401570626718918,0.7830913832538867,0.7814439768099914,-0.27665118025247903
660,0.6507242374527905,-1.3038653373416504,-0.5639894296372036,-0.17132879344050542,0.31231076587021894,-0.4635056740014172,0.6342486345862525,0.8595883744909907,-0.5918839572021086
661,0.1089542286491042,-1.3038653373416504,-0.8051825916666789,0.18130204379162096,0.20435919245254083,-0.42817539626732226,0.4109845115848027,-1.0158771698529891,0.03858159669715244
662,1.373084249191039,-1.3579455826929103,-0.20219968659299023,-1.1284696373562764,-0.4433502480535278,-0.8874690068105561,0.559827260252437,-1.8754655443439798,2.560443812294199
663,0.1089542286491042,-0.005939448911409981,-0.4433928486224658,0.3324295454625323,0.8520686329586095,0.17243932521229116,0.7086700089200713,0.7814439768099914,-1.2223495111013716
664,0.2895442315836659,-0.7630628838290502,-0.08160310557825298,1.9444562299522508,1.0679717797939656,-0.25152400759684773,1.1551982549229742,0.5470107837669937,0.984279927546045
665,0.4701342345182282,0.1563012871423699,-0.20219968659299023,0.8361878843655692,-1.0910596885595965,-0.9934598400128408,0.3365631372509839,-1.1721659652149876,-1.3274271034179148
666,-0.19202910957516636,-1.4120258280441704,-0.08160310557825298,-0.6750871323435425,-0.011543954382815382,-0.3575148407991325,1.973833372594961,-0.39072198840499617,2.245211035344567
667,0.34974089922852,0.21038153249362995,0.0389934754364848,-0.3728321290017198,-0.011543954382815382,0.4197512693509555,1.0807768805891553,-0.39072198840499617,-0.17157358793593583
668,-0.13183244193031224,0.53486300460119,4.5010669729817785,-0.5239596306726318,0.20435919245254083,2.080274322853416,0.2621417629171684,1.2503103628959868,0.14365918901369565
669,0.22934756393881242,-0.6008221477752702,-0.6845860106519411,-0.17132879344050542,0.20435919245254083,0.7730540466919046,0.1132990142495341,-0.31257759072399693,0.14365918901369565
670,-0.6134057830891448,1.2919864395188303,1.2449592855838616,1.2895703893783026,-0.8751565417242402,-0.7814781736082713,-0.40765060608718756,2.266187532748976,1.509667889128763
671,0.4701342345182282,-0.49266165707275006,-0.08160310557825298,-0.4735837967823273,-0.4433502480535278,1.0556962685646638,-0.8541788520900871,-1.484743555938984,-1.1172719187848266
672,-0.7337991183788527,0.26446177784489,-0.5639894296372036,0.03017454212070896,-0.767204968306562,-0.6754873404059867,-0.5564933547548185,0.3907219884049953,0.24873678133023885
673,1.0119042433219145,-0.9793838652340902,-0.6845860106519411,0.7858120504752655,0.7441170595409313,1.6209807123101825,0.1877203885833496,-0.7814439768099914,-1.2223495111013716
674,-0.011439106640604017,-1.0334641105853501,-1.166972334710892,-0.3728321290017198,-1.0910596885595965,-0.8168084513423662,0.03887763991571531,1.328454760576986,-0.8020391418351969
675,0.6507242374527905,-0.27634067566771015,0.40078321848069814,0.7858120504752655,1.499778073464678,0.7730540466919046,-0.25880785741955326,-0.4688663860859954,-0.8020391418351969
676,-0.7337991183788527,0.7511839860062303,-0.20219968659299023,-0.12095295955020165,0.420262339287897,0.3137604361486708,0.9319341319215211,0.0,-1.2223495111013716
677,-0.5532091154442906,0.1563012871423699,-0.322796267607728,-0.3224562951114167,0.420262339287897,0.8083843244259995,0.6342486345862525,0.0,-0.9071167341517401
678,-0.19202910957516636,-0.3845011663702301,-0.8051825916666789,-0.12095295955020165,-0.22744710121817158,-0.6048267849377968,0.48540588591861816,0.0,-0.5918839572021086
679,-0.011439106640604017,1.0215852127625302,-0.4433928486224658,-0.07057712565989788,-0.9831081151419183,-1.0641203954810305,-0.7053361034224528,0.9377327721719899,1.0893575198625882
680,-0.37261911250972835,0.26446177784489,-0.1419013960856216,-0.17132879344050542,1.8236327937177124,0.5257421025532403,0.1132990142495341,-0.7814439768099914,-0.5918839572021086
681,-0.37261911250972835,-0.6549023931265301,0.0389934754364848,1.6422012266104289,-0.659253394888884,-0.21619372986275281,2.569204367265498,0.07814439768099923,-0.5918839572021086
682,0.16915089629395832,-1.1957048466391302,-0.20219968659299023,1.894080396061947,-0.11949552780049348,0.45508154708505044,-0.7797574777562716,-0.31257759072399693,0.5639695582798703
683,-0.5532091154442906,0.53486300460119,-0.08160310557825298,-0.3224562951114167,-0.5513018214712059,0.17243932521229116,0.1877203885833496,-1.4065991582579849,-1.0121943264682833
684,-0.13183244193031224,-0.4385814117214902,-0.322796267607728,-0.5239596306726318,-0.33539867463584966,-0.42817539626732226,1.5273051265920583,0.625155181447993,-0.8020391418351969
685,-0.6134057830891448,1.18382594881631,0.2801866374659604,-0.2217046273308092,-0.767204968306562,-0.8168084513423662,-1.6728139697620774,-0.8595883744909907,0.6690471505964135
686,0.9818059094994881,0.48078275924992997,-0.4433928486224658,0.3324295454625323,-0.659253394888884,1.726971545512467,-0.25880785741955326,-0.15628879536199847,-1.0121943264682833
687,0.1089542286491042,-0.7089826384777902,-0.4433928486224658,-0.27208046122111296,-0.011543954382815382,-0.25152400759684773,2.197097495596411,0.0,-0.5918839572021086
688,1.373084249191039,0.04814079643985008,1.7273456096428121,1.4406978910492139,2.0395359405530686,1.6209807123101825,-0.5564933547548185,-1.484743555938984,-1.1172719187848266
689,-0.9745857889582691,1.6705481569776501,-0.08160310557825298,0.2820537115722278,-0.9831081151419183,-0.8168084513423662,-1.30070709809299,0.625155181447993,0.7741247429129567
690,0.6507242374527905,-1.2497850919903903,-0.4433928486224658,-0.07057712565989788,1.283874926629322,-0.00421206345818338,0.9319341319215211,0.0,0.5639695582798703
691,-0.4930124477994366,0.85934447670875,-0.4433928486224658,-0.5239596306726318,-0.8751565417242402,-0.8168084513423662,-1.30070709809299,1.1721659652149876,0.7741247429129567
692,0.8012159065649258,-0.005939448911409981,-0.4433928486224658,0.7354362165849617,-1.0910596885595965,-0.28685428533094265,-0.4820719804210031,-1.7191767489819818,-0.8020391418351969
693,0.7109209050976446,-0.9253036198828303,0.1595900564512226,-0.020201291769594114,-0.011543954382815382,-0.6048267849377968,1.8994119982611424,-0.07814439768099923,1.7198230737618494
694,0.5303309021630823,-0.6549023931265301,0.0389934754364848,-0.7254629662338462,-0.5513018214712059,-0.039542341192278285,-0.9286002264239059,-0.39072198840499617,-0.9071167341517401
695,-1.0347824566031232,0.80526423135749,-0.08160310557825298,0.08055037601101343,-0.4433502480535278,0.6317329357555249,-0.7797574777562716,-1.0940215675339884,-0.9071167341517401
696,0.1089542286491042,1.0215852127625302,-0.08160310557825298,-0.5239596306726318,0.09640761903486272,-0.1102028966604681,0.559827260252437,-0.15628879536199847,-1.0121943264682833
697,0.8012159065649258,-1.2497850919903903,-0.6845860106519411,-0.17132879344050542,-0.8751565417242402,-1.0994506732151255,0.1877203885833496,-1.953609942024979,-0.9071167341517401
698,0.5905275698079364,-1.1957048466391302,-0.5639894296372036,3.2542279111001475,1.283874926629322,1.6563109900442772,-1.1518643494253558,0.46886638608599457,-1.0121943264682833
699,-1.4561591301171013,1.8327888930314302,0.7625729615249109,1.138442887707391,-0.5513018214712059,-0.7461478958741764,0.559827260252437,0.31257759072399693,0.24873678133023885
700,-0.7337991183788527,1.12974570346505,0.1595900564512226,0.2820537115722278,-0.9831081151419183,-0.8168084513423662,-1.2262857237591744,-1.0940215675339884,0.14365918901369565
701,-0.37261911250972835,1.4001469302213503,-0.20219968659299023,-0.5239596306726318,-0.33539867463584966,-0.28685428533094265,-1.5983925954282585,-0.625155181447993,-1.432504695734458
702,-0.9745857889582691,1.8327888930314302,-0.20219968659299023,3.55648291444197,-0.8751565417242402,-0.8874690068105561,-2.0449208414311615,3.282064702601965,-1.0121943264682833
703,0.34974089922852,-0.06001969426267004,0.5213797994954354,-0.3224562951114167,-0.659253394888884,2.150934878321606,-0.6309147290886373,-0.5470107837669946,-0.6969615495186537
704,-0.011439106640604017,-0.9793838652340902,0.0389934754364848,-0.5743354645629348,-0.22744710121817158,-0.6048267849377968,0.6342486345862525,0.625155181447993,2.245211035344567
705,-0.7337991183788527,0.26446177784489,-0.20219968659299023,0.43318121324313913,-0.22744710121817158,0.6670632134896198,-1.8216567184297117,-0.07814439768099923,0.14365918901369565
706,-1.4561591301171013,1.5083074209238705,0.40078321848069814,1.1888187215976949,-1.0910596885595965,-0.8521387290764612,-0.4820719804210031,-0.07814439768099923,-0.9071167341517401
707,-2.0581258065656423,1.3460666848700904,1.9685387716722877,1.138442887707391,-1.1990112619772746,-0.7108176181400815,-0.25880785741955326,2.578765123472972,-0.27665118025247903
708,1.3429859153686121,-0.4385814117214902,0.1595900564512226,-0.2217046273308092,-0.011543954382815382,0.17243932521229116,-0.8541788520900871,-1.328454760576986,-0.6969615495186537
709,-0.6736024507339989,1.4001469302213503,0.7625729615249109,-0.07057712565989788,1.499778073464678,0.4197512693509555,-0.40765060608718756,1.8754655443439798,0.6690471505964135
710,0.6507242374527905,-1.0334641105853501,-0.322796267607728,0.38280537935283604,-0.4433502480535278,0.031118214275911528,1.1551982549229742,-0.7032995791289922,0.03858159669715244
711,0.5604292359855094,-0.22226043031645007,0.2801866374659604,0.2820537115722278,-0.9831081151419183,-0.8521387290764612,-0.40765060608718756,-0.2344331930429977,-1.1172719187848266
712,2.667312603555401,-0.8712233745315702,-0.322796267607728,1.5414495588298214,-0.4433502480535278,-0.7461478958741764,-0.40765060608718756,-1.0940215675339884,-0.9071167341517401
713,-0.6736024507339989,0.26446177784489,-0.4433928486224658,-0.12095295955020165,0.6361654861232532,0.27843015841457586,1.1551982549229742,-0.7032995791289922,-0.9071167341517401
714,-0.13183244193031224,-0.27634067566771015,-0.20219968659299023,0.3324295454625323,0.6361654861232532,-0.145533174394563,0.1132990142495341,1.4847435559389837,0.7741247429129567
715,0.7109209050976446,0.26446177784489,4.5010669729817785,0.08055037601101343,-0.8751565417242402,0.20776960294638608,0.2621417629171684,0.31257759072399693,-0.06649599561939076
716,-1.2755691271825393,0.1563012871423699,0.8831695425396487,5.672267937834727,-0.11949552780049348,-0.6048267849377968,-0.7053361034224528,1.0940215675339884,1.7198230737618494
717,-0.6736024507339989,2.0491098744364704,-0.20219968659299023,0.5843087149140505,-0.659253394888884,-0.039542341192278285,1.6761478752596926,0.15628879536199847,0.14365918901369565
718,-0.7939957860237068,0.26446177784489,-0.08160310557825298,0.03017454212070896,0.8520686329586095,0.9850357130964741,1.5273051265920583,0.07814439768099923,-0.6969615495186537
719,-0.7939957860237068,1.12974570346505,-0.6845860106519411,1.8437045621716432,-0.9831081151419183,-1.0287901177469356,-0.10996510875191898,0.8595883744909907,-0.5918839572021086
720,0.16915089629395832,-0.9253036198828303,1.1243627045691238,-0.6750871323435425,-0.767204968306562,-0.922799284544651,-0.6309147290886373,-1.5628879536199833,-0.3817287725690222
721,2.095444260929288,-0.005939448911409981,1.7273456096428121,1.2895703893783026,1.7156812203000342,0.8437146021600944,-0.40765060608718756,-1.4065991582579849,-1.2223495111013716
722,1.0721009109667687,-1.4120258280441704,-0.5639894296372036,-0.27208046122111296,-0.4433502480535278,-0.32218456306503757,1.4528837522582394,-0.625155181447993,-1.0121943264682833
723,-1.5765524654068095,0.21038153249362995,-0.8051825916666789,-1.1284696373562764,0.5282139127055752,-0.18086345212865793,-0.18438648308573446,-1.328454760576986,0.45889196596332715
724,-0.5532091154442906,0.21038153249362995,-0.4433928486224658,0.18130204379162096,-0.9831081151419183,-0.145533174394563,0.1132990142495341,-1.4065991582579849,1.6147454814453062
725,-0.2522257772200205,1.4542271755726104,1.9685387716722877,0.9873153860364806,-1.3069628353949525,-1.1701112286833153,-0.7797574777562716,-0.39072198840499617,1.8249006660783924
726,-0.37261911250972835,0.1563012871423699,-0.322796267607728,-0.3728321290017198,1.8236327937177124,1.9389532119170365,0.1132990142495341,-0.15628879536199847,-0.5918839572021086
727,0.891510908032207,-1.3038653373416504,-0.5639894296372036,-1.0277179695756689,1.1759233532116438,-0.039542341192278285,0.559827260252437,1.4065991582579844,0.5639695582798703
728,-0.9745857889582691,0.4267025138986702,-0.9257791726814164,-0.977342135685365,-1.0910596885595965,-1.0994506732151255,-0.8541788520900871,0.2344331930429977,0.14365918901369565
729,-0.8541924536685609,1.6705481569776501,-0.08160310557825298,1.2391945554879988,-1.0910596885595965,-1.0994506732151255,0.3365631372509839,-0.7032995791289922,1.0893575198625882
730,0.5905275698079364,0.37262226854741015,0.40078321848069814,0.3324295454625323,0.09640761903486272,-0.21619372986275281,-0.03554373441810018,-0.4688663860859954,0.35381437364678203
731,-0.13183244193031224,-0.49266165707275006,-0.9257791726814164,0.03017454212070896,0.6361654861232532,2.080274322853416,0.559827260252437,-1.2503103628959868,-0.9071167341517401
732,0.4701342345182282,-0.9793838652340902,-0.6845860106519411,-0.5239596306726318,-0.11949552780049348,0.06644849201000644,0.48540588591861816,-0.7814439768099914,0.6690471505964135
733,-0.7939957860237068,1.0756654581137903,-0.20219968659299023,-0.3224562951114167,-0.11949552780049348,-0.5694965072037019,-1.8960780927635272,1.562887953619983,1.0893575198625882
734,0.1089542286491042,-0.005939448911409981,0.1595900564512226,0.7858120504752655,-0.8751565417242402,-0.42817539626732226,-0.33322923175336877,-0.31257759072399693,-1.1172719187848266
735,-0.5532091154442906,-0.22226043031645007,-0.6845860106519411,-0.17132879344050542,0.6361654861232532,0.45508154708505044,1.5273051265920583,-0.31257759072399693,-0.9071167341517401
736,0.5905275698079364,-1.3579455826929103,-0.08160310557825298,-0.8262146340144537,-0.767204968306562,0.10177876974410134,0.03887763991571531,-1.0158771698529891,1.509667889128763
737,0.1089542286491042,1.2379061941675702,0.6419763805101733,0.6346845488043542,2.795196954476815,2.3629165447261755,-1.7472353440958928,-0.2344331930429977,-1.2223495111013716
738,-1.0347824566031232,1.0215852127625302,0.1595900564512226,0.5339328810237467,0.5282139127055752,1.5856504345760876,-1.2262857237591744,-1.6410323513009826,-1.0121943264682833
739,-1.2153724595376851,1.0215852127625302,4.862856716025993,-0.4232079628920243,-1.0910596885595965,-1.0641203954810305,-0.6309147290886373,1.4065991582579844,2.3502886276611106
740,-0.6736024507339989,1.0215852127625302,4.621663553996517,-0.5239596306726318,-0.9831081151419183,-1.0287901177469356,-0.7797574777562716,-1.1721659652149876,1.509667889128763
741,-0.6736024507339989,-0.6008221477752702,1.606749028628075,1.138442887707391,1.499778073464678,1.7976321009806568,-1.30070709809299,-0.4688663860859954,-1.3274271034179148
742,-1.1551757918928311,0.6430234953037102,1.1243627045691238,-0.9269663017950612,-0.5513018214712059,-0.8521387290764612,-0.10996510875191898,0.7032995791289922,1.7198230737618494
743,-0.9745857889582691,0.21038153249362995,-0.6845860106519411,-0.3728321290017198,0.20435919245254083,-0.6754873404059867,-0.5564933547548185,0.46886638608599457,1.0893575198625882
744,-0.37261911250972835,-0.8171431291803103,0.2801866374659604,-0.12095295955020165,-0.33539867463584966,0.20776960294638608,-0.7797574777562716,-0.5470107837669946,-0.3817287725690222
745,0.4701342345182282,-0.4385814117214902,-0.5639894296372036,-0.12095295955020165,0.31231076587021894,1.5149898791078977,2.0482547469287766,-0.5470107837669946,-1.1172719187848266
746,0.16915089629395832,-0.49266165707275006,0.6419763805101733,0.2820537115722278,0.5282139127055752,0.3490907138827657,-1.30070709809299,-0.2344331930429977,-1.0121943264682833
747,-0.9745857889582691,1.0756654581137903,-0.322796267607728,-0.3728321290017198,0.9600202063762875,0.031118214275911528,0.6342486345862525,1.6410323513009821,0.6690471505964135
748,0.4701342345182282,-1.1957048466391302,0.1595900564512226,-0.27208046122111296,0.31231076587021894,1.5856504345760876,1.6017265009258737,-0.7032995791289922,-0.9071167341517401
749,-0.7337991183788527,0.31854202319615005,3.89808406790809,0.2820537115722278,-0.5513018214712059,0.13710904747819624,0.48540588591861816,1.0158771698529891,0.14365918901369565
750,1.0119042433219145,-1.4120258280441704,3.89808406790809,2.145959565513466,0.6361654861232532,0.5257421025532403,1.0807768805891553,0.625155181447993,-0.17157358793593583
751,-0.37261911250972835,-0.16818018496519002,0.2801866374659604,0.4835570471334429,0.31231076587021894,1.1970173795010435,-1.2262857237591744,-1.0158771698529891,-1.0121943264682833
752,0.04875756100425009,-1.0875443559366103,-0.4433928486224658,-0.9269663017950612,1.499778073464678,0.031118214275911528,0.48540588591861816,1.4847435559389837,-0.06649599561939076
753,-1.4561591301171013,1.3460666848700904,-0.8051825916666789,-0.07057712565989788,-0.5513018214712059,-0.6754873404059867,-0.8541788520900871,1.953609942024979,-1.0121943264682833
754,0.3196425654060929,1.8868691383826903,0.2801866374659604,-0.27208046122111296,-0.4433502480535278,-0.6754873404059867,-1.1518643494253558,0.3907219884049953,-1.432504695734458
755,-0.13183244193031224,-1.1957048466391302,-0.322796267607728,-0.6750871323435425,-0.9831081151419183,-1.0287901177469356,0.559827260252437,0.0,-1.0121943264682833
756,-0.7939957860237068,0.31854202319615005,-0.6845860106519411,-0.8262146340144537,2.0395359405530686,0.59640265802143,1.0807768805891553,1.0940215675339884,-0.48680636488556545
757,-0.19202910957516636,1.2379061941675702,3.89808406790809,-1.0780938034659726,1.1759233532116438,2.7515495998012196,0.1877203885833496,0.9377327721719899,0.14365918901369565
758,0.6507242374527905,-0.9793838652340902,-0.5639894296372036,-0.27208046122111296,-0.011543954382815382,-0.5694965072037019,0.03887763991571531,-0.7814439768099914,-0.9071167341517401
759,0.2895442315836659,-0.9793838652340902,0.2801866374659604,0.38280537935283604,-0.11949552780049348,-0.5694965072037019,-0.10996510875191898,-0.39072198840499617,0.03858159669715244
760,-0.2522257772200205,-1.3038653373416504,-0.20219968659299023,-0.07057712565989788,2.255439087388425,2.3982468224602704,-1.5983925954282585,-0.8595883744909907,-0.6969615495186537
761,0.22934756393881242,-0.9253036198828303,-0.8051825916666789,-1.4307246406980987,0.9600202063762875,-0.39284511853322734,1.6761478752596926,-0.31257759072399693,0.984279927546045
762,-0.8541924536685609,1.3460666848700904,-0.4433928486224658,1.9948320638425545,-0.8751565417242402,-0.8168084513423662,-0.5564933547548185,0.9377327721719899,0.03858159669715244
763,-0.9745857889582691,0.6971037406549702,-1.0463757536961542,-0.07057712565989788,2.795196954476815,0.4197512693509555,1.1551982549229742,0.7032995791289922,0.5639695582798703
764,-0.37261911250972835,1.2379061941675702,4.7422601350112545,-0.8765904679047575,-1.0910596885595965,-0.922799284544651,-0.7797574777562716,0.7032995791289922,0.6690471505964135
765,-0.6134057830891448,0.31854202319615005,0.1595900564512226,-0.07057712565989788,1.1759233532116438,2.7868798775353145,-0.7053361034224528,3.3602091002829644,-0.6969615495186537
766,-1.5765524654068095,1.18382594881631,-0.5639894296372036,-0.77583880012415,-0.9831081151419183,-1.1701112286833153,0.1132990142495341,1.7973211466629806,0.5639695582798703
767,-0.37261911250972835,0.6971037406549702,-0.4433928486224658,-1.0277179695756689,-0.8751565417242402,-0.9934598400128408,-1.0030216007577215,-0.15628879536199847,-0.9071167341517401
