,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol 
1334,0.835,0.0,2.0,0.166,4.0,11.0,3.39,0.52,10.0
1067,0.31,0.53,2.2,0.06,3.0,10.0,3.02,0.83,10.9
1337,0.5,0.0,1.4,0.057,15.0,26.0,3.36,0.45,9.5
1209,0.39,0.43,2.0,0.071,14.0,24.0,3.45,0.87,11.2
1441,0.785,0.19,5.2,0.094,19.0,98.0,3.16,0.52,9.56666666666667
1595,0.55,0.1,2.2,0.062,39.0,51.0,3.52,0.76,11.2
398,0.59,0.59,2.6,0.087,13.0,49.0,3.18,0.65,11.0
1331,0.87,0.26,3.8,0.107,31.0,67.0,3.26,0.46,9.2
807,0.28,0.4,2.4,0.052000000000000005,4.0,10.0,3.33,0.7,12.8
1428,0.64,0.0,1.9,0.07200000000000001,27.0,55.0,3.31,0.63,11.0
430,0.24,0.47,2.1,0.066,6.0,24.0,3.15,0.9,11.0
1047,0.43,0.17,1.8,0.08199999999999999,27.0,51.0,3.49,0.64,10.4
504,0.24,0.42,1.8,0.077,6.0,22.0,3.21,1.05,10.8
1266,0.57,0.05,2.3,0.081,16.0,36.0,3.38,0.6,10.3
1078,0.37,0.65,6.4,0.08,3.0,8.0,3.27,0.58,11.0
726,0.72,0.09,2.8,0.084,18.0,49.0,3.43,0.72,11.1
1422,0.54,0.0,2.1,0.079,39.0,55.0,3.39,0.84,11.4
222,0.61,0.04,1.5,0.057,5.0,10.0,3.42,0.6,9.5
1202,0.42,0.39,1.8,0.068,6.0,12.0,3.35,0.69,11.7
663,0.28,0.46,1.8,0.05,5.0,13.0,3.04,0.79,10.2
893,0.66,0.03,2.3,0.078,16.0,86.0,3.53,0.57,9.7
221,0.53,0.26,2.0,0.101,16.0,72.0,3.15,0.57,9.4
1438,0.59,0.0,1.7,0.052000000000000005,3.0,8.0,3.41,0.47,10.3
698,0.615,0.28,3.2,0.087,18.0,72.0,3.31,0.53,9.7
731,0.875,0.13,3.45,0.08800000000000001,4.0,14.0,3.44,0.52,11.5
397,0.59,0.59,2.6,0.087,13.0,49.0,3.18,0.65,11.0
1355,0.32,0.25,1.8,0.086,5.0,32.0,3.36,0.44,10.1
985,0.58,0.0,2.0,0.064,7.0,11.0,3.45,0.58,11.3
28,0.71,0.0,1.9,0.08,14.0,35.0,3.47,0.55,9.4
1140,0.4,0.3,1.7,0.08,33.0,79.0,3.41,0.65,9.5
1045,0.44,0.0,1.4,0.07,32.0,38.0,3.32,0.58,11.4
18,0.59,0.08,4.4,0.086,6.0,29.0,3.38,0.5,9.0
825,0.46,0.14,2.8,0.076,15.0,37.0,3.36,0.49,10.7
55,0.62,0.04,3.8,0.084,25.0,45.0,3.34,0.53,9.5
719,0.66,0.0,3.9,0.086,17.0,45.0,3.46,0.54,9.5
767,0.6,0.32,2.7,0.103,13.0,98.0,3.45,0.62,9.5
386,0.54,0.26,2.0,0.08800000000000001,23.0,48.0,3.41,0.74,9.2
153,0.6,0.03,1.8,0.095,25.0,99.0,3.35,0.54,10.1
940,0.33,0.52,2.2,0.07400000000000001,13.0,25.0,3.36,0.76,12.4
1160,0.36,0.57,2.3,0.087,6.0,20.0,3.14,0.72,11.1
1035,0.37,0.34,2.4,0.085,5.0,17.0,3.17,0.65,10.6
675,0.41,0.39,2.2,0.064,12.0,31.0,3.26,0.65,10.2
1515,0.84,0.21,4.1,0.07400000000000001,16.0,65.0,3.53,0.72,9.25
1336,0.5,0.0,1.4,0.057,15.0,26.0,3.36,0.45,9.5
402,0.48,0.54,2.6,0.085,19.0,64.0,3.1,0.61,10.5
1509,0.18,0.4,1.8,0.062,7.0,20.0,3.28,0.7,11.1
1361,0.85,0.14,2.5,0.093,13.0,54.0,3.36,0.54,10.1
593,0.49,0.58,3.5,0.094,9.0,43.0,3.29,0.58,9.0
1059,0.48,0.53,4.0,0.101,3.0,10.0,3.21,0.59,12.1
1581,0.56,0.09,1.7,0.053,24.0,32.0,3.54,0.6,11.3
160,0.95,0.03,2.0,0.09,7.0,20.0,3.2,0.56,9.6
1248,0.41,0.33,2.2,0.081,22.0,36.0,3.41,0.75,11.1
74,0.32,0.54,2.5,0.094,28.0,83.0,3.28,0.82,9.6
1062,0.38,0.44,1.9,0.098,6.0,15.0,3.3,0.64,11.4
171,0.42,0.17,2.0,0.073,6.0,18.0,3.29,0.61,9.2
902,0.635,0.1,2.4,0.08,16.0,33.0,3.58,0.69,10.8
264,0.56,0.49,2.4,0.064,5.0,27.0,3.08,0.87,10.9
1501,0.82,0.29,4.3,0.083,21.0,64.0,3.16,0.53,9.4
1426,0.23,0.37,1.8,0.046,23.0,60.0,3.41,0.71,12.1
952,0.31,0.4,2.2,0.058,6.0,10.0,3.31,0.68,11.2
424,0.96,0.2,2.0,0.047,15.0,60.0,3.36,0.44,10.9
154,0.43,0.42,5.5,0.07,29.0,129.0,3.42,0.72,10.5
665,0.59,0.14,2.0,0.084,25.0,48.0,3.14,0.56,9.7
183,0.61,0.2,1.8,0.077,11.0,65.0,3.54,0.58,9.3
574,0.34,0.49,3.2,0.078,20.0,78.0,3.19,0.7,10.0
229,0.52,0.25,2.6,0.081,10.0,37.0,3.46,0.5,11.0
1049,0.5,0.36,1.8,0.084,6.0,17.0,3.27,0.77,10.8
1016,0.38,0.4,2.2,0.068,12.0,28.0,3.27,0.75,12.6
1227,0.58,0.25,2.0,0.104,8.0,21.0,3.27,0.72,9.6
25,0.39,0.16,1.4,0.08,11.0,23.0,3.34,0.56,9.3
583,0.28,0.49,1.9,0.07400000000000001,10.0,21.0,2.98,0.66,9.9
708,0.545,0.12,2.5,0.068,11.0,35.0,3.34,0.61,11.6
737,0.59,0.0,2.5,0.093,19.0,58.0,3.5,0.65,9.3
1345,0.44,0.24,2.3,0.063,10.0,28.0,3.25,0.53,10.2
1303,0.28,0.44,1.8,0.081,28.0,68.0,3.36,0.66,11.2
1408,0.29,0.36,2.2,0.048,35.0,53.0,3.27,1.01,12.4
1450,0.37,0.32,2.0,0.062,15.0,28.0,3.23,0.73,11.3
487,0.645,0.36,1.8,0.053,5.0,14.0,3.17,0.42,10.0
1504,0.38,0.57,2.3,0.106,5.0,12.0,3.36,0.55,11.4
1436,0.38,0.38,1.6,0.16899999999999998,27.0,90.0,3.15,0.65,8.5
304,0.65,0.6,2.1,0.112,12.0,90.0,3.2,0.52,9.2
685,0.78,0.23,2.6,0.059,5.0,15.0,3.37,0.56,11.3
976,0.41,0.3,2.1,0.083,35.0,72.0,3.44,0.52,9.4
1568,0.56,0.13,1.6,0.077,25.0,42.0,3.34,0.59,9.2
443,0.44,0.49,2.7,0.077,11.0,19.0,3.23,0.63,11.6
418,0.38,0.51,2.0,0.121,7.0,20.0,3.24,0.76,10.4
616,0.6,0.5,2.3,0.079,28.0,71.0,3.5,0.57,9.7
96,0.775,0.0,3.0,0.102,8.0,23.0,3.45,0.56,10.7
316,0.56,0.23,3.4,0.102,37.0,92.0,3.3,0.65,10.1
337,0.43,0.32,2.8,0.08,29.0,58.0,3.31,0.64,10.3
1421,0.4,0.18,1.6,0.079,24.0,58.0,3.34,0.58,9.4
645,0.64,0.1,6.0,0.115,5.0,11.0,3.37,0.69,10.1
377,0.27,0.53,2.4,0.07400000000000001,6.0,18.0,3.2,1.13,12.0
1224,0.39,0.49,2.5,0.08,8.0,20.0,3.07,0.82,10.3
1388,0.64,0.31,6.1,0.083,7.0,49.0,3.35,0.68,10.3
382,0.26,0.42,2.0,0.08,11.0,27.0,3.21,0.8,9.4
102,0.545,0.18,1.9,0.08,13.0,35.0,3.3,0.59,9.0
1553,0.735,0.0,2.2,0.08,18.0,28.0,3.41,0.6,9.4
1308,0.69,0.32,2.5,0.08800000000000001,22.0,91.0,3.29,0.62,10.1
811,0.5,0.55,2.8,0.07200000000000001,7.0,24.0,3.09,0.68,10.9
1144,0.32,0.23,2.3,0.066,35.0,70.0,3.43,0.62,10.1
20,0.22,0.48,1.8,0.077,29.0,60.0,3.39,0.53,9.4
733,0.45,0.34,2.7,0.08199999999999999,16.0,72.0,3.55,0.6,9.5
457,0.63,0.21,2.7,0.097,29.0,65.0,3.28,0.58,9.6
313,0.47,0.3,3.0,0.076,30.0,135.0,3.3,0.53,9.4
1084,0.38,0.3,1.8,0.073,31.0,70.0,3.42,0.59,9.5
301,0.18,0.48,1.5,0.068,7.0,15.0,3.22,0.64,10.1
1280,0.46,0.2,1.9,0.077,28.0,54.0,3.37,0.64,10.4
1206,0.36,0.46,2.1,0.07400000000000001,24.0,44.0,3.4,0.85,11.0
1400,0.69,0.21,2.1,0.08,33.0,141.0,3.25,0.51,9.9
464,0.315,0.54,2.1,0.084,5.0,15.0,2.98,0.7,9.2
1204,0.36,0.46,2.1,0.07400000000000001,24.0,44.0,3.4,0.85,11.0
1212,0.65,0.02,2.1,0.078,8.0,15.0,3.35,0.62,10.4
71,0.67,0.23,2.1,0.08800000000000001,17.0,96.0,3.32,0.48,9.5
780,0.57,0.0,2.0,0.19,12.0,45.0,3.31,0.6,9.4
819,0.66,0.15,3.2,0.097,9.0,59.0,3.28,0.54,9.6
1116,0.69,0.07,2.5,0.091,15.0,21.0,3.38,0.6,11.3
489,0.39,0.4,2.6,0.073,10.0,26.0,3.34,0.75,10.2
408,0.34,0.58,3.7,0.174,6.0,16.0,3.19,0.7,11.3
1094,0.725,0.09,5.5,0.117,9.0,17.0,3.35,0.49,10.8
885,0.75,0.14,2.5,0.086,9.0,30.0,3.34,0.64,10.5
1466,0.48,0.32,2.1,0.062,31.0,54.0,3.3,0.65,10.0
1274,0.58,0.13,2.1,0.102,17.0,36.0,3.24,0.53,11.2
105,0.575,0.22,2.1,0.077,12.0,65.0,3.29,0.51,9.2
1565,0.67,0.02,1.9,0.061,26.0,42.0,3.39,0.82,10.9
412,0.735,0.16,1.9,0.1,15.0,77.0,3.27,0.64,9.3
123,0.71,0.0,2.6,0.08,11.0,34.0,3.44,0.53,9.5
138,0.56,0.19,2.1,0.081,15.0,105.0,3.33,0.54,9.5
1486,0.68,0.21,2.1,0.07,9.0,23.0,3.38,0.6,10.3
6,0.6,0.06,1.6,0.069,15.0,59.0,3.3,0.46,9.4
909,0.305,0.39,1.2,0.059,7.0,11.0,3.29,0.52,11.5
1262,0.45,0.38,2.5,0.081,34.0,66.0,3.15,0.58,9.8
1006,0.29,0.33,2.05,0.063,13.0,27.0,3.26,0.84,11.7
458,0.33,0.63,2.8,0.084,5.0,22.0,3.26,0.74,11.2
859,0.56,0.22,1.8,0.07400000000000001,15.0,24.0,3.4,0.82,11.2
448,0.53,0.22,2.0,0.1,7.0,27.0,3.2,0.56,10.2
235,0.63,0.0,1.9,0.097,14.0,38.0,3.37,0.58,9.0
44,0.67,0.02,1.8,0.05,5.0,11.0,3.48,0.52,9.5
1539,0.39,0.32,1.8,0.065,34.0,60.0,3.46,0.78,9.9
1414,0.32,0.59,2.2,0.077,3.0,15.0,3.2,0.78,9.6
204,0.43,0.36,1.6,0.08900000000000001,14.0,37.0,3.34,0.56,9.2
1306,0.69,0.32,2.5,0.08800000000000001,22.0,91.0,3.29,0.62,10.1
548,0.35,0.49,2.6,0.079,27.0,69.0,3.12,0.75,10.4
1291,0.635,0.1,2.1,0.073,25.0,60.0,3.29,0.75,10.9
1233,0.23,0.37,2.2,0.057,14.0,36.0,3.23,0.49,9.3
1254,0.7,0.06,1.9,0.079,20.0,35.0,3.4,0.69,10.9
1026,0.31,0.32,1.9,0.066,14.0,36.0,3.41,0.56,12.6
857,0.26,0.34,2.5,0.073,16.0,47.0,3.4,0.78,11.3
769,0.72,0.01,1.9,0.076,7.0,32.0,3.39,0.54,9.6
1454,0.45,0.63,2.2,0.073,7.0,23.0,3.21,0.69,10.9
108,0.33,0.53,2.5,0.091,18.0,80.0,3.37,0.8,9.6
1442,0.63,0.02,1.9,0.078,18.0,30.0,3.4,0.75,9.8
874,0.38,0.46,2.1,0.104,6.0,10.0,3.12,0.65,11.8
852,0.42,0.32,2.5,0.08,26.0,122.0,3.22,1.07,9.7
416,0.48,0.64,2.2,0.111,6.0,20.0,3.26,0.66,11.7
961,0.56,0.14,1.6,0.078,7.0,18.0,3.27,0.62,9.3
49,0.31,0.37,1.4,0.07400000000000001,12.0,96.0,3.32,0.58,9.2
238,0.63,0.0,1.9,0.097,14.0,38.0,3.37,0.58,9.0
193,0.55,0.21,2.2,0.071,7.0,28.0,3.28,0.55,9.7
1457,0.49,0.33,1.9,0.07400000000000001,27.0,85.0,3.41,0.58,9.0
1176,0.88,0.03,5.6,0.079,23.0,47.0,3.58,0.5,11.2
803,0.56,0.08,2.5,0.114,14.0,46.0,3.24,0.66,9.6
658,0.52,0.07,1.4,0.07400000000000001,5.0,20.0,3.32,0.81,9.6
793,0.6,0.0,2.6,0.055,7.0,13.0,3.38,0.56,10.8
887,0.52,0.38,2.6,0.066,29.0,56.0,3.15,0.79,12.1
272,0.37,0.58,4.0,0.071,17.0,65.0,3.22,0.78,10.1
426,0.67,0.08,2.1,0.045,19.0,48.0,3.49,0.49,11.4
945,0.44,0.42,2.0,0.071,7.0,20.0,3.14,0.79,11.1
619,0.37,0.41,2.3,0.08800000000000001,6.0,16.0,3.09,0.8,9.3
469,0.82,0.02,1.2,0.07,36.0,48.0,3.2,0.58,9.8
34,0.32,0.25,1.8,0.103,13.0,50.0,3.38,0.55,9.2
1510,0.36,0.21,2.2,0.047,26.0,48.0,3.47,0.77,9.7
1013,0.71,0.0,1.6,0.092,22.0,31.0,3.38,0.58,10.0
915,0.315,0.4,2.2,0.079,3.0,6.0,3.27,0.67,11.9
1335,0.58,0.02,2.4,0.069,19.0,40.0,3.38,0.66,12.6
1048,0.49,0.36,1.7,0.081,3.0,14.0,3.27,0.78,10.9
1097,0.52,0.38,1.5,0.096,5.0,18.0,3.2,0.52,9.4
1487,0.64,0.05,1.9,0.066,9.0,17.0,3.52,0.78,10.6
309,0.29,0.38,1.7,0.062,9.0,30.0,3.41,0.53,9.5
271,0.18,0.51,4.0,0.104,4.0,23.0,3.28,0.97,10.1
1276,0.4,0.4,6.3,0.05,3.0,10.0,3.28,0.56,12.0
841,0.66,0.0,3.0,0.115,21.0,31.0,3.45,0.63,10.3
1112,0.33,0.41,1.5,0.056,6.0,35.0,3.29,0.71,11.0
812,0.45,0.33,2.5,0.099,20.0,38.0,3.24,0.71,10.8
10,0.58,0.08,1.8,0.097,15.0,65.0,3.28,0.54,9.2
753,0.65,0.1,2.9,0.08900000000000001,17.0,40.0,3.29,0.55,9.5
1100,0.34,0.42,2.1,0.07200000000000001,23.0,36.0,3.11,0.78,12.4
159,0.6,0.18,1.9,0.079,18.0,86.0,3.59,0.57,9.3
879,0.6,0.04,2.5,0.076,18.0,88.0,3.53,0.55,9.5
40,0.45,0.36,5.9,0.07400000000000001,12.0,87.0,3.33,0.83,10.5
707,0.49,0.19,3.0,0.077,16.0,37.0,3.37,0.51,10.5
1458,0.29,0.4,1.7,0.067,8.0,20.0,3.39,0.6,10.5
1136,0.52,0.45,2.0,0.08,6.0,13.0,3.22,0.76,11.4
1203,0.74,0.19,5.8,0.111,33.0,76.0,3.14,0.55,9.4
330,0.36,0.64,2.9,0.122,10.0,41.0,3.23,0.66,12.5
635,0.84,0.0,1.4,0.065,24.0,33.0,3.27,0.55,9.7
156,0.43,0.42,5.5,0.07,29.0,129.0,3.42,0.72,10.5
1420,0.53,0.01,1.6,0.077,3.0,19.0,3.16,0.46,9.8
1596,0.51,0.13,2.3,0.076,29.0,40.0,3.42,0.75,11.0
1473,0.6,0.08,1.8,0.071,14.0,45.0,3.38,0.54,11.0
979,0.45,0.49,1.4,0.075,3.0,6.0,3.13,0.63,10.4
540,0.59,0.24,3.3,0.101,20.0,47.0,3.26,0.67,9.6
1020,0.36,0.66,2.4,0.123,3.0,8.0,3.2,0.53,11.9
363,0.46,0.63,2.0,0.071,6.0,15.0,2.99,0.87,10.2
1191,0.885,0.0,2.3,0.166,6.0,12.0,3.56,0.51,10.8
814,0.41,0.54,2.8,0.103,19.0,41.0,3.21,0.76,11.3
1040,0.965,0.0,2.2,0.08800000000000001,16.0,32.0,3.58,0.67,10.2
32,0.655,0.12,2.3,0.083,15.0,113.0,3.17,0.66,9.8
1104,0.48,0.34,2.2,0.073,16.0,25.0,3.28,0.66,12.4
677,0.8,0.11,2.3,0.084,12.0,31.0,3.4,0.48,9.9
1185,0.43,0.3,2.0,0.085,6.0,39.0,3.33,0.46,11.9
720,0.56,0.04,2.0,0.08199999999999999,10.0,22.0,3.22,0.44,9.6
1193,0.885,0.0,2.3,0.166,6.0,12.0,3.56,0.51,10.8
525,0.64,0.24,2.8,0.105,29.0,53.0,3.24,0.67,9.9
1571,0.38,0.14,2.2,0.038,15.0,25.0,3.44,0.65,11.1
1537,0.58,0.08,1.9,0.059,20.0,31.0,3.5,0.64,10.2
1008,0.35,0.4,3.6,0.11,12.0,24.0,3.23,0.7,12.0
404,0.69,0.05,2.7,0.075,15.0,27.0,3.26,0.61,9.1
810,0.49,0.1,2.6,0.068,4.0,14.0,3.3,0.47,10.5
824,0.48,0.28,2.8,0.068,6.0,16.0,3.24,0.53,10.3
101,0.5,0.3,1.9,0.075,8.0,22.0,3.31,0.56,10.4
1406,0.24,0.34,5.1,0.062,8.0,22.0,3.22,0.94,10.9
838,0.31,0.35,1.6,0.075,9.0,28.0,3.24,0.83,11.2
248,0.53,0.06,1.7,0.07400000000000001,9.0,39.0,3.35,0.48,9.8
1083,0.42,0.45,2.4,0.07200000000000001,32.0,59.0,3.33,0.77,12.0
1148,0.39,0.42,2.0,0.086,9.0,21.0,3.39,0.66,11.6
823,0.54,0.13,2.0,0.076,15.0,36.0,3.61,0.64,9.8
1519,0.7,0.08,2.6,0.106,14.0,27.0,3.44,0.58,10.2
831,0.61,0.08,2.1,0.071,16.0,24.0,3.56,0.77,11.1
1150,0.33,0.32,2.8,0.067,4.0,12.0,3.3,0.76,12.8
41,0.61,0.3,2.8,0.08800000000000001,17.0,46.0,3.26,0.51,9.3
1184,0.64,0.23,2.1,0.08,11.0,119.0,3.36,0.7,10.9
763,0.655,0.26,2.0,0.096,5.0,35.0,3.25,0.42,9.6
462,0.26,0.68,2.55,0.085,10.0,25.0,3.18,0.61,11.8
405,0.31,0.46,1.4,0.059,11.0,25.0,3.36,0.76,10.1
475,0.68,0.24,2.2,0.087,5.0,28.0,3.14,0.6,10.2
556,0.53,0.49,4.6,0.118,10.0,17.0,3.07,0.56,11.7
232,0.37,0.2,2.8,0.09,18.0,58.0,3.34,0.7,9.6
937,0.63,0.5,1.4,0.071,6.0,26.0,3.07,0.6,10.4
1029,0.58,0.01,1.8,0.08800000000000001,12.0,18.0,3.32,0.56,10.5
77,0.785,0.0,2.4,0.104,14.0,30.0,3.52,0.55,10.7
1351,0.62,0.01,2.3,0.065,8.0,46.0,3.32,0.51,11.8
995,0.6,0.06,2.0,0.079,19.0,41.0,3.39,0.62,10.1
1376,0.885,0.2,1.4,0.086,7.0,31.0,3.11,0.46,10.0
1210,0.65,0.02,2.1,0.078,8.0,15.0,3.35,0.62,10.4
1215,0.27,0.46,2.1,0.095,20.0,29.0,3.26,0.56,11.3
701,0.65,0.02,2.1,0.066,8.0,25.0,3.47,0.67,9.5
1329,0.6,0.26,2.1,0.083,17.0,91.0,3.29,0.56,9.8
1531,0.705,0.1,2.8,0.081,13.0,28.0,3.6,0.66,10.2
290,0.52,0.09,2.5,0.091,20.0,49.0,3.34,0.86,10.6
308,0.43,0.44,2.4,0.214,5.0,12.0,3.19,0.63,9.5
572,0.24,0.49,2.4,0.075,10.0,28.0,3.14,0.61,10.4
84,0.3,0.48,1.8,0.069,18.0,61.0,3.44,0.78,10.3
1245,0.55,0.19,1.8,0.08199999999999999,15.0,34.0,3.49,0.68,10.5
1545,0.63,0.33,1.8,0.059,16.0,28.0,3.36,0.64,10.1
799,0.5,0.34,3.6,0.08199999999999999,5.0,14.0,3.29,0.52,10.7
1444,0.67,0.02,2.2,0.07200000000000001,31.0,92.0,3.32,0.68,11.1
962,0.57,0.02,2.1,0.115,6.0,16.0,3.38,0.69,9.5
1219,0.39,0.4,1.3,0.044,25.0,50.0,3.2,0.83,10.9
30,0.675,0.07,2.4,0.08900000000000001,17.0,82.0,3.35,0.54,10.1
920,0.41,0.37,2.3,0.091,10.0,23.0,3.24,0.56,10.5
428,0.52,0.33,1.3,0.07,9.0,30.0,3.24,0.6,9.3
1338,0.5,0.0,1.4,0.057,15.0,26.0,3.36,0.45,9.5
24,0.4,0.14,2.4,0.085,21.0,40.0,3.43,0.63,9.7
755,0.91,0.07,1.9,0.058,22.0,47.0,3.51,0.43,10.7
1281,0.46,0.2,1.9,0.077,28.0,54.0,3.37,0.64,10.4
576,0.5,0.24,2.3,0.103,6.0,14.0,3.34,0.52,10.0
728,0.57,0.02,1.8,0.067,4.0,11.0,3.46,0.68,9.5
1314,0.36,0.21,2.4,0.086,24.0,69.0,3.4,0.53,10.1
798,0.5,0.34,3.6,0.08199999999999999,5.0,14.0,3.29,0.52,10.7
1134,0.28,0.35,1.7,0.061,6.0,15.0,3.3,0.74,11.8
809,0.48,0.31,2.8,0.07,4.0,15.0,3.22,0.55,10.3
876,0.47,0.0,2.2,0.067,7.0,14.0,3.4,0.58,10.9
869,0.63,0.03,2.0,0.08,27.0,43.0,3.44,0.64,10.9
562,0.54,0.49,2.9,0.094,41.0,110.0,3.08,0.61,9.2
534,0.48,0.24,2.7,0.102,13.0,32.0,3.28,0.56,10.0
51,0.52,0.04,2.2,0.069,8.0,15.0,3.4,0.63,9.4
875,0.31,0.4,2.8,0.109,7.0,16.0,3.31,0.79,11.8
992,0.4,0.1,2.0,0.076,30.0,47.0,3.36,0.48,9.4
1597,0.645,0.12,2.0,0.075,32.0,44.0,3.57,0.71,10.2
1208,0.36,0.46,2.1,0.07400000000000001,24.0,44.0,3.4,0.85,11.0
1530,0.44,0.09,2.2,0.063,9.0,18.0,3.42,0.69,11.3
1022,0.51,0.09,2.1,0.062,4.0,9.0,3.35,0.54,10.5
1416,0.32,0.59,2.2,0.077,3.0,15.0,3.2,0.78,9.6
1139,0.51,0.24,2.0,0.079,16.0,86.0,3.34,0.64,9.5
259,0.31,0.47,2.6,0.085,14.0,33.0,3.36,0.8,10.5
176,0.38,0.21,2.0,0.08,7.0,35.0,3.33,0.47,9.5
1556,0.88,0.04,2.2,0.066,12.0,20.0,3.53,0.56,9.9
1011,0.32,0.31,2.0,0.08800000000000001,12.0,19.0,3.17,0.55,10.4
1285,0.37,0.5,1.8,0.09,20.0,47.0,3.15,0.57,10.5
1397,0.59,0.26,2.0,0.08,17.0,104.0,3.28,0.52,9.9
671,0.73,0.21,1.7,0.07400000000000001,5.0,13.0,3.2,0.52,9.5
1039,0.5,0.21,2.2,0.08800000000000001,21.0,39.0,3.33,0.83,11.1
517,0.61,0.49,2.1,0.2,5.0,16.0,3.16,0.63,8.4
320,0.66,0.39,3.2,0.083,21.0,59.0,3.37,0.71,11.5
1088,0.41,0.54,1.5,0.095,22.0,41.0,3.02,0.76,9.9
998,0.84,0.34,1.4,0.05,4.0,10.0,3.12,0.48,9.1
1532,0.53,0.13,2.0,0.058,18.0,22.0,3.21,0.68,9.9
774,0.4,0.3,1.8,0.157,2.0,45.0,3.31,0.91,9.5
168,0.63,0.07,2.1,0.08900000000000001,11.0,44.0,3.47,0.55,10.4
579,0.31,0.49,2.2,0.063,18.0,40.0,3.14,0.51,9.8
973,0.34,0.44,1.7,0.079,6.0,12.0,3.52,0.63,10.7
1247,0.55,0.19,1.8,0.08199999999999999,15.0,34.0,3.49,0.68,10.5
1313,0.36,0.21,2.3,0.086,20.0,65.0,3.4,0.54,10.1
1096,0.725,0.09,5.5,0.117,9.0,17.0,3.35,0.49,10.8
605,0.6,0.13,2.6,0.085,6.0,24.0,3.31,0.59,9.2
891,0.66,0.03,2.3,0.078,16.0,86.0,3.53,0.57,9.7
1459,0.2,0.35,1.7,0.054000000000000006,7.0,15.0,3.32,0.8,11.9
236,0.63,0.0,1.9,0.097,14.0,38.0,3.37,0.58,9.0
804,0.52,0.22,2.7,0.084,4.0,18.0,3.26,0.57,9.9
563,0.29,0.49,2.7,0.092,25.0,60.0,3.31,0.61,10.1
433,0.39,0.63,2.3,0.091,6.0,18.0,3.16,0.49,9.5
542,0.715,0.24,2.1,0.07,5.0,20.0,3.12,0.59,9.9
888,0.57,0.0,2.5,0.07200000000000001,32.0,64.0,3.43,0.56,11.2
200,0.32,0.47,1.4,0.056,9.0,24.0,3.22,0.82,10.3
805,0.28,0.4,2.4,0.052000000000000005,4.0,10.0,3.33,0.7,12.8
878,0.61,0.19,4.0,0.094,30.0,69.0,3.22,0.5,10.0
431,0.55,0.35,2.2,0.07400000000000001,21.0,66.0,3.25,0.56,9.2
871,0.56,0.03,1.5,0.086,36.0,46.0,3.53,0.57,10.6
580,0.5,0.49,2.2,0.08900000000000001,5.0,14.0,3.19,0.44,9.6
535,0.22,0.24,2.1,0.078,1.0,28.0,3.41,0.87,10.3
578,0.47,0.49,2.9,0.085,17.0,110.0,3.29,0.6,9.8
916,0.715,0.19,1.5,0.161,7.0,62.0,3.62,0.61,11.0
697,0.65,0.02,2.1,0.066,8.0,25.0,3.47,0.67,9.5
1263,0.78,0.0,2.2,0.08900000000000001,13.0,26.0,3.37,0.46,9.6
1389,0.48,0.02,2.2,0.08,36.0,111.0,3.1,0.53,9.7
1373,0.75,0.27,3.8,0.11,34.0,89.0,3.24,0.45,9.3
414,0.52,0.34,2.7,0.087,24.0,122.0,3.26,0.61,9.5
1143,0.22,0.3,1.8,0.065,16.0,20.0,3.61,0.82,10.0
1357,0.43,0.24,2.5,0.078,27.0,67.0,3.6,0.59,11.1
939,0.46,0.17,1.6,0.073,7.0,11.0,3.61,0.54,11.4
1429,0.18,0.4,2.2,0.049,38.0,67.0,3.33,0.93,11.3
35,0.645,0.0,5.5,0.086,5.0,18.0,3.4,0.55,9.6
1489,0.57,0.1,2.1,0.048,4.0,11.0,3.44,0.76,10.8
1196,0.58,0.23,2.3,0.076,23.0,94.0,3.21,0.58,9.5
197,0.3,0.6,2.0,0.067,12.0,27.0,3.11,0.97,10.1
329,0.46,0.39,2.0,0.061,7.0,15.0,3.18,0.62,9.5
613,0.39,0.38,1.5,0.058,10.0,29.0,3.26,0.74,9.8
335,0.695,0.53,3.4,0.128,7.0,21.0,3.17,0.84,12.2
345,0.685,0.0,1.9,0.067,40.0,63.0,3.6,0.81,9.9
1332,0.39,0.1,1.7,0.075,6.0,25.0,3.09,0.43,9.7
696,0.65,0.02,2.1,0.066,8.0,25.0,3.47,0.67,9.5
1592,0.51,0.13,2.3,0.076,29.0,40.0,3.42,0.75,11.0
225,0.43,0.25,2.6,0.073,29.0,63.0,3.37,0.58,10.5
706,0.78,0.08,2.0,0.093,10.0,19.0,3.4,0.47,10.0
717,0.46,0.11,2.6,0.079,12.0,49.0,3.21,0.57,10.0
1401,0.69,0.21,2.1,0.08,33.0,141.0,3.25,0.51,9.9
688,0.66,0.04,1.6,0.039,4.0,9.0,3.4,0.47,9.4
834,0.685,0.26,1.6,0.08800000000000001,16.0,23.0,3.32,0.47,9.4
1362,0.475,0.4,1.4,0.091,6.0,28.0,3.07,0.65,10.0333333333333
1384,0.755,0.15,1.8,0.107,20.0,84.0,3.19,0.5,9.5
85,0.55,0.15,2.2,0.076,19.0,40.0,3.41,0.59,10.1
741,0.53,0.24,2.6,0.078,28.0,139.0,3.21,0.57,9.5
661,0.42,0.31,1.6,0.08,15.0,42.0,3.31,0.64,9.0
1133,0.48,0.07,5.5,0.08900000000000001,10.0,18.0,3.37,0.68,11.2
